Date,vix,implied k=1,implied k=snapshot,realised 21d,pairwise 21d,realised 63d,pairwise 63d,gap k=1 vs 21d,gap k=snapshot vs 21d,gap k=snapshot vs 63d
2023-09-19,14.109999656677246,0.12818172986762652,-0.0403523581215414,-0.008970509521537573,0.27544412123162304,-0.04114435129839645,0.2000067165594994,0.1371522393891641,-0.03138184860000383,0.0007919931768550492
2023-09-20,15.140000343322754,0.25032256747693993,0.052168144125259795,0.054042209632185104,0.3020280953959495,-0.040834211970055274,0.20712953513343196,0.19628035784475484,-0.0018740655069253084,0.09300235609531507
2023-09-21,17.540000915527344,0.373708475329698,0.14361459746613475,0.10229481939575506,0.312936753689121,-0.025576937183188812,0.21905641429185774,0.2714136559339429,0.04131977807037969,0.16919153464932357
2023-09-22,17.200000762939453,0.39557864441124957,0.15517450765894644,0.09905065630171435,0.29477739129640634,-0.028362779048593273,0.21544220260020142,0.29652798810953523,0.056123851357232094,0.18353728670753972
2023-09-25,16.899999618530273,0.4113795993724073,0.1606999484060485,0.06999829637738694,0.29266515123481185,-0.022483023508781428,0.21801018157587937,0.34138130299502034,0.09070165202866157,0.18318297191482993
2023-09-26,18.940000534057617,0.536126809601369,0.2551593148972909,0.10311240086538641,0.3290822072285471,-0.015348870158207644,0.2245847647845988,0.4330144087359826,0.15204691403190446,0.2705081850554985
2023-09-27,18.219999313354492,0.47799856954672365,0.21441755276641034,0.09314593693024933,0.314719704659544,-0.01494454589820195,0.22490004714962059,0.3848526326164743,0.121271615836161,0.2293620986646123
2023-09-28,17.34000015258789,0.4870851986036503,0.2153693778720291,0.0846222827377593,0.2806325571358456,-0.014336299246702327,0.23200648637764598,0.402462915865891,0.1307470951342698,0.2297056771187314
2023-09-29,17.520000457763672,0.5009120358869872,0.2266116788475948,0.08348118193141196,0.27097926174900283,-0.018259554111030474,0.22049607891074222,0.4174308539555752,0.14313049691618285,0.24487123295862528
2023-10-02,17.610000610351562,0.45088709959994117,0.196001262706384,0.05878523918764333,0.2712413096254822,-0.022812680418564022,0.21973019311566516,0.39210186041229783,0.13721602351874065,0.218813943124948
2023-10-03,19.780000686645508,0.5606179496289987,0.2804696638962806,0.08173203125223132,0.3059383766894925,-0.015022409179092849,0.23357505295059613,0.47888591837676736,0.19873763264404926,0.29549207307537345
2023-10-04,18.579999923706055,0.44848045460813857,0.20230819432014854,0.08044796238050632,0.3020896719990551,-0.016832109547922528,0.22865224382524948,0.36803249222763224,0.12186023193964222,0.21914030386807107
2023-10-05,18.489999771118164,0.49802784854718785,0.2338444054896805,0.09597466965028292,0.30499090593668177,-0.01737746683065873,0.22875036994143977,0.40205317889690495,0.13786973583939757,0.2512218723203392
2023-10-06,17.450000762939453,0.41142218381087725,0.17357762553365444,0.1221769258757228,0.35005745213903,-0.010434253820660455,0.23826491109083664,0.28924525793515443,0.051400699657931634,0.1840118793543149
2023-10-09,17.700000762939453,0.42946234679792733,0.18688287319708893,0.13229680351062117,0.3569907975368564,-0.010743155727761022,0.2377107889213844,0.29716554328730616,0.05458606968646776,0.19762602892484996
2023-10-10,17.030000686645508,0.3999324729425847,0.16334951826114252,0.13683604061922044,0.36148105213112447,-0.008934021895624394,0.23707524083276993,0.26309643232336427,0.02651347764192208,0.17228354015676692
2023-10-11,16.09000015258789,0.33224497205498577,0.11491321045693245,0.1298103668663143,0.37879001748421354,-0.0036445358421698,0.23986038585754485,0.20243460518867146,-0.014897156409381856,0.11855774629910225
2023-10-12,16.690000534057617,0.3876489702691992,0.15238154063833176,0.14780577647509802,0.38678773519893567,-0.0007998993586339122,0.25021755649239696,0.23984319379410118,0.004575764163233742,0.15318143999696568
2023-10-13,19.31999969482422,0.5437537485744497,0.2661659375387495,0.1155016527122616,0.3385651959428282,-0.002033787837104755,0.2416884701671629,0.4282520958621881,0.15066428482648792,0.26819972537585424
2023-10-16,17.209999084472656,0.4372617673372605,0.1860831935208643,0.13273706461293508,0.32999076368940666,0.003922084273528794,0.24450665642203737,0.3045247027243254,0.053346128907929224,0.1821611092473355
2023-10-17,17.8799991607666,0.4376015634621279,0.18606438430194414,0.10165725737033454,0.3226176218740968,-0.002633300938398485,0.24584840502061636,0.3359443060917934,0.0844071269316096,0.1886976852403426
2023-10-18,19.219999313354492,0.4866804833831332,0.22378218599707805,0.11669747430869697,0.33888748641905786,0.007819097300666827,0.25941960867831126,0.3699830090744362,0.10708471168838109,0.21596308869641123
2023-10-19,21.399999618530273,0.7589426405340421,0.4131164442976631,0.15394234831957268,0.3437616668503664,0.0160125792377056,0.26052438453782556,0.6050002922144695,0.2591740959780904,0.3971038650599575
2023-10-20,21.709999084472656,0.8283874110728716,0.46176668705126644,0.13811525726460605,0.38109587303726195,0.02282143108913574,0.2736203196948012,0.6902721538082656,0.3236514297866604,0.4389452559621307
2023-10-23,20.3700008392334,0.663488106640896,0.34229807536521084,0.1176931178608551,0.3716041772903819,0.019875681858672018,0.27064419768334064,0.5457949887800408,0.22460495750435575,0.32242239350653884
2023-10-24,18.969999313354492,0.5411923264816665,0.25408887717352013,0.12518067447706177,0.36078407939120855,0.03183743178836344,0.29118638105524736,0.4160116520046047,0.12890820269645836,0.22225144538515668
2023-10-25,20.190000534057617,0.4016403786527987,0.1712203005030951,0.021503574476501905,0.28045257730170253,0.012818738372776242,0.2719663226854045,0.3801368041762968,0.1497167260265932,0.15840156213031886
2023-10-26,20.68000030517578,0.36647798689985095,0.15316274077407452,0.023290081747706644,0.29174639810111547,0.011276672001013031,0.276487841561795,0.3431879051521443,0.12987265902636788,0.14188606877306148
2023-10-27,21.270000457763672,0.3660244501094349,0.1589904155809172,0.012880546230730896,0.23891334638270878,0.008672452692569084,0.25718677011702096,0.35314390387870404,0.1461098693501863,0.15031796288834812
2023-10-30,19.75,0.2687764074663311,0.09013765119280276,0.025797287880284882,0.2821987908747615,0.01341318076118473,0.27238319119690224,0.2429791195860462,0.06434036331251788,0.07672447043161804
2023-10-31,18.13999938964844,0.2140202903483996,0.04862521802465055,0.044365284996280625,0.28224543551478215,0.013922777571767702,0.2612265495784443,0.16965500535211897,0.004259933028369925,0.03470244045288285
2023-11-01,16.8700008392334,0.14794674487897527,0.002232551415435336,0.02781059035280455,0.26397645156819277,0.013382153649204196,0.26490611153353366,0.12013615452617073,-0.025578038937369214,-0.01114960223376886
2023-11-02,15.65999984741211,0.0929899365546212,-0.035771135509908805,0.07044336880142013,0.28942493956408205,0.04161217975646371,0.29374149734773,0.022546567753201074,-0.10621450431132894,-0.07738331526637252
2023-11-03,14.90999984741211,0.05552307142142985,-0.061870439911868226,0.0737603724069093,0.2847617574516576,0.0416931630329065,0.2959524658229988,-0.018237300985479453,-0.13563081231877752,-0.10356360294477474
2023-11-06,14.890000343322754,0.06226270663614162,-0.058696219257119694,0.06144867936100835,0.2531207916630166,0.04041186900708576,0.2918532473383943,0.0008140272751332722,-0.12014489861812805,-0.09910808826420545
2023-11-07,14.8100004196167,0.057949767702788715,-0.061288023509333954,0.055198078250233686,0.25122630894683046,0.04554110896591838,0.285931869793012,0.0027516894525550298,-0.11648610175956764,-0.10682913247525233
2023-11-08,14.449999809265137,0.04412585256672401,-0.07085381931797304,0.050646548689441254,0.253850666155096,0.04475269703164662,0.2854887315338182,-0.0065206961227172455,-0.12150036800741429,-0.11560651634961966
2023-11-09,15.289999961853027,0.08251241492426195,-0.045483627514759636,0.0638471038707193,0.2575721380457167,0.05246162637580717,0.28738167489180416,0.018665311053542646,-0.10933073138547894,-0.0979452538905668
2023-11-10,14.170000076293944,0.025677691842125386,-0.08203963554369897,0.07762623879388504,0.2870899823995643,0.0756936800207529,0.2972075716786842,-0.051948546951759655,-0.159665874337584,-0.15773331556445186
2023-11-13,14.760000228881836,0.05735253456610199,-0.06173287685069971,0.08628057822361725,0.31766236195789654,0.06817881081363168,0.2859496776410822,-0.028928043657515258,-0.14801345507431696,-0.1299116876643314
2023-11-14,14.15999984741211,0.03241213516327189,-0.07817199825563716,0.12139658942334104,0.32596551792322076,0.08624875552121018,0.2864394975373093,-0.08898445426006915,-0.1995685876789782,-0.16442075377684734
2023-11-15,14.18000030517578,0.04870363504202138,-0.06612336410759323,0.14087596640950734,0.3327931395202972,0.08325183572497544,0.28357696956029554,-0.09217233136748595,-0.20699933051710057,-0.14937519983256867
2023-11-16,14.31999969482422,0.06658662023402509,-0.05378863573859812,0.12793922277300895,0.33084535772437745,0.08204541456817867,0.28520173854745845,-0.061352602538983864,-0.18172785851160708,-0.13583405030677678
2023-11-17,13.800000190734863,0.04442130697241705,-0.0682093220542246,0.11215202210262516,0.3132420952640863,0.10397923836838326,0.2873485230364575,-0.06773071513020812,-0.18036134415684976,-0.17218856042260786
2023-11-20,13.40999984741211,0.03132293513842706,-0.07788336405216355,0.0988450085009657,0.2622956833811072,0.10751379759791208,0.28724417083589676,-0.06752207336253864,-0.17672837255312923,-0.18539716165007564
2023-11-21,13.350000381469728,0.03989519249072337,-0.07200630522354558,0.11202073877190633,0.2712333234123209,0.10678096692528528,0.2854444562047531,-0.07212554628118295,-0.1840270439954519,-0.17878727214883086
2023-11-22,12.850000381469728,0.01871570590363493,-0.08602442602378296,0.1010102220543634,0.26667394268374395,0.09679206537142789,0.2795425739283252,-0.08229451615072847,-0.18703464807814635,-0.18281649139521083
2023-11-24,12.460000038146973,0.10205676105975903,-0.04241109418670372,0.19101671746495513,0.29637887767033483,0.09461321957028924,0.28032996879986793,-0.0889599564051961,-0.23342781165165885,-0.13702431375699298
2023-11-27,12.6899995803833,0.17120683050947857,-0.004532590944995488,0.22379069538654014,0.23865755371642494,0.0934049874933401,0.2797104503048338,-0.05258386487706157,-0.22832328633153565,-0.09793757843833559
2023-11-28,12.6899995803833,0.20992392007879515,0.011411451287193211,0.2631466011715638,0.303738002273313,0.08962901553548155,0.2700072782606172,-0.05322268109276865,-0.25173514988437057,-0.07821756424828834
2023-11-29,12.979999542236328,0.2638655046330479,0.04102787361781342,0.25248521622760517,0.29877187627663127,0.08898570764507428,0.27469618048760336,0.011380288405442751,-0.21145734260979177,-0.047957834027260865
2023-11-30,12.920000076293944,0.23238049948102998,0.021993320528864126,0.21805963624153718,0.2778050193033682,0.08609656764380198,0.27107854379047547,0.014320863239492804,-0.19606631571267305,-0.06410324711493785
2023-12-01,12.630000114440918,0.28790095644594615,0.04997364906539301,0.265110233169786,0.2794382675211912,0.08930283083654475,0.2706344617124526,0.022790723276160163,-0.21513658410439299,-0.03932918177115174
2023-12-04,13.079999923706056,0.32791895408391164,0.07474797668219817,0.1402435956867329,0.255303431808932,0.08535364930714893,0.2741642938005605,0.18767535839717875,-0.06549561900453472,-0.010605672624950768
2023-12-05,12.850000381469728,0.3122074450154993,0.06693049439506797,0.11324085345058947,0.2484966060519661,0.08682456251246666,0.2734755998980256,0.1989665915649098,-0.0463103590555215,-0.01989406811739869
2023-12-06,12.970000267028809,0.3206131844165961,0.0710854889907112,0.11520160014867084,0.30572515461026223,0.08979084336020143,0.2861438715336215,0.20541158426792525,-0.044116111157959645,-0.018705354369490237
2023-12-07,13.0600004196167,0.25760148651934245,0.036477935505685385,0.08749602232214765,0.30254491695797725,0.084665420072565,0.28552077417360405,0.1701054641971948,-0.05101808681646226,-0.048187484566879615
2023-12-08,12.350000381469728,0.19726119394903371,-0.0023080984174554545,0.08621745213243037,0.3066277507545218,0.08319269183873232,0.28883251432652296,0.11104374181660334,-0.08852555054988583,-0.08550079025618777
2023-12-11,12.630000114440918,0.202139266706313,0.0032199883910936566,0.061816268381150626,0.30520524458352494,0.08218331371199862,0.29353828494436396,0.14032299832516237,-0.05859627999005697,-0.07896332532090497
2023-12-12,12.06999969482422,0.2015161652443468,-0.003543782746076503,0.011087372979075697,0.24721874290485113,0.08336006988205806,0.2964840365869494,0.1904287922652711,-0.0146311557251522,-0.08690385262813456
2023-12-13,12.1899995803833,0.20400471453073016,-0.0006808349245146609,0.07226497698411682,0.2574751774292764,0.09128372738446047,0.2924501342856278,0.13173973754661333,-0.07294581190863149,-0.09196456230897514
2023-12-14,12.479999542236328,0.23924351200889646,0.022130482785228993,-0.04313689351732185,0.19418240501497597,0.08892693289891397,0.2814742364808043,0.2823804055262183,0.06526737630255083,-0.06679645011368499
2023-12-15,12.279999732971191,0.22627703867214688,0.01377788602456753,-0.0426068417456025,0.1961641419413649,0.08897276248690116,0.2810224873597667,0.26888388041774935,0.056384727770170034,-0.07519487646233362
2023-12-18,12.5600004196167,0.22407882157483733,0.01516760816430211,-0.041310112366939995,0.19246754074617162,0.08618899763489703,0.27992679659157443,0.2653889339417773,0.0564777205312421,-0.07102138947059491
2023-12-19,12.529999732971191,0.22855976367048234,0.016302261995366434,-0.027815940953328278,0.2058224526181029,0.09210337869746472,0.27816045343820744,0.2563757046238106,0.044118202948694715,-0.0758011167020983
2023-12-20,13.670000076293944,0.30310293593448784,0.06642962129491656,0.012609971085902371,0.24661639461783852,0.08919419739970384,0.2844363093441629,0.29049296484858544,0.053819650209014185,-0.022764576104787285
2023-12-21,13.649999618530272,0.29472632835509505,0.06043925493810164,0.03623770683305105,0.26080233008050563,0.09438768634478863,0.28910736453103497,0.258488621522044,0.02420154810505059,-0.033948431406686984
2023-12-22,13.029999732971191,0.27416744213926203,0.044050624293394826,0.047373758290634914,0.2664618769342756,0.09475217242982042,0.286128575367496,0.2267936838486271,-0.003323133997240088,-0.0507015481364256
2023-12-26,12.989999771118164,0.2842363544588029,0.05007063614226785,0.0617725234773167,0.2707012119341795,0.08604326885306522,0.27682205240980123,0.2224638309814862,-0.011701887335048851,-0.03597263271079737
2023-12-27,12.43000030517578,0.2438024752160991,0.02303286090995728,0.06315671072533223,0.2716458443136066,0.08805310044028215,0.27850270868527827,0.18064576449076686,-0.04012384981537495,-0.06502023953032487
2023-12-28,12.470000267028809,0.25260665563026213,0.028004306548849098,0.06633417856411643,0.27673527779177204,0.08715232982102247,0.2783799739928831,0.1862724770661457,-0.03832987201526733,-0.059148023272173375
2023-12-29,12.449999809265137,0.26115127811811417,0.03179905432255474,0.07500283206099552,0.2628508401112458,0.08857200254806606,0.2776871812261017,0.18614844605711867,-0.04320377773844078,-0.05677294822551132
2024-01-02,13.199999809265137,0.27143011884827145,0.04900143395784973,0.05734997224090196,0.23017947107503514,0.08828000649181553,0.25971918299396424,0.2140801466073695,-0.00834853828305223,-0.0392785725339658
2024-01-03,14.039999961853027,0.33253547618692764,0.08994487406734183,0.06623076563939054,0.22460462343220017,0.08680352097505036,0.2416936830577264,0.2663047105475371,0.023714108427951297,0.0031413530922914795
2024-01-04,14.130000114440918,0.3549196153702229,0.10570697102936161,0.07085299047695572,0.2105110527651794,0.08404121069716035,0.24271901266362744,0.2840666248932672,0.03485398055240589,0.02166576033220126
2024-01-05,13.350000381469728,0.31532632981971415,0.07562856045905754,0.08260689264561186,0.22003833886042276,0.08298204419783246,0.24203218979116917,0.2327194371741023,-0.006978332186554317,-0.007353483738774924
2024-01-08,13.079999923706056,0.18504415581819894,-0.006422575558191296,0.0644665134903059,0.18458710633794462,0.07224106011587053,0.23378481694001702,0.12057764232789304,-0.0708890890484972,-0.07866363567406183
2024-01-09,12.760000228881836,0.21622149055642972,0.005599739001054464,0.08325080065611802,0.1745564008975497,0.06836263450474493,0.23188220709060536,0.1329706899003117,-0.07765106165506355,-0.06276289550369046
