date,model_research,model_gross,model_net,mom_research,mom_gross,mom_net
2022-03-23,-0.015351753735944856,-0.015351753735944856,-0.015371595005786127,0.016769000665335647,0.016769000665335647,0.016749159395494376
2022-03-24,0.002024065648834437,0.002024065648834437,0.002004224378993167,-0.00952177918079156,-0.00952177918079156,-0.00954162045063283
2022-03-25,-0.01547762885272219,-0.01547762885272219,-0.01549747012256346,0.010058853098864565,0.010058853098864565,0.010039011829023295
2022-03-28,0.006077790806854362,0.006077790806854362,0.006057949537013093,-0.011850808122436138,-0.011850808122436138,-0.011870649392277409
2022-03-29,0.022576129996228968,0.022576129996228968,0.022556288726387697,-0.01882044465746604,-0.01882044465746604,-0.01884028592730731
2022-03-30,-0.0187449144663695,-0.0187449144663695,-0.01876475573621077,0.01033959462758192,0.01033959462758192,0.010319753357740649
2022-03-31,-0.008739043229664487,-0.008739043229664487,-0.008758884499505758,-0.0034730330561932154,-0.0034730330561932154,-0.0034928743260344854
2022-04-01,0.002333992159505045,0.005610587904185896,0.003216156777060601,0.004589541534526228,0.005993796853675164,0.0049809516145732854
2022-04-04,-0.008606519243064586,-0.008606519243064586,-0.008626360512905856,-0.012122925379996109,-0.012122925379996109,-0.01214276664983738
2022-04-05,0.011333141158569163,0.011333141158569163,0.011313299888727892,0.013262276492563223,0.013262276492563223,0.013242435222721952
2022-04-06,0.015854091374230418,0.015854091374230418,0.015834250104389148,0.026909899999127403,0.026909899999127403,0.026890058729286133
2022-04-07,0.005917047254599849,0.005917047254599849,0.005897205984758579,0.019880571286293378,0.019880571286293378,0.019860730016452107
2022-04-08,0.000760182737021159,0.000760182737021159,0.0007403414671798892,0.012251716268301084,0.012251716268301084,0.012231874998459813
2022-04-11,0.003368532526694216,0.003368532526694216,0.003348691256852946,-0.01940139805043527,-0.01940139805043527,-0.01942123932027654
2022-04-12,-0.005265801714769684,-0.005265801714769684,-0.005285642984610954,0.010583091253575577,0.010583091253575577,0.010563249983734306
2022-04-13,-0.012278418878554747,-0.012278418878554747,-0.012298260148396018,-0.01087929886301361,-0.01087929886301361,-0.01089914013285488
2022-04-14,-0.0036644367166325815,-0.0036644367166325815,-0.0036842779864738515,0.005426110801530128,0.005426110801530128,0.005406269531688859
2022-04-18,-0.0007037167126028067,-0.0007037167126028067,-0.0007235579824440765,0.011941872107276461,0.011941872107276461,0.01192203083743519
2022-04-19,-0.005946414359188854,-0.005946414359188854,-0.005966255629030123,-0.026586820954350977,-0.026586820954350977,-0.026606662224192248
2022-04-20,0.016699991618289084,0.016699991618289084,0.016680150348447813,0.02259838042757456,0.02259838042757456,0.02257853915773329
2022-04-21,0.009809963071566695,0.009809963071566695,0.009790121801725424,-0.01190507707462805,-0.01190507707462805,-0.01192491834446932
2022-04-22,0.003770375913026415,0.003770375913026415,0.003750534643185145,-0.007128732004783878,-0.007128732004783878,-0.007148573274625147
2022-04-25,0.0025318811422831203,0.0025318811422831203,0.0025120398724418503,-0.019237634574236835,-0.019237634574236835,-0.019257475844078106
2022-04-26,0.006800349924176391,0.006800349924176391,0.006780508654335121,0.026562811033065757,0.026562811033065757,0.026542969763224487
2022-04-27,-0.0012011346624031594,-0.0012011346624031594,-0.0012209759322444292,0.005094354243457652,0.005094354243457652,0.005074512973616383
2022-04-28,-0.007285791479055384,-0.007285791479055384,-0.007305632748896653,-0.014631068761520436,-0.014631068761520436,-0.014650910031361706
2022-04-29,-0.009992560418031435,-0.009992560418031435,-0.010012401687872706,-0.007716348610283777,-0.007716348610283777,-0.007736189880125047
2022-05-02,-0.0008094652478480985,0.0018713858159816882,-0.00012871380498851828,-0.017813280862468056,-0.01683455745821274,-0.01754711332963243
2022-05-03,-0.0017991847098126103,-0.0017991847098126103,-0.00181902597965388,0.0037819700596191897,0.0037819700596191897,0.0037621287897779197
2022-05-04,-0.009740393389326559,-0.009740393389326559,-0.00976023465916783,0.0007086532518297446,0.0007086532518297446,0.0006888119819884748
2022-05-05,-0.003415572683927729,-0.003415572683927729,-0.003435413953768999,0.01716011205568605,0.01716011205568605,0.01714027078584478
2022-05-06,-0.011349369078581006,-0.011349369078581006,-0.011369210348422277,0.03206361407055912,0.03206361407055912,0.03204377280071785
2022-05-09,0.0412723402185783,0.0412723402185783,0.04125249894873703,-0.030129393381577486,-0.030129393381577486,-0.030149234651418756
2022-05-10,-0.016409861507533194,-0.016409861507533194,-0.016429702777374464,0.019723640863208138,0.019723640863208138,0.019703799593366867
2022-05-11,-0.004947279588014924,-0.004947279588014924,-0.004967120857856193,0.02389906133038853,0.02389906133038853,0.02387922006054726
2022-05-12,0.013681270025337916,0.013681270025337916,0.013661428755496646,-0.010327149080283156,-0.010327149080283156,-0.010346990350124426
2022-05-13,-0.017187425622237195,-0.017187425622237195,-0.017207266892078465,-0.005446642151012862,-0.005446642151012862,-0.005466483420854131
2022-05-16,-0.0007747757421508084,-0.0007747757421508084,-0.0007946170119920782,0.018324947003341384,0.018324947003341384,0.018305105733500113
2022-05-17,-0.006739204410824906,-0.006739204410824906,-0.006759045680666175,-0.015673745860750096,-0.015673745860750096,-0.015693587130591366
2022-05-18,-0.0021518643101896082,-0.0021518643101896082,-0.0021717055800308783,0.003650981245258646,0.003650981245258646,0.003631139975417376
2022-05-19,-0.0065481870119815655,-0.0065481870119815655,-0.006568028281822835,0.0024101307479436796,0.0024101307479436796,0.0023902894781024095
2022-05-20,0.004789573133824511,0.004789573133824511,0.004769731863983241,-0.0026322007931669287,-0.0026322007931669287,-0.0026520420630081988
2022-05-23,-0.01541440294327278,-0.01541440294327278,-0.01543424421311405,0.016238728913991213,0.016238728913991213,0.016218887644149943
2022-05-24,-0.0033196914958137065,-0.0033196914958137065,-0.0033395327656549766,0.027769272149594598,0.027769272149594598,0.027749430879753328
2022-05-25,0.0027665099869714506,0.0027665099869714506,0.0027466687171301806,-0.008340825416718245,-0.008340825416718245,-0.008360666686559515
2022-05-26,-0.0018219100705990287,-0.0018219100705990287,-0.0018417513404402985,-0.02193603404377545,-0.02193603404377545,-0.02195587531361672
2022-05-27,-0.009621568610173771,-0.009621568610173771,-0.009641409880015042,-0.0002508721807709122,-0.0002508721807709122,-0.000270713450612182
2022-05-31,0.005244896028547962,0.005244896028547962,0.005225054758706693,-0.007658945532573716,-0.007658945532573716,-0.007678786802414986
2022-06-01,-0.01645501349090608,-0.013774162427076294,-0.01569749273061654,0.014242066826001112,0.015263343421745793,0.014518750144122764
2022-06-02,0.02650520004919471,0.02650520004919471,0.02648535877935344,-0.028315802583036686,-0.028315802583036686,-0.028335643852877956
2022-06-03,-0.020114251640965974,-0.020114251640965974,-0.020134092910807245,0.021116441169964396,0.021116441169964396,0.021096599900123126
2022-06-06,0.007697689482838213,0.007697689482838213,0.007677848212996943,-0.008944674250095402,-0.008944674250095402,-0.008964515519936673
2022-06-07,-0.007538687354957784,-0.007538687354957784,-0.007558528624799054,0.009548728932553763,0.009548728932553763,0.009528887662712492
2022-06-08,0.0047681927159608836,0.0047681927159608836,0.004748351446119614,-0.002639892520370285,-0.002639892520370285,-0.002659733790211555
2022-06-09,-0.010251035587548054,-0.010251035587548054,-0.010270876857389324,0.010042546361987027,0.010042546361987027,0.010022705092145756
2022-06-10,-0.02601518016719384,-0.02601518016719384,-0.02603502143703511,0.024818881402984164,0.024818881402984164,0.024799040133142894
2022-06-13,-0.018353560945322853,-0.018353560945322853,-0.018373402215164123,0.015217812920130254,0.015217812920130254,0.015197971650288983
2022-06-14,0.007836014847417097,0.007836014847417097,0.007816173577575827,0.0029383212306634716,0.0029383212306634716,0.0029184799608222016
2022-06-15,0.022024258955391812,0.022024258955391812,0.022004417685550542,-0.02628714236075029,-0.02628714236075029,-0.02630698363059156
2022-06-16,-0.027098002218716003,-0.027098002218716003,-0.027117843488557274,0.018832997743414712,0.018832997743414712,0.018813156473573442
2022-06-17,0.032144330565498036,0.032144330565498036,0.03212448929565677,-0.03761782727355932,-0.03761782727355932,-0.03763766854340059
2022-06-21,-0.023252286333986488,-0.023252286333986488,-0.02327212760382776,0.027966057597056292,0.027966057597056292,0.027946216327215022
2022-06-22,0.005467040068037752,0.005467040068037752,0.005447198798196482,-0.01562854330082681,-0.01562854330082681,-0.01564838457066808
2022-06-23,0.011292065466780738,0.011292065466780738,0.011272224196939467,-0.027798645882857805,-0.027798645882857805,-0.027818487152699075
2022-06-24,0.032624545370462235,0.032624545370462235,0.03260470410062097,-0.025839404307034623,-0.025839404307034623,-0.025859245576875894
2022-06-27,-0.022996295901401124,-0.022996295901401124,-0.023016137171242394,0.023689012921205024,0.023689012921205024,0.023669171651363754
2022-06-28,-0.02230671379061628,-0.02230671379061628,-0.02232655506045755,0.021195744077048155,0.021195744077048155,0.021175902807206885
2022-06-29,-0.00853796950071849,-0.00853796950071849,-0.00855781077055976,0.0038259302124162595,0.0038259302124162595,0.0038060889425749894
2022-06-30,-0.014012382162157656,-0.014012382162157656,-0.014032223431998926,0.01247502556805768,0.01247502556805768,0.01245518429821641
2022-07-01,0.002565261971237764,0.004778027928684573,0.003189467262629781,-0.016114863397789145,-0.014880820844597657,-0.015774055299470697
2022-07-05,0.03156413070078618,0.03156413070078618,0.031544289430944915,-0.05123892034272034,-0.05123892034272034,-0.051258761612561606
2022-07-06,-0.0184566691755559,-0.0184566691755559,-0.018476510445397172,0.007073705415591859,0.007073705415591859,0.0070538641457505895
2022-07-07,0.03311969920686374,0.03311969920686374,0.03309985793702247,-0.006433498796436595,-0.006433498796436595,-0.006453340066277864
2022-07-08,-0.006538906228739973,-0.006538906228739973,-0.0065587474985812425,0.013605463672074516,0.013605463672074516,0.013585622402233245
2022-07-11,-0.025683751367553458,-0.025683751367553458,-0.025703592637394728,0.02390611036479827,0.02390611036479827,0.023886269094957
2022-07-12,0.004747264727413818,0.004747264727413818,0.004727423457572548,-0.016946659588375972,-0.016946659588375972,-0.016966500858217243
2022-07-13,0.0035857109200300137,0.0035857109200300137,0.0035658696501887437,0.0012322456677605431,0.0012322456677605431,0.0012124043979192733
2022-07-14,-0.013782656594267615,-0.013782656594267615,-0.013802497864108886,0.0019743637625771436,0.0019743637625771436,0.0019545224927358736
2022-07-15,0.016111360683144574,0.016111360683144574,0.016091519413303303,-0.01384371274220671,-0.01384371274220671,-0.01386355401204798
2022-07-18,0.022493103128800977,0.022493103128800977,0.022473261858959707,-0.0011984504978730806,-0.0011984504978730806,-0.0012182917677143505
2022-07-19,0.025575242110080058,0.025575242110080058,0.025555400840238787,-0.020073551889781042,-0.020073551889781042,-0.020093393159622313
2022-07-20,0.032911754551894,0.032911754551894,0.03289191328205273,-0.028572977606802264,-0.028572977606802264,-0.028592818876643535
2022-07-21,0.0012481440536517838,0.0012481440536517838,0.001228302783810514,-0.015405902982272013,-0.015405902982272013,-0.015425744252113283
2022-07-22,-0.018655201960704575,-0.018655201960704575,-0.018675043230545845,0.013092584509379454,0.013092584509379454,0.013072743239538184
2022-07-25,-0.009140532152450882,-0.009140532152450882,-0.009160373422292152,0.030740629273278662,0.030740629273278662,0.03072078800343739
2022-07-26,-0.027107174985361873,-0.027107174985361873,-0.027127016255203144,0.019011714681452622,0.019011714681452622,0.018991873411611352
2022-07-27,0.031552627961650474,0.031552627961650474,0.03153278669180921,-0.018607426571179697,-0.018607426571179697,-0.018627267841020968
2022-07-28,0.0069331429084842425,0.0069331429084842425,0.006913301638642973,-0.005877479316486201,-0.005877479316486201,-0.00589732058632747
2022-07-29,0.007648743357464344,0.007648743357464344,0.0076289020876230745,0.012138683811537428,0.012138683811537428,0.012118842541696158
2022-08-01,-0.0028318113342159033,-0.0003211730363435626,-0.0021200448374863,-0.016956748080584366,-0.016190790633775855,-0.016751752420747574
2022-08-02,0.007210007240900346,0.007210007240900346,0.007190165971059076,-5.32156346589516e-05,-5.32156346589516e-05,-7.305690450022144e-05
2022-08-03,-0.0019174119863837324,-0.0019174119863837324,-0.0019372532562250023,-0.03078991887174688,-0.03078991887174688,-0.03080976014158815
2022-08-04,-0.007988704034258193,-0.007988704034258193,-0.008008545304099463,-0.01850486721564315,-0.01850486721564315,-0.01852470848548442
2022-08-05,-0.002474482849039097,-0.002474482849039097,-0.002494324118880367,0.01937359784011746,0.01937359784011746,0.01935375657027619
2022-08-08,0.009258059126280496,0.009258059126280496,0.009238217856439225,-0.006712882171106809,-0.006712882171106809,-0.006732723440948079
2022-08-09,-0.00038780417484867574,-0.00038780417484867574,-0.00040764544468994556,0.03922358248334318,0.03922358248334318,0.03920374121350191
2022-08-10,0.006006937084194922,0.006006937084194922,0.005987095814353653,-0.032903260649944144,-0.032903260649944144,-0.03292310191978541
2022-08-11,0.005997628349042781,0.005997628349042781,0.005977787079201512,0.0049204567709253974,0.0049204567709253974,0.004900615501084128
2022-08-12,-0.0045755379860911525,-0.0045755379860911525,-0.004595379255932422,-0.003520083314124388,-0.003520083314124388,-0.0035399245839656582
2022-08-15,-0.0025313966215388195,-0.0025313966215388195,-0.0025512378913800896,-0.005704136389984975,-0.005704136389984975,-0.005723977659826245
2022-08-16,0.006052654894561351,0.006052654894561351,0.006032813624720082,-0.0027338053164788698,-0.0027338053164788698,-0.00275364658632014
2022-08-17,-0.0015279578757030846,-0.0015279578757030846,-0.0015477991455443544,0.02578028601043779,0.02578028601043779,0.02576044474059652
2022-08-18,-0.0015349116273118753,-0.0015349116273118753,-0.0015547528971531451,0.01400495445521181,0.01400495445521181,0.013985113185370539
2022-08-19,-0.005113213831844929,-0.005113213831844929,-0.005133055101686199,0.030697730135016928,0.030697730135016928,0.030677888865175657
2022-08-22,-0.00618292461638149,-0.00618292461638149,-0.00620276588622276,0.03148398699885078,0.03148398699885078,0.03146414572900951
2022-08-23,0.0016221598064169176,0.0016221598064169176,0.0016023185365756478,0.009021141205643912,0.009021141205643912,0.009001299935802641
2022-08-24,0.003469354637400774,0.003469354637400774,0.003449513367559504,-0.006029291502157037,-0.006029291502157037,-0.006049132771998307
2022-08-25,0.000425083051639965,0.000425083051639965,0.0004052417817986952,-0.015290773486435061,-0.015290773486435061,-0.015310614756276332
2022-08-26,-0.0014691753637282937,-0.0014691753637282937,-0.0014890166335695635,0.025588849570628895,0.025588849570628895,0.025569008300787625
2022-08-29,0.0024797871457385417,0.0024797871457385417,0.0024599458758972717,0.008045712232870662,0.008045712232870662,0.008025870963029392
2022-08-30,-0.003163422791651477,-0.003163422791651477,-0.003183264061492747,-0.013829601136970477,-0.013829601136970477,-0.013849442406811747
2022-08-31,-0.0004586093564319403,-0.0004586093564319403,-0.0004784506262732101,-0.0004826934897253037,-0.0004826934897253037,-0.0005025347595665735
2022-09-01,-0.0065692612314916556,-0.003973516550640592,-0.005833166189494628,-0.010966004228143847,-0.009987280823888528,-0.010729313405758637
2022-09-02,0.001524249303979118,0.001524249303979118,0.0015044080341378482,0.01458306082161232,0.01458306082161232,0.01456321955177105
2022-09-06,-0.0010626322344383945,-0.0010626322344383945,-0.0010824735042796643,0.0032651485373459367,0.0032651485373459367,0.0032453072675046666
2022-09-07,0.003275704706107852,0.003275704706107852,0.003255863436266582,-0.020617091619919686,-0.020617091619919686,-0.020636932889760956
2022-09-08,0.00781908533544669,0.00781908533544669,0.00779924406560542,-0.008532019828755524,-0.008532019828755524,-0.008551861098596795
2022-09-09,0.008435754047021592,0.008435754047021592,0.008415912777180321,-0.01388425991233609,-0.01388425991233609,-0.01390410118217736
2022-09-12,0.009260621664302752,0.009260621664302752,0.009240780394461481,-0.006486098652882701,-0.006486098652882701,-0.006505939922723971
2022-09-13,-0.011057102248779649,-0.011057102248779649,-0.01107694351862092,0.025374580130690508,0.025374580130690508,0.025354738860849237
2022-09-14,0.0037545928304738713,0.0037545928304738713,0.0037347515606326012,0.00801466838532047,0.00801466838532047,0.0079948271154792
2022-09-15,0.007706419159180744,0.007706419159180744,0.0076865778893394745,-0.01070312804673762,-0.01070312804673762,-0.01072296931657889
2022-09-16,-0.011166216333470324,-0.011166216333470324,-0.011186057603311594,0.006343309680822511,0.006343309680822511,0.006323468410981242
2022-09-19,0.0001326991693131102,0.0001326991693131102,0.00011285789947184036,0.003966276073938498,0.003966276073938498,0.0039464348040972284
2022-09-20,-0.0067729444036059416,-0.0067729444036059416,-0.006792785673447211,0.015366213628591674,0.015366213628591674,0.015346372358750403
2022-09-21,-0.008267379103424783,-0.008267379103424783,-0.008287220373266053,0.013158585090016571,0.013158585090016571,0.0131387438201753
2022-09-22,-0.01441990604996929,-0.01441990604996929,-0.014439747319810561,0.023123204830730007,0.023123204830730007,0.023103363560888737
2022-09-23,-0.005652400112918661,-0.005652400112918661,-0.00567224138275993,-0.02109986468168714,-0.02109986468168714,-0.02111970595152841
2022-09-26,0.0019550889184276367,0.0019550889184276367,0.0019352476485863669,-0.0034616410243396615,-0.0034616410243396615,-0.0034814822941809315
2022-09-27,0.0059906806777318185,0.0059906806777318185,0.005970839407890549,0.005201863921740968,0.005201863921740968,0.005182022651899699
2022-09-28,0.0077337141834501,0.0077337141834501,0.00771387291360883,-0.008701012395978999,-0.008701012395978999,-0.00872085366582027
2022-09-29,-0.0007854710568198611,-0.0007854710568198611,-0.000805312326661131,0.012301768713094376,0.012301768713094376,0.012281927443253106
2022-09-30,-0.007716804978806632,-0.007716804978806632,-0.0077366462486479015,0.016994592866358738,0.016994592866358738,0.016974751596517467
2022-10-03,-0.013442843717133944,-0.010379013929899901,-0.012569603485808007,0.01112852968643217,0.011851933941751318,0.011319528596921705
2022-10-04,-0.02444797901630842,-0.02444797901630842,-0.024467820286149692,-0.018738826089471222,-0.018738826089471222,-0.018758667359312493
2022-10-05,-0.015012733976443614,-0.015012733976443614,-0.015032575246284884,0.002760229200458951,0.002760229200458951,0.002740387930617681
2022-10-06,-0.008461217044901737,-0.008461217044901737,-0.008481058314743007,0.007429537369549273,0.007429537369549273,0.0074096960997080035
2022-10-07,0.0027030264210422643,0.0027030264210422643,0.0026831851512009943,0.02372422906253206,0.02372422906253206,0.02370438779269079
2022-10-10,0.022858696493571425,0.022858696493571425,0.022838855223730154,0.0071277495938193375,0.0071277495938193375,0.007107908323978068
2022-10-11,0.006254875476031621,0.006254875476031621,0.006235034206190352,0.009426365736247893,0.009426365736247893,0.009406524466406623
2022-10-12,-0.01606002452689279,-0.01606002452689279,-0.01607986579673406,-0.015136941551135335,-0.015136941551135335,-0.015156782820976605
2022-10-13,0.0029407078088498854,0.0029407078088498854,0.0029208665390086153,0.011636792608177545,0.011636792608177545,0.011616951338336274
2022-10-14,0.005729259478109115,0.005729259478109115,0.005709418208267846,-0.010374267114392864,-0.010374267114392864,-0.010394108384234135
2022-10-17,-0.004137456539525847,-0.004137456539525847,-0.004157297809367117,-0.017721378995397205,-0.017721378995397205,-0.017741220265238476
2022-10-18,0.0014545118513784022,0.0014545118513784022,0.0014346705815371323,0.0010051882554721005,0.0010051882554721005,0.0009853469856308306
2022-10-19,0.001536320952801957,0.001536320952801957,0.0015164796829606872,0.026920907298214863,0.026920907298214863,0.026901066028373593
2022-10-20,-0.01546655155388631,-0.01546655155388631,-0.01548639282372758,0.002424691432308966,0.002424691432308966,0.002404850162467696
2022-10-21,-0.007831909719940206,-0.007831909719940206,-0.007851750989781477,0.0038910700109105268,0.0038910700109105268,0.0038712287410692567
2022-10-24,0.007160619154264917,0.007160619154264917,0.007140777884423647,-0.002630676694136314,-0.002630676694136314,-0.002650517963977584
2022-10-25,-0.007304002872407792,-0.007304002872407792,-0.007323844142249062,-0.02207447551232256,-0.02207447551232256,-0.02209431678216383
2022-10-26,0.003960051754846965,0.003960051754846965,0.003940210485005696,0.013651154909838505,0.013651154909838505,0.013631313639997235
2022-10-27,0.00972495425113857,0.00972495425113857,0.009705112981297299,0.02169779974767176,0.02169779974767176,0.02167795847783049
2022-10-28,0.0023335547807136255,0.0023335547807136255,0.0023137135108723555,-0.009422502834599132,-0.009422502834599132,-0.009442344104440403
2022-10-31,0.0034078662333376806,0.0034078662333376806,0.0033880249634964106,0.007175693093408495,0.007175693093408495,0.007155851823567225
2022-11-01,-0.00068149717383718,0.0022972262304181393,0.0001328546871577098,0.0012371092370990124,0.002130726258375608,0.0014472351856106588
2022-11-02,-0.004991588627974077,-0.004991588627974077,-0.005011429897815347,0.02078097715433906,0.02078097715433906,0.02076113588449779
2022-11-03,-0.012745764827012252,-0.012745764827012252,-0.012765606096853522,0.013218289770337448,0.013218289770337448,0.013198448500496177
