date,mom_research,mom_gross,mom_net,ridge_research,ridge_gross,ridge_net,lgbm_research,lgbm_gross,lgbm_net,ensemble_research,ensemble_gross,ensemble_net,lgbm_no_macro_research,lgbm_no_macro_gross,lgbm_no_macro_net
2012-01-12,-0.0020217371489927895,-0.0020217371489927895,-0.0020415784188340595,-0.0007970385764021883,-0.0007970385764021883,-0.0008168798462434581,0.0018205169014774395,0.0018205169014774395,0.0018006756316361696,-4.11333292486514e-05,-4.11333292486514e-05,-6.097459908992124e-05,-0.00021550121926248804,-0.00021550121926248804,-0.00023534248910375789
2012-01-13,0.015460446741771182,0.015460446741771182,0.015440605471929911,-0.0025711502191107945,-0.0025711502191107945,-0.0025909914889520646,-0.0038784146361567073,-0.0038784146361567073,-0.0038982559059979774,-0.005477858165060979,-0.005477858165060979,-0.005497699434902249,-0.004316656190580097,-0.004316656190580097,-0.004336497460421367
2012-01-17,0.013532927667332818,0.013532927667332818,0.013513086397491547,-0.0020285696646591463,-0.0020285696646591463,-0.0020484109345004164,0.004180233519138014,0.004180233519138014,0.0041603922492967444,-0.0016951185283952217,-0.0016951185283952217,-0.0017149597982364915,-0.0005813326605556228,-0.0005813326605556228,-0.0006011739303968927
2012-01-18,-0.018546184933077907,-0.018546184933077907,-0.018566026202919177,0.014313611508840373,0.014313611508840373,0.014293770238999103,0.007685083152822961,0.007685083152822961,0.007665241882981692,0.012741550778360096,0.012741550778360096,0.012721709508518825,0.00645983367066137,0.00645983367066137,0.0064399924008201005
2012-01-19,-0.0208058153686902,-0.0208058153686902,-0.020825656638531472,0.011794506035079652,0.011794506035079652,0.011774664765238382,0.0009356865289581219,0.0009356865289581219,0.0009158452591168521,0.01095906464527433,0.01095906464527433,0.01093922337543306,-0.00355160509319033,-0.00355160509319033,-0.0035714463630316
2012-01-20,-0.009034706195738575,-0.009034706195738575,-0.009054547465579845,0.007889183995069316,0.007889183995069316,0.007869342725228046,0.00708008279880005,0.00708008279880005,0.0070602415289587805,0.007759214858164484,0.007759214858164484,0.007739373588323215,0.01054771647906044,0.01054771647906044,0.010527875209219169
2012-01-23,0.005595933220094725,0.005595933220094725,0.005576091950253456,-0.0016905953160810182,-0.0016905953160810182,-0.001710436585922288,-0.00690486839474207,-0.00690486839474207,-0.00692470966458334,-0.00015667583639117962,-0.00015667583639117962,-0.00017651710623244946,-0.005257112902415487,-0.005257112902415487,-0.005276954172256757
2012-01-24,-0.0004354103183808447,-0.0004354103183808447,-0.0004552515882221145,0.0025770068781284083,0.0025770068781284083,0.0025571656082871382,0.0017586813109801078,0.0017586813109801078,0.001738840041138838,0.0015058346769255947,0.0015058346769255947,0.001485993407084325,-0.003615368329136877,-0.003615368329136877,-0.003635209598978147
2012-01-25,0.004371748592664921,0.004371748592664921,0.004351907322823652,-0.0007868328668800701,-0.0007868328668800701,-0.0008066741367213399,-0.00540524052404222,-0.00540524052404222,-0.005425081793883489,-0.0031818043057303884,-0.0031818043057303884,-0.0032016455755716584,-0.0008416513257268761,-0.0008416513257268761,-0.000861492595568146
2012-01-26,-0.01262105846944095,-0.01262105846944095,-0.012640899739282221,0.012045044594153346,0.012045044594153346,0.012025203324312075,0.016731666052510676,0.016731666052510676,0.016711824782669405,0.012999107692123603,0.012999107692123603,0.012979266422282332,0.013621286062039762,0.013621286062039762,0.013601444792198492
2012-01-27,-0.011250218536187953,-0.011250218536187953,-0.011270059806029223,0.017472977175223652,0.017472977175223652,0.017453135905382382,0.013207206270295403,0.013207206270295403,0.013187365000454133,0.015505041093181841,0.015505041093181841,0.015485199823340571,0.015008666282969704,0.015008666282969704,0.014988825013128433
2012-01-30,0.007713938336941282,0.007713938336941282,0.007694097067100013,-0.017239568880417812,-0.017239568880417812,-0.017259410150259082,-0.008248183005543343,-0.008248183005543343,-0.008268024275384613,-0.01418533050187202,-0.01418533050187202,-0.014205171771713291,-0.008972365530371436,-0.008972365530371436,-0.008992206800212706
2012-01-31,0.0032890600220506867,0.0032890600220506867,0.0032692187522094167,-0.0028015077004239063,-0.0028015077004239063,-0.0028213489702651764,-0.006564271115244229,-0.006564271115244229,-0.006584112385085499,-0.002874998983709045,-0.002874998983709045,-0.002894840253550315,-0.006975525184379747,-0.006975525184379747,-0.006995366454221017
2012-02-01,-0.010993278118512442,-0.010136135261369585,-0.011353372065211151,0.015580248761770894,0.017191359872882006,0.016031636904238367,0.004847415826279819,0.007791860270724264,0.005569639962126053,0.013228895074394906,0.01567333951883935,0.0138110133813725,0.004972463513643817,0.0075280190691993714,0.005581510970749302
2012-02-02,-0.007104984073727745,-0.007104984073727745,-0.007124825343569015,0.0003412991663176426,0.0003412991663176426,0.00032145789647637277,0.005343675340232138,0.005343675340232138,0.005323834070390868,0.00720627448139916,0.00720627448139916,0.00718643321155789,0.01142941074856208,0.01142941074856208,0.01140956947872081
2012-02-03,-0.022968684894228222,-0.022968684894228222,-0.022988526164069493,0.02786833903344258,0.02786833903344258,0.02784849776360131,0.005197841717136035,0.005197841717136035,0.005178000447294766,0.01763492071516199,0.01763492071516199,0.01761507944532072,0.012469539177059875,0.012469539177059875,0.012449697907218605
2012-02-06,-0.001965241974161849,-0.001965241974161849,-0.001985083244003119,-0.002742232058112323,-0.002742232058112323,-0.002762073327953593,-0.000551419279185422,-0.000551419279185422,-0.0005712605490266918,0.0003229756306391854,0.0003229756306391854,0.00030313436079791557,-0.0004979077699912103,-0.0004979077699912103,-0.0005177490398324802
2012-02-07,0.0074563656906687864,0.0074563656906687864,0.007436524420827517,-0.0054842744385330535,-0.0054842744385330535,-0.005504115708374323,-0.0009157406079131044,-0.0009157406079131044,-0.0009355818777543742,-0.0050015162056472546,-0.0050015162056472546,-0.005021357475488524,-0.0018552081978633471,-0.0018552081978633471,-0.001875049467704617
2012-02-08,-0.002311917749072407,-0.002311917749072407,-0.002331759018913677,-0.00140468343041436,-0.00140468343041436,-0.0014245247002556299,0.0025937836170927507,0.0025937836170927507,0.0025739423472514807,0.001058924815956298,0.001058924815956298,0.001039083546115028,0.0008231140777912993,0.0008231140777912993,0.0008032728079500295
2012-02-09,0.0003078807306357524,0.0003078807306357524,0.00028803946079448257,-0.002046859718040799,-0.002046859718040799,-0.002066700987882069,-0.0010408509355034875,-0.0010408509355034875,-0.0010606922053447573,-0.0009936774322095996,-0.0009936774322095996,-0.0010135187020508694,0.0033819548307913627,0.0033819548307913627,0.0033621135609500927
2012-02-10,-0.0022999926565166664,-0.0022999926565166664,-0.0023198339263579364,0.007105037779808549,0.007105037779808549,0.0070851965099672795,0.0007408672234973067,0.0007408672234973067,0.0007210259536560369,-0.0026010418657752684,-0.0026010418657752684,-0.0026208831356165385,-0.0008575862329972808,-0.0008575862329972808,-0.0008774275028385506
2012-02-13,-0.0006035677271522145,-0.0006035677271522145,-0.0006234089969934843,0.006300868488266791,0.006300868488266791,0.006281027218425521,-0.0026594317069874827,-0.0026594317069874827,-0.0026792729768287528,0.0007970424451183044,0.0007970424451183044,0.0007772011752770346,-0.002615720330931193,-0.002615720330931193,-0.002635561600772463
2012-02-14,0.008775683759800389,0.008775683759800389,0.008755842489959118,-0.010172827301943008,-0.010172827301943008,-0.010192668571784278,-0.009638920982596664,-0.009638920982596664,-0.009658762252437935,-0.009059302114134336,-0.009059302114134336,-0.009079143383975606,-0.0072409586927061845,-0.0072409586927061845,-0.007260799962547454
2012-02-15,-0.006621605154257611,-0.006621605154257611,-0.006641446424098881,0.0013476281718532218,0.0013476281718532218,0.001327786902011952,0.00019883930792882428,0.00019883930792882428,0.00017899803808755444,0.0018072160314691736,0.0018072160314691736,0.0017873747616279038,0.00432102380640899,0.00432102380640899,0.0043011825365677206
2012-02-16,-0.019733797751378637,-0.019733797751378637,-0.019753639021219908,0.01079839354074271,0.01079839354074271,0.010778552270901439,0.005880155508814176,0.005880155508814176,0.005860314238972907,0.01129986630599773,0.01129986630599773,0.011280025036156459,0.010382886899111814,0.010382886899111814,0.010363045629270543
2012-02-17,0.004394447407014201,0.004394447407014201,0.0043746061371729315,-0.0036425101417868998,-0.0036425101417868998,-0.00366235141162817,0.0006928187876324991,0.0006928187876324991,0.0006729775177912293,-0.0033071208117842867,-0.0033071208117842867,-0.0033269620816255567,0.0026475079821399634,0.0026475079821399634,0.0026276667122986934
2012-02-21,-0.002215519403142815,-0.002215519403142815,-0.002235360672984085,-0.0017217831413566841,-0.0017217831413566841,-0.001741624411197954,0.00021398816024822314,0.00021398816024822314,0.0001941468904069533,-0.0016241789355072806,-0.0016241789355072806,-0.0016440202053485504,-0.0006672795014976357,-0.0006672795014976357,-0.0006871207713389056
2012-02-22,0.019281765147772557,0.019281765147772557,0.019261923877931287,-0.012963350112205587,-0.012963350112205587,-0.012983191382046858,-0.014191218771970899,-0.014191218771970899,-0.01421106004181217,-0.01683115001139311,-0.01683115001139311,-0.016850991281234382,-0.01669491186758179,-0.01669491186758179,-0.01671475313742306
2012-02-23,0.0016738475284786688,0.0016738475284786688,0.001654006258637399,0.008862099315093701,0.008862099315093701,0.00884225804525243,0.0011845414422805812,0.0011845414422805812,0.0011647001724393114,0.0068985280056028265,0.0068985280056028265,0.006878686735761557,0.0014852378942266558,0.0014852378942266558,0.001465396624385386
2012-02-24,0.009320752845031097,0.009320752845031097,0.009300911575189827,-0.0006059551311998234,-0.0006059551311998234,-0.0006257964010410932,-0.003286172373359967,-0.003286172373359967,-0.003306013643201237,-0.00483798395556908,-0.00483798395556908,-0.00485782522541035,-0.004615827100846098,-0.004615827100846098,-0.004635668370687368
2012-02-27,-0.0021419050018677945,-0.0021419050018677945,-0.0021617462717090645,0.0018582073800954245,0.0018582073800954245,0.0018383661102541547,-0.0025243665746783822,-0.0025243665746783822,-0.0025442078445196523,0.0018832340590660415,0.0018832340590660415,0.0018633927892247716,0.0009004824372451582,0.0009004824372451582,0.0008806411674038884
2012-02-28,-0.002204938795809122,-0.002204938795809122,-0.0022247800656503922,-0.004224301043231312,-0.004224301043231312,-0.004244142313072582,-0.002279452943637008,-0.002279452943637008,-0.002299294213478278,-0.0017419083624519466,-0.0017419083624519466,-0.0017617496322932164,-0.000335089050241149,-0.000335089050241149,-0.00035493032008241884
2012-02-29,0.012042203832960773,0.012042203832960773,0.012022362563119502,-0.005776592253288955,-0.005776592253288955,-0.005796433523130224,-0.0068420563360267195,-0.0068420563360267195,-0.006861897605867989,-0.010547538158318694,-0.010547538158318694,-0.010567379428159964,-0.00775865843499312,-0.00775865843499312,-0.00777849970483439
2012-03-01,0.005024032960317533,0.006338318674603247,0.00538800235968604,-0.0048140135407749255,-0.0024806802074415924,-0.0041519264507418755,-0.011639105804534984,-0.008361328026757205,-0.010973576141954544,-0.007055522715750004,-0.003999967160194449,-0.006181934183702111,-0.010678096699096324,-0.007678096699096324,-0.009824859354991776
2012-03-02,0.0044509918450252395,0.0044509918450252395,0.00443115057518397,-0.008535199772936583,-0.008535199772936583,-0.008555041042777854,-0.0007069695843215625,-0.0007069695843215625,-0.0007268108541628323,-0.0027724094620961725,-0.0027724094620961725,-0.0027922507319374425,-0.00043043740326329037,-0.00043043740326329037,-0.0004502786731045602
2012-03-05,0.002812862908404639,0.002812862908404639,0.002793021638563369,0.007075318590431609,0.007075318590431609,0.007055477320590339,0.01651201993484685,0.01651201993484685,0.016492178665005578,0.012391862116594637,0.012391862116594637,0.012372020846753366,0.015702599804191045,0.015702599804191045,0.015682758534349774
2012-03-06,0.011791568659429336,0.011791568659429336,0.011771727389588066,-0.0068682028432359,-0.0068682028432359,-0.0068880441130771694,0.0058346771055413195,0.0058346771055413195,0.00581483583570005,-0.004466835876606321,-0.004466835876606321,-0.004486677146447591,0.002102370845253674,0.002102370845253674,0.002082529575412404
2012-03-07,-0.0014100983935552047,-0.0014100983935552047,-0.0014299396633964746,5.810266193626273e-05,5.810266193626273e-05,3.8261392094992886e-05,-0.004298658126847494,-0.004298658126847494,-0.004318499396688763,-0.0008263971157269345,-0.0008263971157269345,-0.0008462383855682043,-0.0035918127495408528,-0.0035918127495408528,-0.003611654019382123
2012-03-08,-0.0017564010815397857,-0.0017564010815397857,-0.0017762423513810555,0.005635763560725935,0.005635763560725935,0.005615922290884665,-0.0012180050985350537,-0.0012180050985350537,-0.0012378463683763235,0.0005550061565262276,0.0005550061565262276,0.0005351648866849577,-0.0004929312714754184,-0.0004929312714754184,-0.0005127725413166882
2012-03-09,-0.004279255697603387,-0.004279255697603387,-0.004299096967444657,0.004195451742255145,0.004195451742255145,0.004175610472413875,0.007847686198630686,0.007847686198630686,0.007827844928789416,0.004527064382265768,0.004527064382265768,0.004507223112424499,0.0025552706069040566,0.0025552706069040566,0.0025354293370627866
2012-03-12,0.009799642926334663,0.009799642926334663,0.009779801656493392,-0.006941578332420502,-0.006941578332420502,-0.006961419602261772,0.00013930774499230176,0.00013930774499230176,0.00011946647515103192,-0.0033808188722982877,-0.0033808188722982877,-0.0034006601421395577,-0.0023406214253141014,-0.0023406214253141014,-0.0023604626951553714
2012-03-13,-0.01780018826180253,-0.01780018826180253,-0.0178200295316438,0.005993255979382987,0.005993255979382987,0.005973414709541718,0.0015252992265400783,0.0015252992265400783,0.0015054579566988085,0.004025272763358779,0.004025272763358779,0.004005431493517509,0.00047021054189550805,0.00047021054189550805,0.00045036927205423824
2012-03-14,-0.002412466669310912,-0.002412466669310912,-0.002432307939152182,-0.0039642148368558335,-0.0039642148368558335,-0.003984056106697103,0.00340567986691764,0.00340567986691764,0.00338583859707637,-0.0005282957302153604,-0.0005282957302153604,-0.0005481370000566302,0.00731886838906326,0.00731886838906326,0.00729902711922199
2012-03-15,-0.022130442176098903,-0.022130442176098903,-0.022150283445940173,0.007167172550055702,0.007167172550055702,0.007147331280214432,-0.00015443093250769985,-0.00015443093250769985,-0.0001742722023489697,0.0033542587282930606,0.0033542587282930606,0.0033344174584517905,0.004767766485828136,0.004767766485828136,0.0047479252159868665
2012-03-16,-0.00873389290049668,-0.00873389290049668,-0.008753734170337951,0.003760193725447702,0.003760193725447702,0.003740352455606432,0.006788658011857511,0.006788658011857511,0.006768816742016241,0.005099894281742829,0.005099894281742829,0.00508005301190156,0.004815730750323757,0.004815730750323757,0.004795889480482487
2012-03-19,-0.0011347605855599652,-0.0011347605855599652,-0.001154601855401235,0.001370715389198912,0.001370715389198912,0.0013508741193576422,0.00029352509348387005,0.00029352509348387005,0.00027368382364260024,0.00028839979712000385,0.00028839979712000385,0.00026855852727873403,0.001654570579131311,0.001654570579131311,0.0016347293092900412
2012-03-20,0.0054136244860432834,0.0054136244860432834,0.005393783216202014,-0.008728847459115754,-0.008728847459115754,-0.008748688728957024,-0.006403692135412575,-0.006403692135412575,-0.006423533405253845,-0.007253458814782352,-0.007253458814782352,-0.007273300084623621,-0.0038691342260074747,-0.0038691342260074747,-0.0038889754958487447
2012-03-21,0.007052326175242724,0.007052326175242724,0.007032484905401455,-0.002986889930489681,-0.002986889930489681,-0.003006731200330951,-0.0037926965944292406,-0.0037926965944292406,-0.0038125378642705106,-0.004696694300390436,-0.004696694300390436,-0.004716535570231706,-0.0007343581471315999,-0.0007343581471315999,-0.0007541994169728697
2012-03-22,0.020722345128233483,0.020722345128233483,0.020702503858392212,-0.01755008238136728,-0.01755008238136728,-0.01756992365120855,-0.010404016736543144,-0.010404016736543144,-0.010423858006384415,-0.018233791165653424,-0.018233791165653424,-0.018253632435494695,-0.01035204051910851,-0.01035204051910851,-0.01037188178894978
2012-03-23,-0.013890031450032522,-0.013890031450032522,-0.013909872719873793,0.008824016118344798,0.008824016118344798,0.008804174848503528,0.005514261867946981,0.005514261867946981,0.0054944205981057115,0.012123012617601866,0.012123012617601866,0.012103171347760596,0.0033347445622152116,0.0033347445622152116,0.0033149032923739416
2012-03-26,0.0035498048970556305,0.0035498048970556305,0.0035299636272143604,-0.0010830415321445878,-0.0010830415321445878,-0.0011028828019858576,-0.0013449121410970717,-0.0013449121410970717,-0.0013647534109383415,9.42949582015901e-05,9.42949582015901e-05,7.445368836032026e-05,0.0013318716576790257,0.0013318716576790257,0.0013120303878377559
2012-03-27,0.012296134628050284,0.012296134628050284,0.012276293358209013,-0.005885368095661375,-0.005885368095661375,-0.0059052093655026444,-0.0033638358968914213,-0.0033638358968914213,-0.0033836771667326913,-0.00958155006698822,-0.00958155006698822,-0.00960139133682949,-0.005030311431760766,-0.005030311431760766,-0.005050152701602036
2012-03-28,-0.0014569657465743964,-0.0014569657465743964,-0.0014768070164156663,-0.002390615174969668,-0.002390615174969668,-0.002410456444810938,0.003774859592627848,0.003774859592627848,0.003755018322786578,-0.002684937776501393,-0.002684937776501393,-0.002704779046342663,0.004934591234319011,0.004934591234319011,0.004914749964477741
2012-03-29,0.008043518321869761,0.008043518321869761,0.00802367705202849,-0.005828411734904608,-0.005828411734904608,-0.005848253004745878,-0.0014219083808020066,-0.0014219083808020066,-0.0014417496506432764,-0.0017403631615844012,-0.0017403631615844012,-0.001760204431425671,-0.0012071776439539841,-0.0012071776439539841,-0.001227018913795254
2012-03-30,-0.0017107097664280934,-0.0017107097664280934,-0.0017305510362693633,-0.001323849219710929,-0.001323849219710929,-0.0013436904895521987,0.004875618628592009,0.004875618628592009,0.0048557773587507395,0.00420861826261597,0.00420861826261597,0.0041887769927747,0.002135413997226705,0.002135413997226705,0.002115572727385435
2012-04-02,0.003315503614290863,0.004401217900005148,0.0035272223382201598,-0.0036086528278936867,-0.0014419861612270197,-0.003075613474492506,-0.00696759495698673,-0.004023150512542286,-0.00613001605564949,-0.0032509670754700473,-2.8744853247825077e-05,-0.0023300633846153307,-0.005329402398262699,-0.0022738468427071436,-0.0045425423099201565
2012-04-03,0.016529457671668184,0.016529457671668184,0.016509616401826913,-0.005164312904112823,-0.005164312904112823,-0.005184154173954092,-0.003227073142961797,-0.003227073142961797,-0.003246914412803067,-0.004952635241843794,-0.004952635241843794,-0.004972476511685063,-0.009814661245194027,-0.009814661245194027,-0.009834502515035298
2012-04-04,0.00453301013772707,0.00453301013772707,0.0045131688678858,0.0024757167128114034,0.0024757167128114034,0.0024558754429701334,0.007629767430054591,0.007629767430054591,0.007609926160213321,0.0049703830032641035,0.0049703830032641035,0.004950541733422834,0.006167443222559835,0.006167443222559835,0.006147601952718565
2012-04-05,0.018739988780608063,0.018739988780608063,0.018720147510766793,-0.006553250204993286,-0.006553250204993286,-0.006573091474834556,-0.00019871678718974805,-0.00019871678718974805,-0.0002185580570310179,-0.003376564767981325,-0.003376564767981325,-0.003396406037822595,-0.007896773624665522,-0.007896773624665522,-0.007916614894506792
2012-04-09,0.006677118875689858,0.006677118875689858,0.006657277605848589,-0.004316219533406511,-0.004316219533406511,-0.004336060803247781,0.006154450634868611,0.006154450634868611,0.006134609365027342,-0.0005129152208851275,-0.0005129152208851275,-0.0005327564907263973,0.00626294311278734,0.00626294311278734,0.006243101842946071
2012-04-10,-0.0087920339257146,-0.0087920339257146,-0.00881187519555587,0.002502712248255121,0.002502712248255121,0.002482870978413851,0.009040710985175452,0.009040710985175452,0.009020869715334182,0.0032098360403014915,0.0032098360403014915,0.0031899947704602215,0.011503513699280777,0.011503513699280777,0.011483672429439507
2012-04-11,-0.0019017784975291045,-0.0019017784975291045,-0.0019216197673703743,0.006432662327948549,0.006432662327948549,0.006412821058107279,0.0015111896466483577,0.0015111896466483577,0.001491348376807088,0.00039212541314665545,0.00039212541314665545,0.00037228414330538564,0.005583067323015215,0.005583067323015215,0.005563226053173945
2012-04-12,-0.01753920849486856,-0.01753920849486856,-0.01755904976470983,0.006410908727679068,0.006410908727679068,0.006391067457837798,-0.006014754279437885,-0.006014754279437885,-0.0060345955492791545,0.0011057266741050847,0.0011057266741050847,0.0010858854042638149,0.005809779710999226,0.005809779710999226,0.005789938441157956
2012-04-13,0.02503823198948113,0.02503823198948113,0.02501839071963986,-0.012576379062776767,-0.012576379062776767,-0.012596220332618037,-0.0015005208505883764,-0.0015005208505883764,-0.0015203621204296462,-0.008484739730218242,-0.008484739730218242,-0.008504581000059512,-0.00607128082147061,-0.00607128082147061,-0.00609112209131188
2012-04-16,0.004039687303027138,0.004039687303027138,0.004019846033185869,-0.00980907716196729,-0.00980907716196729,-0.00982891843180856,-0.010583102517405277,-0.010583102517405277,-0.010602943787246548,-0.007775158152415304,-0.007775158152415304,-0.007794999422256574,-0.0054809896356647955,-0.0054809896356647955,-0.005500830905506065
2012-04-17,-0.010635704124364103,-0.010635704124364103,-0.010655545394205374,0.005676008283582858,0.005676008283582858,0.005656167013741589,-0.001387208439938611,-0.001387208439938611,-0.0014070497097798808,0.0014858841123890566,0.0014858841123890566,0.0014660428425477868,0.0011262653895949945,0.0011262653895949945,0.0011064241197537247
2012-04-18,0.01863077533013997,0.01863077533013997,0.0186109340602987,0.0013800053888642083,0.0013800053888642083,0.0013601641190229385,0.0028249745741177794,0.0028249745741177794,0.0028051333042765094,0.00036612562222789087,0.00036612562222789087,0.00034628435238662106,0.0008744311434265412,0.0008744311434265412,0.0008545898735852714
2012-04-19,-0.008951804100276288,-0.008951804100276288,-0.008971645370117558,0.005184949063354708,0.005184949063354708,0.0051651077935134385,-0.0038968214464199457,-0.0038968214464199457,-0.003916662716261216,-0.0016149087248971414,-0.0016149087248971414,-0.0016347499947384112,-0.005039801749963858,-0.005039801749963858,-0.005059643019805128
2012-04-20,0.016552830730970886,0.016552830730970886,0.016532989461129615,-0.0048761010920652164,-0.0048761010920652164,-0.004895942361906486,0.0011490794302849872,0.0011490794302849872,0.0011292381604437174,-0.0025620271696026654,-0.0025620271696026654,-0.0025818684394439354,-0.00372072367337155,-0.00372072367337155,-0.00374056494321282
2012-04-23,-0.0004995668591242356,-0.0004995668591242356,-0.0005194081289655054,-0.001334525965841573,-0.001334525965841573,-0.0013543672356828428,-0.002326138959569549,-0.002326138959569549,-0.002345980229410819,-0.0005930191579480407,-0.0005930191579480407,-0.0006128604277893105,-0.0031082719775971253,-0.0031082719775971253,-0.0031281132474383954
2012-04-24,-0.011804431715970263,-0.011804431715970263,-0.011824272985811533,0.005501285639712904,0.005501285639712904,0.0054814443698716344,-0.0011466399080106771,-0.0011466399080106771,-0.001166481177851947,0.005703893098784918,0.005703893098784918,0.005684051828943649,0.0008065170108562609,0.0008065170108562609,0.000786675741014991
2012-04-25,0.007076119586381588,0.007076119586381588,0.007056278316540318,-0.0010118378116664834,-0.0010118378116664834,-0.0010316790815077532,0.0023729454041322984,0.0023729454041322984,0.0023531041342910283,-0.002511760497061295,-0.002511760497061295,-0.002531601766902565,0.003361597092994082,0.003361597092994082,0.003341755823152812
2012-04-26,0.013393125098588725,0.013393125098588725,0.013373283828747454,-0.0024430688845341946,-0.0024430688845341946,-0.0024629101543754647,0.0021106249269735025,0.0021106249269735025,0.0020907836571322324,-0.0022041687406578257,-0.0022041687406578257,-0.0022240100104990957,0.0006667676012214435,0.0006667676012214435,0.0006469263313801737
2012-04-27,0.010302317226883056,0.010302317226883056,0.010282475957041785,-0.004981754394792574,-0.004981754394792574,-0.005001595664633844,0.004472169161178366,0.004472169161178366,0.004452327891337096,-0.001514923656329662,-0.001514923656329662,-0.0015347649261709317,-0.009734536955859779,-0.009734536955859779,-0.00975437822570105
2012-04-30,-0.006992178800792284,-0.006992178800792284,-0.007012020070633554,-0.0025956209142839414,-0.0025956209142839414,-0.0026154621841252114,0.002622001368407973,0.002622001368407973,0.002602160098566703,0.0081502031141221,0.0081502031141221,0.00813036184428083,-0.0014998229827990484,-0.0014998229827990484,-0.0015196642526403182
2012-05-01,-0.01076861089655301,-0.00996861089655301,-0.010589705320470535,0.005198906664455995,0.007587795553344884,0.005874490392720376,0.001274532030235794,0.004552309808013572,0.0021716080294021203,0.004416303081538816,0.007694080859316594,0.005350325330735013,0.0035667325165205854,0.006233399183187252,0.004223785252934238
2012-05-02,0.022677724503105033,0.022677724503105033,0.022657883233263763,-0.018816032871497718,-0.018816032871497718,-0.018835874141338988,-0.01150240327282705,-0.01150240327282705,-0.011522244542668321,-0.016649116677520732,-0.016649116677520732,-0.016668957947362003,-0.010108103685038655,-0.010108103685038655,-0.010127944954879925
