time,equity,funding,fees
2020-01-17 00:00:00+00:00,1.0012583099737424,0.00012425926666263044,0.0
2020-01-17 08:00:00+00:00,1.0013675378298394,6.895655273924265e-05,0.0
2020-01-17 16:00:00+00:00,1.0014651997474762,0.0001379332209945124,0.0
2020-01-18 00:00:00+00:00,1.001332328609178,6.848537848995856e-05,0.0
2020-01-18 08:00:00+00:00,1.0017625026445136,6.773230511717117e-05,0.0
2020-01-18 16:00:00+00:00,1.0017196112708293,7.792253638855624e-05,0.0
2020-01-19 00:00:00+00:00,1.0014695422899085,0.00031372926608579034,0.0
2020-01-19 08:00:00+00:00,1.0020538091207214,0.00014128249387890653,0.0
2020-01-19 16:00:00+00:00,1.0023330755448172,0.00015845251402305153,0.0
2020-01-20 00:00:00+00:00,1.0022499113213572,0.0003195488101161919,0.0
2020-01-20 08:00:00+00:00,1.0029331796169894,0.00036109786877122277,0.0
2020-01-20 16:00:00+00:00,1.0030717536091893,0.00025938790227274694,0.0
2020-01-21 00:00:00+00:00,1.0033783804449805,0.0001455416223607548,0.0
2020-01-21 08:00:00+00:00,1.003249723104577,0.00011297047974222247,0.0
2020-01-21 16:00:00+00:00,1.0035773045967922,0.00012622497542716613,0.0
2020-01-22 00:00:00+00:00,1.0042458940909473,0.00010479124714855513,0.0
2020-01-22 08:00:00+00:00,1.0037100360742102,6.821153362712678e-05,0.0
2020-01-22 16:00:00+00:00,1.0038177980548648,6.749067729702549e-05,0.0
2020-01-23 00:00:00+00:00,1.00408688687677,6.773230511717117e-05,0.0
2020-01-23 08:00:00+00:00,1.0039519981461738,6.64677861917421e-05,0.0
2020-01-23 16:00:00+00:00,1.004257704871683,0.00014462151207861372,0.0
2020-01-24 00:00:00+00:00,1.0042492103884806,0.00011231942687037002,0.0
2020-01-24 08:00:00+00:00,1.004725523713555,0.0001138715948559958,0.0
2020-01-24 16:00:00+00:00,1.0047745818351441,0.00016987203166198413,0.0
2020-01-25 00:00:00+00:00,1.0048803463591522,6.549322065048784e-05,0.0
2020-01-25 08:00:00+00:00,1.004260083717708,6.434951563513159e-05,0.0
2020-01-25 16:00:00+00:00,1.004761996161641,0.00017974201707209579,0.0
2020-01-26 00:00:00+00:00,1.005008861614343,0.00020659414934464144,0.0
2020-01-26 08:00:00+00:00,1.0054621962686305,0.00017143553078423566,0.0
2020-01-26 16:00:00+00:00,1.0056488295969113,6.581941820768451e-05,0.0
2020-01-27 00:00:00+00:00,1.0058372590253215,6.76155183374341e-05,0.0
2020-01-27 08:00:00+00:00,1.0051798461065298,6.747054164534669e-05,0.0
2020-01-27 16:00:00+00:00,1.0058524171439054,6.850148701130161e-05,0.0
2020-01-28 00:00:00+00:00,1.0056804798238217,6.96905000619264e-05,0.0
2020-01-28 08:00:00+00:00,1.0058203550341858,0.0003412317271521541,0.0
2020-01-28 16:00:00+00:00,1.0062569270939106,0.0006379285765129552,0.0
2020-01-29 00:00:00+00:00,1.007082549456492,0.0008658936659390034,0.0
2020-01-29 08:00:00+00:00,1.0082067450349095,0.0007617538481989872,0.0
2020-01-29 16:00:00+00:00,1.0081562146814556,0.00039245398347987427,0.0
2020-01-30 00:00:00+00:00,1.0092652256306902,0.00038412748879765405,0.0
2020-01-30 08:00:00+00:00,1.0089289959972956,0.00034838252368477875,0.0
2020-01-30 16:00:00+00:00,1.00984587451741,0.000393351576465456,0.0
2020-01-31 00:00:00+00:00,1.0091326909764484,0.0006157694698395887,0.0
2020-01-31 08:00:00+00:00,1.0111911274461725,0.0009711112790684489,0.0
2020-01-31 16:00:00+00:00,1.0119519380719857,0.000680268019097908,0.0
2020-02-01 00:00:00+00:00,1.0125146039463218,0.000522394570978392,0.0
2020-02-01 08:00:00+00:00,1.012674803664266,0.0005226414481629304,0.0
2020-02-01 16:00:00+00:00,1.0133433959230462,0.0003866931352768294,0.0
2020-02-02 00:00:00+00:00,1.0134026134248668,0.0002605740186085212,0.0
2020-02-02 08:00:00+00:00,1.0137256464437154,0.00012167650206053683,0.0
2020-02-02 16:00:00+00:00,1.0138032331367643,7.758669304877935e-05,0.0
2020-02-03 00:00:00+00:00,1.0139597233944817,7.594765100212446e-05,0.0
2020-02-03 08:00:00+00:00,1.0140363153863376,7.659199185584629e-05,0.0
2020-02-03 16:00:00+00:00,1.0143132530852674,7.558118214157017e-05,0.0
2020-02-04 00:00:00+00:00,1.0140694636626428,0.0002797375210242755,0.0
2020-02-04 08:00:00+00:00,1.0146644108599139,0.00011169155697972144,0.0
2020-02-04 16:00:00+00:00,1.014923070408548,0.0002989308519917137,0.0
2020-02-05 00:00:00+00:00,1.0150797298057395,7.611679047622643e-05,0.0
2020-02-05 08:00:00+00:00,1.014794230427716,7.694235219505752e-05,0.0
2020-02-05 16:00:00+00:00,1.0152380162421157,0.0007659562412605261,0.0
2020-02-06 00:00:00+00:00,1.015962604972992,0.0009259452476643715,0.0
2020-02-06 08:00:00+00:00,1.017420035865201,0.0006520048250568582,0.0
2020-02-06 16:00:00+00:00,1.017634193277016,0.00045578523196077405,0.0
2020-02-07 00:00:00+00:00,1.0183183996705107,0.00028149335991849335,0.0
2020-02-07 08:00:00+00:00,1.0174600555592874,0.00013164405557628415,0.0003456473130779242
2020-02-07 16:00:00+00:00,1.017960184805947,0.0003141947010124063,0.0
2020-02-08 00:00:00+00:00,1.017958014660981,0.000183764400681096,0.0
2020-02-08 08:00:00+00:00,1.018206762204871,0.00018676936200755383,0.0
2020-02-08 16:00:00+00:00,1.0175794041154542,0.00020934736599530245,0.0
2020-02-09 00:00:00+00:00,1.0181589048059436,0.0006724679633127937,0.0
2020-02-09 08:00:00+00:00,1.0194770319125712,0.00045043256027453164,0.0
2020-02-09 16:00:00+00:00,1.0197857843484788,0.0009595233456725087,0.0
2020-02-10 00:00:00+00:00,1.0216414054864182,0.0009259484097037703,0.0
2020-02-10 08:00:00+00:00,1.020477688343005,0.0013463992228228848,0.0
2020-02-10 16:00:00+00:00,1.0250666054598039,0.002047811659621512,0.0
2020-02-11 00:00:00+00:00,1.0258829914798464,0.0008163860200426558,0.0
2020-02-11 08:00:00+00:00,1.026441800644613,0.001023645528884232,0.0
2020-02-11 16:00:00+00:00,1.026121607513562,0.0007644250518905102,0.0
2020-02-12 00:00:00+00:00,1.0287390981421436,0.0020906760825813997,0.0
2020-02-12 08:00:00+00:00,1.030977994901048,0.002889667668669312,0.0
2020-02-12 16:00:00+00:00,1.0337330648242076,0.001174626285159009,0.0
2020-02-13 00:00:00+00:00,1.0336938309096033,0.0009834060864550634,0.0
2020-02-13 08:00:00+00:00,1.0360419106404448,0.001170494275076402,0.0
2020-02-13 16:00:00+00:00,1.0367996714486623,0.0015014989908060737,0.0
2020-02-14 00:00:00+00:00,1.0385336777635066,0.0011142244960206666,0.0
2020-02-14 08:00:00+00:00,1.0391672201893078,0.0006645315167421736,0.0
2020-02-14 16:00:00+00:00,1.0393757109852206,0.0008282726147365669,0.0
2020-02-15 00:00:00+00:00,1.0404937106231218,0.0007461305466069801,0.0
2020-02-15 08:00:00+00:00,1.0411087328705428,0.0008629349749504319,0.0
2020-02-15 16:00:00+00:00,1.0422225519545703,0.0009898627202626963,0.0
2020-02-16 00:00:00+00:00,1.0440723212650427,0.0015708674920017034,0.0
2020-02-16 08:00:00+00:00,1.0447662580763784,0.00035305681098254824,0.0
2020-02-16 16:00:00+00:00,1.0436946424241986,0.0005088279858210506,0.0
2020-02-17 00:00:00+00:00,1.0460164173809736,0.0005244076821860599,0.0
2020-02-17 08:00:00+00:00,1.0458917554262872,0.0004021525913139079,0.0
2020-02-17 16:00:00+00:00,1.0465640121722948,0.0007032458369485991,0.0
2020-02-18 00:00:00+00:00,1.0469199820005908,0.00020102437359002744,0.0
2020-02-18 08:00:00+00:00,1.0467755967814556,0.00010352750839435499,0.0
2020-02-18 16:00:00+00:00,1.0467282112828555,0.00020052722892936707,0.0
2020-02-19 00:00:00+00:00,1.0472333195325016,0.0006290646134108209,0.0
2020-02-19 08:00:00+00:00,1.0482084619542362,0.0008201969670287847,0.0
2020-02-19 16:00:00+00:00,1.0546896282943061,0.0005932390612442603,0.0
2020-02-20 00:00:00+00:00,1.0499494378005434,0.0001560858749449373,0.0
2020-02-20 08:00:00+00:00,1.0491007333691191,8.096829681113494e-05,0.0
2020-02-20 16:00:00+00:00,1.0493408751891533,0.0004260763656814503,0.0
2020-02-21 00:00:00+00:00,1.0504865955509457,0.0005569276339098512,0.0
2020-02-21 08:00:00+00:00,1.0502061251483623,0.0004322786890637288,0.0
2020-02-21 16:00:00+00:00,1.0512361620532968,0.00047223326799311144,0.0
2020-02-22 00:00:00+00:00,1.0517536188606924,0.000424489534572025,0.0
2020-02-22 08:00:00+00:00,1.0518339542016024,0.0004522044322042214,0.0
2020-02-22 16:00:00+00:00,1.0520815615489947,0.00037156371115691666,0.0
2020-02-23 00:00:00+00:00,1.052925776873745,0.0006272916881619302,0.0
2020-02-23 08:00:00+00:00,1.0535678258421963,0.0003631471499805628,0.0
2020-02-23 16:00:00+00:00,1.0532586059333726,0.00040352918282377003,0.0
2020-02-24 00:00:00+00:00,1.0543701021250356,0.00046072528189799224,0.0
2020-02-24 08:00:00+00:00,1.0546163724003759,0.0003082484572226839,0.0
2020-02-24 16:00:00+00:00,1.054635347620708,0.00017392067503802772,0.0
2020-02-25 00:00:00+00:00,1.0551419828578101,0.0002587225095726969,0.0
2020-02-25 08:00:00+00:00,1.0551562190494077,0.00032412710100953007,0.0
2020-02-25 16:00:00+00:00,1.054944255659349,0.00040781842876479434,0.0
2020-02-26 00:00:00+00:00,1.05567690832733,0.00036078357668691485,0.0
2020-02-26 08:00:00+00:00,1.0565758410667134,0.000589041829971404,0.0
2020-02-26 16:00:00+00:00,1.0569230896357655,0.0005021940237581068,0.0
2020-02-27 00:00:00+00:00,1.0574263834617414,6.94465527992014e-05,0.0
2020-02-27 08:00:00+00:00,1.0578548342376015,0.0001805380483306998,0.0
2020-02-27 16:00:00+00:00,1.0575260326088614,7.405655349524888e-05,0.0
2020-02-28 00:00:00+00:00,1.0578929751412471,8.80407139151874e-05,0.0
2020-02-28 08:00:00+00:00,1.0573870109382015,0.000175795797660479,0.0
2020-02-28 16:00:00+00:00,1.0583768053650155,0.0002150671532842812,0.0
2020-02-29 00:00:00+00:00,1.057952572017878,0.0002885157445098822,0.0
2020-02-29 08:00:00+00:00,1.0585327879554896,0.0003942813919643735,0.0
2020-02-29 16:00:00+00:00,1.059484174863704,0.00033160508939072985,0.0
2020-03-01 00:00:00+00:00,1.0596081578458583,0.000216950254977868,0.0
2020-03-01 08:00:00+00:00,1.0595827454823072,0.0001295330911549628,0.0
2020-03-01 16:00:00+00:00,1.0596895476128996,0.00010680213059236484,0.0
2020-03-02 00:00:00+00:00,1.0596342318832108,9.962972501715425e-05,0.0
2020-03-02 08:00:00+00:00,1.0598958685040119,0.00010669116609508626,0.0
2020-03-02 16:00:00+00:00,1.0601525976279143,7.079457825514306e-05,0.0
2020-03-03 00:00:00+00:00,1.0597287350398388,7.196286698362583e-05,0.0
2020-03-03 08:00:00+00:00,1.0601399323864464,7.031734625464877e-05,0.0
2020-03-03 16:00:00+00:00,1.0600178166011447,0.0002187642150513104,0.0
2020-03-04 00:00:00+00:00,1.060417167348199,0.0002134162014072258,0.0
2020-03-04 08:00:00+00:00,1.0604761833498146,0.00021396145632168146,0.0
2020-03-04 16:00:00+00:00,1.0611356320110694,0.00022560138807810106,0.0
2020-03-05 00:00:00+00:00,1.060996632561447,0.00020188055073084148,0.0
2020-03-05 08:00:00+00:00,1.0611546395970277,0.000281963399345423,0.0
2020-03-05 16:00:00+00:00,1.0611963314089008,0.00025861544846131324,0.0
2020-03-06 00:00:00+00:00,1.0616471161787873,0.00026485022423940717,0.0
2020-03-06 08:00:00+00:00,1.0623399020980502,7.300410043924974e-05,0.0
2020-03-06 16:00:00+00:00,1.0617619338596334,7.280267134813202e-05,0.0
2020-03-07 00:00:00+00:00,1.0624886094487496,7.59046793513449e-05,0.0
2020-03-07 08:00:00+00:00,1.0618512723099076,7.541195280538002e-05,0.0
2020-03-07 16:00:00+00:00,1.0626381522374506,0.00010511992683687707,0.0
2020-03-08 00:00:00+00:00,1.062752106468636,0.00023791059495026842,0.0
2020-03-08 08:00:00+00:00,1.0629174420471408,0.00032662423139720735,6.343198186589236e-06
2020-03-08 16:00:00+00:00,1.0628012817089831,0.00025376136897953174,0.0
2020-03-09 00:00:00+00:00,1.063386849275296,6.151181453512932e-05,0.0
2020-03-09 08:00:00+00:00,1.0634594003501368,7.255107484084582e-05,0.0
2020-03-09 16:00:00+00:00,1.0629092572929288,9.721993028204682e-05,0.0
2020-03-10 00:00:00+00:00,1.06340492631211,0.00015657412097204242,0.0
2020-03-10 08:00:00+00:00,1.0635279807679892,6.140083802298816e-05,0.0
2020-03-10 16:00:00+00:00,1.063558877548533,0.0001542040162562057,0.0
2020-03-11 00:00:00+00:00,1.063559170403218,6.19464725410155e-05,0.0
2020-03-11 08:00:00+00:00,1.0639983682017369,0.00010010290030975224,0.0
2020-03-11 16:00:00+00:00,1.063910670514283,0.000220570401827038,0.0
2020-03-12 00:00:00+00:00,1.0642525191932206,0.00021854144322527646,0.0
2020-03-12 08:00:00+00:00,1.0643872581921998,0.0002888730436198233,0.0
2020-03-12 16:00:00+00:00,1.065232248769047,4.3493544716655285e-05,0.0
2020-03-13 00:00:00+00:00,1.0686560930389453,3.289528780717474e-05,0.0
2020-03-13 08:00:00+00:00,1.0643760322521378,-0.0011048994672132573,0.0
2020-03-13 16:00:00+00:00,1.0646085536803396,-0.00010657347000733082,0.0
2020-03-14 00:00:00+00:00,1.0638484046470242,4.134799881525957e-05,0.0
2020-03-14 08:00:00+00:00,1.064074115459315,4.074995872205444e-05,0.0
2020-03-14 16:00:00+00:00,1.063959048229629,3.906681495458023e-05,0.0
2020-03-15 00:00:00+00:00,1.064150960528611,3.777825434138567e-05,0.0
2020-03-15 08:00:00+00:00,1.0639731823215226,3.800945540834642e-05,0.0
2020-03-15 16:00:00+00:00,1.0641039034047821,3.8240656475307166e-05,0.0
2020-03-16 00:00:00+00:00,1.0639571338847946,3.819133358102221e-05,0.0
2020-03-16 08:00:00+00:00,1.063805213205035,3.304017380913682e-05,0.0
2020-03-16 16:00:00+00:00,1.0642790473439057,-8.104842183518617e-05,0.0
2020-03-17 00:00:00+00:00,1.0641591495532607,3.423625399554707e-05,0.0
2020-03-17 08:00:00+00:00,1.0642571387308004,3.633555968355063e-05,0.0
2020-03-17 16:00:00+00:00,1.0643858344927135,3.621533512873104e-05,0.0
2020-03-18 00:00:00+00:00,1.0643598413274253,3.566045256802526e-05,0.0
2020-03-18 08:00:00+00:00,1.0643944382550854,3.459692766000583e-05,0.0
2020-03-18 16:00:00+00:00,1.064430138782505,3.5700527419631786e-05,0.0
2020-03-19 00:00:00+00:00,1.0643432565042221,3.642495742944211e-05,0.0
2020-03-19 08:00:00+00:00,1.0643182559621813,3.6653075815510055e-05,0.0
2020-03-19 16:00:00+00:00,1.0644193802261892,3.947064615153832e-05,0.0
2020-03-20 00:00:00+00:00,1.0642456464964323,4.205393273971304e-05,0.0
2020-03-20 08:00:00+00:00,1.0644736816501161,4.307430011523313e-05,0.0
2020-03-20 16:00:00+00:00,1.0643636021981149,4.405459263914669e-05,0.0
2020-03-21 00:00:00+00:00,1.0646205498158923,4.115995528079817e-05,0.0
2020-03-21 08:00:00+00:00,1.0647843079902801,4.045093867545188e-05,0.0
2020-03-21 16:00:00+00:00,1.0648561128763163,4.0978077108122384e-05,0.0
2020-03-22 00:00:00+00:00,1.064835357185865,4.0897927404909315e-05,0.0
2020-03-22 08:00:00+00:00,1.0647843264863655,4.14497272847223e-05,0.0
2020-03-22 16:00:00+00:00,1.0651012014206993,3.9433653980824606e-05,0.0
2020-03-23 00:00:00+00:00,1.06520054081247,3.768577391460138e-05,0.0
2020-03-23 08:00:00+00:00,1.0651153540086782,3.8120431920487577e-05,0.0
2020-03-23 16:00:00+00:00,1.064847003554278,3.991763488099577e-05,0.0
2020-03-24 00:00:00+00:00,1.064981396110481,4.191212941864379e-05,0.0
2020-03-24 08:00:00+00:00,1.0652389849258843,4.1801152906502627e-05,0.0
2020-03-24 16:00:00+00:00,1.065126775341386,4.192446014221503e-05,0.0
2020-03-25 00:00:00+00:00,1.0653543943331494,4.265813819470379e-05,0.0
2020-03-25 08:00:00+00:00,1.0653661825048835,4.261498066220445e-05,0.0
2020-03-25 16:00:00+00:00,1.0653771106086485,4.175491269311048e-05,0.0
2020-03-26 00:00:00+00:00,1.0653574122777434,4.1955286951143125e-05,0.0
2020-03-26 08:00:00+00:00,1.0654606358474392,4.1569951839541886e-05,0.0
2020-03-26 16:00:00+00:00,1.0655021133188518,4.1477471412757595e-05,0.0
2020-03-27 00:00:00+00:00,1.065452300278305,4.266738623738222e-05,0.0
2020-03-27 08:00:00+00:00,1.065525495453424,4.2368366190779656e-05,0.0
2020-03-27 16:00:00+00:00,1.0655365992699997,4.193062550400065e-05,0.0
2020-03-28 00:00:00+00:00,1.0657928532845764,4.046635207991594e-05,0.0
2020-03-28 08:00:00+00:00,1.066152073776345,-1.0701215368619492e-05,0.0
2020-03-28 16:00:00+00:00,1.0660373980471325,3.9458315427967085e-05,0.0
2020-03-29 00:00:00+00:00,1.0657694976641428,4.036770629134601e-05,0.0
2020-03-29 08:00:00+00:00,1.066086819587206,3.988064271028205e-05,0.0
2020-03-29 16:00:00+00:00,1.0660649109741007,3.974500475099841e-05,0.0
2020-03-30 00:00:00+00:00,1.0661032595244073,3.834855030655551e-05,0.0
2020-03-30 08:00:00+00:00,1.065971080194365,-3.969890325824643e-05,0.0
2020-03-30 16:00:00+00:00,1.065826853886114,4.073454531759039e-05,0.0
2020-03-31 00:00:00+00:00,1.0658983844135508,4.0703718508662296e-05,0.0
2020-03-31 08:00:00+00:00,1.0660315130705875,4.064823025259172e-05,0.0
2020-03-31 16:00:00+00:00,1.0660724202460352,4.0907175447587746e-05,0.0
2020-04-01 00:00:00+00:00,1.0662982605309232,4.087943131955247e-05,0.0
2020-04-01 08:00:00+00:00,1.0662465763030744,4.0796198935446594e-05,0.0
2020-04-01 16:00:00+00:00,1.066216817477844,-2.9758825230436498e-05,0.0
2020-04-02 00:00:00+00:00,1.0662260330907194,-2.161119605266186e-05,0.0
2020-04-02 08:00:00+00:00,1.0660525860502854,4.2340622062744365e-05,0.0
2020-04-02 16:00:00+00:00,1.0660955185470795,4.293249679416388e-05,0.0
2020-04-03 00:00:00+00:00,1.0660157695923826,4.355828101540429e-05,0.0
2020-04-03 08:00:00+00:00,1.0664610751780728,4.4557069624674706e-05,0.0
2020-04-03 16:00:00+00:00,1.0662272137575015,4.3579859781653964e-05,0.0
2020-04-04 00:00:00+00:00,1.066433424875438,2.1250264367812372e-05,0.0
2020-04-04 08:00:00+00:00,1.066538507301712,4.342880841790627e-05,0.0
2020-04-04 16:00:00+00:00,1.0663974006665247,4.385421838111404e-05,0.0
2020-04-05 00:00:00+00:00,1.0665651046724551,4.4396770218248596e-05,0.0
2020-04-05 08:00:00+00:00,1.06682734546973,1.5626325849852203e-05,0.0
2020-04-05 16:00:00+00:00,1.0665633385127078,4.426113225896496e-05,0.0
2020-04-06 00:00:00+00:00,1.0666997748863427,4.3955946850576773e-05,0.0
2020-04-06 08:00:00+00:00,1.0665803734751405,3.473263343826911e-05,0.0
2020-04-06 16:00:00+00:00,1.0667286612894522,2.4980578599226678e-05,0.0
2020-04-07 00:00:00+00:00,1.0669310724550876,-7.503011471753646e-05,0.0
2020-04-07 08:00:00+00:00,1.0664321155012053,-4.663867825820882e-05,0.00029818423098356973
2020-04-07 16:00:00+00:00,1.0660834803379036,6.059117641201961e-05,0.0
2020-04-08 00:00:00+00:00,1.0663963543359316,6.733819419992009e-05,0.0
2020-04-08 08:00:00+00:00,1.0654020939286994,6.972807602384917e-05,0.0
2020-04-08 16:00:00+00:00,1.0661669911570488,6.921245083580968e-05,0.0
2020-04-09 00:00:00+00:00,1.065951406629024,7.087390977504806e-05,0.0
2020-04-09 08:00:00+00:00,1.066635780390508,7.053425191308554e-05,0.0
2020-04-09 16:00:00+00:00,1.06633703697799,6.956029322456649e-05,0.0
2020-04-10 00:00:00+00:00,1.066733765545289,6.934749552791528e-05,0.0
2020-04-10 08:00:00+00:00,1.0667575006729926,6.465776167479412e-05,0.0
2020-04-10 16:00:00+00:00,1.066983790562064,6.259935318603328e-05,0.0
2020-04-11 00:00:00+00:00,1.067102105831774,-4.452632204154314e-06,0.0
2020-04-11 08:00:00+00:00,1.0670803950727032,6.013450887196904e-05,0.0
2020-04-11 16:00:00+00:00,1.0669810717477912,6.436721097359726e-05,0.0
2020-04-12 00:00:00+00:00,1.0673731883342417,6.473551467933977e-05,0.0
2020-04-12 08:00:00+00:00,1.0672222470710486,1.2749272692591767e-05,0.0
2020-04-12 16:00:00+00:00,1.0667565474964542,6.629466703364967e-05,0.0
2020-04-13 00:00:00+00:00,1.0664122735613797,6.495240463938812e-05,0.0
2020-04-13 08:00:00+00:00,1.0674158315910502,6.233744832861639e-05,0.0
2020-04-13 16:00:00+00:00,1.0669468745747916,6.303722536952713e-05,0.0
2020-04-14 00:00:00+00:00,1.0668062521276758,6.39907227410605e-05,0.0
2020-04-14 08:00:00+00:00,1.067156779041221,6.406847574560613e-05,0.0
2020-04-14 16:00:00+00:00,1.0668948455379603,6.544756851044193e-05,0.0
2020-04-15 00:00:00+00:00,1.0674098282406463,6.48337290008711e-05,0.0
2020-04-15 08:00:00+00:00,1.0673114215827353,6.528387797455637e-05,0.0
2020-04-15 16:00:00+00:00,1.0679071159964033,6.370017203986363e-05,0.0
2020-04-16 00:00:00+00:00,1.0678877350369544,6.246430849392769e-05,0.0
2020-04-16 08:00:00+00:00,1.0676251927063884,-1.700652673769746e-05,0.0
2020-04-16 16:00:00+00:00,1.0679412995925004,7.057108228365978e-05,0.0
2020-04-17 00:00:00+00:00,1.067725338576243,7.049742154251129e-05,0.0
2020-04-17 08:00:00+00:00,1.0679993769946325,6.942524853246091e-05,0.0
2020-04-17 16:00:00+00:00,1.0681506761569517,6.945389437624087e-05,0.0
2020-04-18 00:00:00+00:00,1.0683841643373388,6.979764450160055e-05,0.0
2020-04-18 08:00:00+00:00,1.0680828648258978,6.700419430133043e-05,0.0
2020-04-18 16:00:00+00:00,1.0677082467577335,7.55309055209921e-05,0.0
2020-04-19 00:00:00+00:00,1.0677440458779317,7.67217541695595e-05,0.0
2020-04-19 08:00:00+00:00,1.0681050776316174,7.45733158860616e-05,0.0
2020-04-19 16:00:00+00:00,1.0681373246671868,7.316966954084298e-05,0.0
2020-04-20 00:00:00+00:00,1.0685383542033162,7.364846435830822e-05,0.0
2020-04-20 08:00:00+00:00,1.0682862871471062,7.531401556094373e-05,0.0
2020-04-20 16:00:00+00:00,1.0682778529922445,7.341111308127415e-05,0.0
2020-04-21 00:00:00+00:00,1.0685521123928574,6.96462307559064e-05,0.0
2020-04-21 08:00:00+00:00,1.0688684361689296,7.078797224370815e-05,0.0
2020-04-21 16:00:00+00:00,1.0689381028610023,6.96666920728921e-05,0.0
2020-04-22 00:00:00+00:00,1.0690488640621094,6.983856713557194e-05,0.0
2020-04-22 08:00:00+00:00,1.069120486856086,7.162279397672448e-05,0.0
2020-04-22 16:00:00+00:00,1.069399808386521,7.470836057816718e-05,0.0
2020-04-23 00:00:00+00:00,1.0692290095891146,7.473700642194716e-05,0.0
2020-04-23 08:00:00+00:00,1.0688934276214956,7.364437209491108e-05,0.0
2020-04-23 16:00:00+00:00,1.0686844561911208,7.748700742482448e-05,0.0
2020-04-24 00:00:00+00:00,1.069087761025699,7.592376280711742e-05,0.0
2020-04-24 08:00:00+00:00,1.0697790261587439,7.74256234738674e-05,0.0
2020-04-24 16:00:00+00:00,1.069814817094415,7.671356964276523e-05,0.0
