Date,buy_and_hold,vol_target_15,hmm_2state,hmm_3state,trap_insample_smoothed,trap_insample_filtered
2010-04-06,1.0,1.0,0.9919020711666096,0.9999484426013998,0.9994369838869211,0.9910475711182608
2010-04-07,1.0,1.0,0.990457177968519,0.9999351002748026,0.9992981460997643,0.9882744172260551
2010-04-08,1.0,1.0,0.9920654851844164,0.99994863371601,0.9992867773156737,0.9909618657427055
2010-04-09,1.0,1.0,0.9911947887868251,0.9999446208281741,0.9989439541455859,0.9900752157163678
2010-04-12,1.0,1.0,0.9926919942347943,0.9999601988422052,0.998275128971753,0.9919878142732933
2010-04-13,1.0,1.0,0.9932711796261839,0.9999699986910924,0.9961385750997604,0.9926575661687912
2010-04-14,1.0,1.0,0.9857184220372297,0.9998968444073079,0.989966018883473,0.9824755077992642
2010-04-15,1.0,1.0,0.9907087608280571,0.9999271746591634,0.9835758633018576,0.9893032655396801
2010-04-16,1.0,1.0,0.9446070209191442,0.998369850553923,0.9645235454099753,0.8929086846208899
2010-04-19,1.0,1.0,0.9735704007953873,0.9990627722426154,0.9645748158717793,0.9530662243892888
2010-04-20,1.0,1.0,0.9780589597033155,0.9989787716364651,0.9570350920994175,0.9642477832712718
2010-04-21,1.0,1.0,0.9872496922274806,0.999470897836265,0.9434063960879142,0.9813400529605862
2010-04-22,1.0,1.0,0.9909761114079441,0.9997229925091871,0.9055873239027937,0.9885938848545495
2010-04-23,1.0,1.0,0.990721036793743,0.9997869214683324,0.7997764292288327,0.989045212244168
2010-04-26,1.0,1.0,0.9913277725073881,0.9998527679805945,0.5651214269815974,0.9895780564411365
2010-04-27,1.0,0.9727296079260545,0.6206182624424821,0.9851599371959646,0.028185034389868635,0.29542061027785316
2010-04-28,1.0,0.9866634343354308,0.7618446744307981,0.9903091495608781,0.024561381808190674,0.4699123617021179
2010-04-29,1.0,0.9601425744067248,0.7654860912132309,0.9900896158039881,0.013780673778295283,0.4597347437070991
2010-04-30,1.0,0.8714275399322915,0.4590725359170157,0.9847037434720015,0.002971677014615426,0.10963749143901391
2010-05-03,1.0,0.8524505809802225,0.4511039444053784,0.9863057001770867,0.001716558979075411,0.1138350843073761
2010-05-04,1.0,0.7364494971904574,0.02776015323956016,0.9621760084978459,6.064168904984513e-05,0.0016639336318877707
2010-05-05,1.0,0.7697017715019494,0.08669681165568488,0.9804261618242877,0.0007525749579211372,0.05474315025086762
2010-05-06,1.0,0.630084002331675,5.4698136165876043e-05,0.8048153397681631,7.12443554151676e-08,4.306575125512246e-06
2010-05-07,1.0,0.6483218658330142,0.008893382664021954,0.847486681553381,0.0001080281470815514,0.008239853508129724
2010-05-10,1.0,0.4619887338637506,1.9200912482197907e-07,0.08401761013519438,1.344233169220388e-09,1.5747054549208883e-08
2010-05-11,1.0,0.4855264818061731,0.04710775581569926,0.2467672412019476,0.0022074747478663115,0.06996568265541725
2010-05-12,1.0,0.4953577452631015,0.05222479889525511,0.35673135136082135,0.0017314170440742016,0.06621424126273912
2010-05-13,1.0,0.509767285313011,0.05372134115845362,0.4937361417413859,0.0011602701715474062,0.05090114332785545
2010-05-14,1.0,0.5145151582716281,0.014811703409769672,0.5055767637174352,0.000727720131970977,0.007941487973667338
2010-05-17,1.0,0.5400997395039988,0.08718579920512548,0.7324367829697425,0.0030018503548785436,0.09867595195201107
2010-05-18,1.0,0.5564186807573896,0.06432859196653062,0.8031286884572219,0.002024267679286318,0.05173478681302468
2010-05-19,1.0,0.5844521111632612,0.151142913719031,0.9040919436092911,0.0020530995360309445,0.13659739651368719
2010-05-20,1.0,0.5109265211494229,7.5906699712469106e-06,0.28099504249784757,2.0583683868480307e-08,3.900784762977949e-07
2010-05-21,1.0,0.5040941867104025,0.013896710091981901,0.38450732134932886,0.0012135824542045537,0.017475072031461703
2010-05-24,1.0,0.5252097132369562,0.023231327889807418,0.5151438151172442,0.0026690383491274616,0.02257336174925051
2010-05-25,1.0,0.5484390346119611,0.10670303086824451,0.7397334022440993,0.005501812755167479,0.13262905600242303
2010-05-26,1.0,0.576474754302357,0.21304863152806475,0.8684563810084772,0.004229194405209413,0.2460999707848781
2010-05-27,1.0,0.4859681809486035,0.00045316352797908355,0.4554668853335857,2.455827311065306e-06,0.00011853762561642167
2010-05-28,1.0,0.5026933348910568,0.014845680539289918,0.5886068398938014,0.0002362684556517225,0.015491420719748294
2010-06-01,1.0,0.5136794461770287,0.009622455731377766,0.6265650368584985,9.319736333290862e-05,0.006791431705321926
2010-06-02,1.0,0.4802709215613597,0.0009181472557603376,0.422761998024643,2.3425520625175444e-05,0.00048352345888891257
2010-06-03,1.0,0.5036366274608444,0.051434475550664605,0.6588987521421581,0.0010981759805196445,0.0779493219894829
2010-06-04,1.0,0.45733823449609046,1.267571897267672e-05,0.12936215431013487,7.480411745586224e-08,1.5482316485515568e-06
2010-06-07,1.0,0.4766920923089144,0.014810696921623512,0.23626725803311988,0.0010777555472371025,0.01581531600273478
2010-06-08,1.0,0.48666702607458134,0.04531638286297246,0.39713172133644714,0.0025198412017729543,0.05614543558870255
2010-06-09,1.0,0.5113305581704217,0.1226275291148281,0.6233401702355985,0.002645922704804682,0.1486346021789906
2010-06-10,1.0,0.4691620057577112,0.0015051135166067597,0.3094270557588762,0.0004485538790706123,0.0006189548815044299
2010-06-11,1.0,0.4916215508117159,0.04952985481488725,0.5417615989386309,0.022147931393487474,0.07305814701774183
2010-06-14,1.0,0.5166377919867144,0.1589871595018829,0.759828090451672,0.029342331840709224,0.2256238664959379
2010-06-15,1.0,0.5054661610059499,0.01877983622033763,0.6627528045711472,0.028363231198465844,0.015392598937651325
2010-06-16,1.0,0.5309125295313019,0.09562080099035486,0.8370124426158412,0.08316323814227711,0.1141561974361952
2010-06-17,1.0,0.5581463964056247,0.25466636365759,0.9295330544278932,0.1009910999167708,0.3119745358553726
2010-06-18,1.0,0.5867176170176035,0.49613233598362017,0.9710503160867172,0.10216893458978182,0.578602261923221
2010-06-21,1.0,0.6142126507140078,0.7112443331104317,0.9872277394415142,0.08808708142882227,0.7724402634070455
2010-06-22,1.0,0.6059217397464681,0.42098550507303856,0.980637492691704,0.04828366660990169,0.3493343301465044
2010-06-23,1.0,0.6360003744323731,0.6444809229769068,0.9895916938147908,0.044022736554831354,0.5766965885081918
2010-06-24,1.0,0.632918724499824,0.3476157268517974,0.9847624677482513,0.027704197479674564,0.1803377023440319
2010-06-25,1.0,0.6595425477774858,0.5806731702911814,0.9909508134202674,0.028389507962487404,0.396891072051353
2010-06-28,1.0,0.6929298647575505,0.7714164677870534,0.9936991009984094,0.021013974647347777,0.6218562854550163
2010-06-29,1.0,0.6029002233602434,0.004983109586997769,0.9252380576501429,8.015122153659515e-05,0.00034557281949088026
2010-06-30,1.0,0.6305603842312096,0.030400543960841797,0.9577385333050727,0.006755100900350586,0.030335483074244718
2010-07-01,1.0,0.6628846854333583,0.10277236283015956,0.9794847253984948,0.012549361347794163,0.11681499680882135
2010-07-02,1.0,0.6968454114643546,0.21635400456006093,0.9883872301657414,0.01335913315906423,0.23757834544648282
2010-07-06,1.0,0.7075697854398726,0.3891886462682036,0.9921317893563071,0.01028172411491679,0.4294480909333164
2010-07-07,1.0,0.5701935198066835,0.0024406607104349165,0.9235207227388096,0.0006188971093349371,0.0007552624317472834
2010-07-08,1.0,0.5880183091611055,0.03280658440507378,0.9567926504216125,0.025203224158507953,0.04356342739071217
2010-07-09,1.0,0.612468982930189,0.09682146710549144,0.9771813798569198,0.04113657321893227,0.1325777408787715
2010-07-12,1.0,0.6438604369586911,0.25769752774375687,0.9887151316146998,0.04708015354613271,0.342496471578529
2010-07-13,1.0,0.6481208039069828,0.19006357791808481,0.9865226250917518,0.04302170227288682,0.22113688810383825
2010-07-14,1.0,0.6803409739169032,0.40838401751897,0.9922345576471359,0.04374890608393589,0.46838277049569377
2010-07-15,1.0,0.7145560246938373,0.657922091759052,0.9947312890317307,0.03394209420134586,0.7185456467587515
2010-07-16,1.0,0.6131705571139193,0.013085047817229856,0.9575150465985722,0.0018936889441126814,0.0035285584261103287
2010-07-19,1.0,0.6386209441995787,0.0700441235494137,0.9786542660085579,0.017773811732776923,0.07382824141525568
2010-07-20,1.0,0.6527660981069059,0.10905557938483501,0.9845745239891032,0.02317756193117737,0.11644071038502823
2010-07-21,1.0,0.656516996202929,0.08768561572174283,0.9856666175067469,0.026492043323806613,0.0691060839213371
2010-07-22,1.0,0.6173433989670457,0.011926169886624427,0.9691654712015442,0.0360674155184284,0.0059159271167344984
2010-07-23,1.0,0.6424725609115061,0.05319443567913307,0.9818643418288154,0.22059333773988576,0.059461812122051816
2010-07-26,1.0,0.6656459547325533,0.09717678424159859,0.9868599289374482,0.32622177004754926,0.11161656749032067
2010-07-27,1.0,0.6979505058062468,0.2572526399692988,0.9923167884398372,0.4042268500540137,0.3048074200453921
2010-07-28,1.0,0.7169237446049052,0.4044938338653067,0.993681572948017,0.42889032706115293,0.43984041835464005
2010-07-29,1.0,0.7437035069083433,0.6000238827815625,0.9947323981852957,0.4396705709965929,0.6233010144781304
2010-07-30,1.0,0.7813145443980076,0.8023423563042111,0.9959288730635814,0.4356712710720253,0.8223661614618342
2010-08-02,1.0,0.7166272182932588,0.27312251898405693,0.9817760056463206,0.40450524852497094,0.1851304159773991
2010-08-03,1.0,0.7398372463662524,0.46169159570468843,0.989460099923263,0.4570092108833905,0.346961161438348
2010-08-04,1.0,0.7735716445783706,0.6500012723270605,0.9923977194281546,0.4794743373926428,0.5490358861229633
2010-08-05,1.0,0.809094769539423,0.8305734650105057,0.9946009032125841,0.4832335414774652,0.7701254863133029
2010-08-06,1.0,0.8374564722309455,0.9147253151519226,0.9954108531142233,0.46510041957647297,0.8780768657479954
2010-08-09,1.0,0.8762716130724105,0.9577369222289693,0.9960122280718468,0.4169294976449279,0.9418338927179829
2010-08-10,1.0,0.8991688438334055,0.9739492987204045,0.996346969401556,0.2948298455784848,0.9627651645910825
2010-08-11,1.0,0.7131552089568347,0.16260424278386065,0.9606893469810353,0.05781917476406573,0.028535755153465958
2010-08-12,1.0,0.744764934966328,0.291446170205795,0.9796442553646951,0.11718298437211738,0.09529154833539011
2010-08-13,1.0,0.7826292588006986,0.5144335274585163,0.9891364422063535,0.14962433813703802,0.249204872335009
2010-08-16,1.0,0.8222395402445299,0.7424727074853368,0.9933516939042124,0.15943219268395226,0.5012644160200914
2010-08-17,1.0,0.806448856968992,0.7505465247883025,0.9920033294751563,0.15301282638824165,0.4951969798911232
2010-08-18,1.0,0.8463178670275691,0.8883338274744861,0.9945598378590839,0.14668919205506237,0.739614098818904
2010-08-19,1.0,0.799522805051685,0.6359203908497488,0.9878393866669049,0.11645393123876202,0.252358322605846
2010-08-20,1.0,0.8399375397486272,0.807861529783431,0.9923116959754792,0.12279944695617517,0.46700313302156704
2010-08-23,1.0,0.8818336732508832,0.9042692025619399,0.994152356895652,0.11677895792169479,0.6713042170276112
2010-08-24,1.0,0.8678764562039275,0.7948833149155194,0.9903320970169298,0.09475400627675967,0.3568936103581959
2010-08-25,1.0,0.8929061791706933,0.9051449336337396,0.9932964423779747,0.09310809909368267,0.6086170678670055
2010-08-26,1.0,0.9319158581024808,0.9399905910405999,0.9939697119646224,0.07626656790034347,0.716516338714607
2010-08-27,1.0,0.8480165376903238,0.8875391482023112,0.9901456199536411,0.04647819924635577,0.5375973558871747
2010-08-30,1.0,0.8345037353607805,0.780493414676455,0.9878927041122706,0.03291684442912468,0.2627788914056921
2010-08-31,1.0,0.8751311670173096,0.9034734972515595,0.9925657014898724,0.03088019482751736,0.5204862698619744
2010-09-01,1.0,0.6689015472487406,0.05771844235991441,0.942621034151361,0.01769163512630545,0.002385137843663121
2010-09-02,1.0,0.6906921817665085,0.11687792525328389,0.9678981161889438,0.2431180832846399,0.04967483734539202
2010-09-03,1.0,0.7021697736042585,0.12661667251211495,0.9759335905965792,0.3843497624019152,0.06466150957423877
2010-09-07,1.0,0.701418845343341,0.1339858805308659,0.9824316055027454,0.5533851007097854,0.06493606330857804
2010-09-08,1.0,0.7309292436161081,0.2656184951504741,0.9890999992268377,0.7962253314666805,0.1739558935103117
2010-09-09,1.0,0.7667193475140558,0.48369869227232387,0.9928080588181886,0.911296208634826,0.38195022543440393
2010-09-10,1.0,0.80382925613747,0.6948247464305723,0.9944751216049651,0.9559144030752209,0.6165689839909367
2010-09-13,1.0,0.822778977381438,0.7414514808184849,0.993356079952384,0.9734970090472537,0.656396452989113
2010-09-14,1.0,0.8601150200937854,0.8828837944386438,0.995331667084593,0.9887670314067081,0.8399551785504249
2010-09-15,1.0,0.9039229822739078,0.9470069589870213,0.9963855454981138,0.9941379985308414,0.9298847777486658
2010-09-16,1.0,0.9457752195712775,0.9758703984718605,0.9975040294583619,0.9958066351838052,0.9694648790295766
2010-09-17,1.0,0.9917023130965908,0.987033548380217,0.9984296425841629,0.9954254741564469,0.9845719053937497
2010-09-20,1.0,0.9588814499128365,0.9620532985490642,0.9943327733801874,0.9924970479178241,0.9450973669557376
2010-09-21,1.0,0.9916969014594097,0.9807799612887591,0.9968010079101166,0.992967440238212,0.9734535859306384
2010-09-22,1.0,1.0,0.9859283918441244,0.9975968540910115,0.990830380236816,0.9806561612522521
2010-09-23,1.0,0.9984125184509464,0.9836489038434728,0.9971501907122418,0.9857690884854007,0.9755504402988494
2010-09-24,1.0,0.8823609533845761,0.8597154371071212,0.9851107705090497,0.9795219283123066,0.7313182670291687
2010-09-27,1.0,0.9028022358806657,0.9260621807644287,0.9910933550865557,0.9901606487975245,0.8460624010617761
2010-09-28,1.0,0.9486385468597347,0.9661911624729631,0.9941518091155114,0.9953445435086951,0.9335001319253837
2010-09-29,1.0,0.9882045284909019,0.9826204278742644,0.995829638520243,0.9970515962046896,0.9691600922725986
2010-09-30,1.0,1.0,0.9884325882146392,0.9967868862393148,0.9972091033129391,0.9819951272444413
2010-10-01,1.0,1.0,0.9910014299436527,0.9976504444056166,0.9961816002936391,0.9882395082764499
2010-10-04,1.0,1.0,0.9878937069529554,0.9973058947690662,0.9927631818936049,0.9830220413292946
2010-10-05,1.0,0.9267314194243614,0.8926723002060728,0.9863657618084957,0.9882267197894952,0.8012005009125545
2010-10-06,1.0,0.9703520875467685,0.9540022435296543,0.9924411716112778,0.9954806485332265,0.9156324962242354
2010-10-07,1.0,1.0,0.9781430406140974,0.9950817350147796,0.9980353038122982,0.9627585054457592
2010-10-08,1.0,1.0,0.9857609611619178,0.9960821228389666,0.9989481364612997,0.9789302844600047
2010-10-11,1.0,1.0,0.9907234106206768,0.9974354482975242,0.9993646088156877,0.9880491364552648
2010-10-12,1.0,1.0,0.9922711576835339,0.9983495575654143,0.9994465145363678,0.9910048939932631
2010-10-13,1.0,1.0,0.9902876227663672,0.9984542780574595,0.9993265534871786,0.988752690809212
2010-10-14,1.0,1.0,0.9910684247674058,0.9989738040933179,0.9992996649955495,0.989331094771086
2010-10-15,1.0,1.0,0.9925976187996736,0.9994703706440622,0.9991800473266097,0.9916841735544439
2010-10-18,1.0,1.0,0.9923701734004705,0.9996699940817297,0.9985599527887359,0.9915860399166548
2010-10-19,1.0,1.0,0.9722965121013329,0.9981777357781059,0.9970065385758544,0.9540095964490769
2010-10-20,1.0,1.0,0.9749393057724555,0.9979880684193393,0.9980601249506907,0.9604898969133523
2010-10-21,1.0,1.0,0.9865202402946257,0.999052320167665,0.9990949911916839,0.9812396348422754
2010-10-22,1.0,1.0,0.9909341115817515,0.9995373833820149,0.9994583459363081,0.98883298318762
2010-10-25,1.0,1.0,0.9923821868066267,0.9997563254622532,0.9995753185251528,0.9913259040861655
2010-10-26,1.0,1.0,0.9931372743474848,0.9998728542449402,0.9996074012620924,0.992367270305645
2010-10-27,1.0,1.0,0.9927615612198895,0.9999137859966658,0.999574589906566,0.9916653195375363
2010-10-28,1.0,1.0,0.9932765566273467,0.9999464039179955,0.9995690739453071,0.9924874977701789
2010-10-29,1.0,1.0,0.9934850475941501,0.999963457265819,0.9994559201844545,0.9928334667434853
2010-11-01,1.0,1.0,0.9935507388477595,0.999971804864744,0.9990919881852117,0.9929205950959121
2010-11-02,1.0,1.0,0.9908068743226239,0.9999540105481015,0.9980488185372328,0.9895476876994128
2010-11-03,1.0,1.0,0.9920180227090202,0.9999577437426997,0.9963628305274113,0.9912139051813794
2010-11-04,1.0,1.0,0.9274362324307924,0.9981338375946255,0.9916883781421377,0.8808699431877882
2010-11-05,1.0,1.0,0.9664229288506193,0.9989645163057661,0.9953724019595788,0.9479850145686743
2010-11-08,1.0,1.0,0.9826280927772597,0.9994304187636986,0.9963352880460199,0.9748190680057461
2010-11-09,1.0,1.0,0.9834735727978378,0.9993444995087983,0.9956691500616383,0.9750169541381806
2010-11-10,1.0,1.0,0.9891076206070906,0.9996342585802981,0.994642435644554,0.985677364871008
2010-11-11,1.0,1.0,0.9906442328128288,0.9997562636934023,0.9906796919499671,0.9881104725948767
2010-11-12,1.0,1.0,0.9762716978122029,0.9990052674360883,0.9813563943668853,0.9606840405730992
2010-11-15,1.0,1.0,0.9867380383587795,0.9994912483071701,0.9770379078022395,0.9803366631333996
2010-11-16,1.0,1.0,0.9392153574611637,0.995221888667668,0.9631220207457974,0.8695284624791764
2010-11-17,1.0,1.0,0.9730169300680459,0.997634225370159,0.9647029552856036,0.9459799759608576
2010-11-18,1.0,1.0,0.9467299424885275,0.9937959959359235,0.9587121733331032,0.8900869519089736
2010-11-19,1.0,1.0,0.9753219983497454,0.9966718552267778,0.9583398632322445,0.953573499372905
2010-11-22,1.0,1.0,0.9865889082115816,0.9981619226312519,0.9489962511031578,0.9781006436399582
2010-11-23,1.0,1.0,0.9521123753079209,0.9932134028256426,0.9203666967196471,0.8963138818207637
2010-11-24,1.0,0.9652913072492381,0.9175466202013852,0.9898246893985231,0.9149945490496306,0.8134594259801182
2010-11-26,1.0,0.9437271244982824,0.8969933686699604,0.9898695860791351,0.9169054993579526,0.7266373240070123
2010-11-29,1.0,0.98572548399069,0.954546234422256,0.9934366820155817,0.9248906348630321,0.8780035513781319
2010-11-30,1.0,1.0,0.9717912647828675,0.9944983545784016,0.9221179382394074,0.9254280191118143
2010-12-01,1.0,0.8569388399949313,0.7793906232540847,0.9829754679432896,0.9121475607413828,0.4704756311394388
2010-12-02,1.0,0.8557244949065713,0.7701950897469656,0.9854040973627629,0.9427919239445974,0.4398383302130858
2010-12-03,1.0,0.8996113099343512,0.8965379203880904,0.9914864832569273,0.9792044177989431,0.6931350346227125
2010-12-06,1.0,0.9405052143633867,0.9547779892200746,0.9941701199503898,0.9922045213728738,0.8584728890026985
2010-12-07,1.0,0.987583844138862,0.9790566436229918,0.995556905723218,0.9969723332978455,0.9414259779039656
2010-12-08,1.0,1.0,0.9875428278867681,0.9963880236224855,0.998626914473558,0.972971446349993
2010-12-09,1.0,1.0,0.990779535631827,0.9972349661721551,0.9992263500435846,0.9849904721481045
2010-12-10,1.0,1.0,0.9911223182205664,0.9977894878935163,0.9994268524252649,0.9881730472376415
2010-12-13,1.0,1.0,0.9926948934099064,0.9987363404099024,0.9995653676489838,0.9913065778187897
2010-12-14,1.0,1.0,0.9932722454677982,0.9993165910083002,0.9995846945353493,0.992424927037293
2010-12-15,1.0,1.0,0.991966020309697,0.9994809101226312,0.9995062811163721,0.9903432990059388
2010-12-16,1.0,1.0,0.9916507612843152,0.9996410967665281,0.9995415252659888,0.9904599795748368
2010-12-17,1.0,1.0,0.9928868877605721,0.9998200829220477,0.9996126454746151,0.9921331659930859
2010-12-20,1.0,1.0,0.9932202379464927,0.9999009979913963,0.9996156096908745,0.992624147654741
2010-12-21,1.0,1.0,0.9918775868280834,0.9999153217811378,0.9995659178645174,0.991016945791189
2010-12-22,1.0,1.0,0.992704220031077,0.9999444654995094,0.9996159988476784,0.992075381817128
2010-12-23,1.0,1.0,0.9930269755892762,0.9999597762929969,0.9996308895219723,0.9922392770734747
2010-12-27,1.0,1.0,0.9933855820297967,0.9999693798118291,0.999652170383786,0.9927176335245065
2010-12-28,1.0,1.0,0.9935074695184853,0.9999745509802896,0.9996557533152055,0.9929222901316198
2010-12-29,1.0,1.0,0.9935691290185945,0.9999772850697148,0.9996415774443301,0.9929834025368776
2010-12-30,1.0,1.0,0.9933197747727385,0.9999767243876351,0.999593887301219,0.9925207699433419
2010-12-31,1.0,1.0,0.9934853501448584,0.9999773881387437,0.9995192450824899,0.9927989807650728
2011-01-03,1.0,1.0,0.9866277820851557,0.9999058453151827,0.9992747497320131,0.9853123232120392
2011-01-04,1.0,1.0,0.9903955166223489,0.9999232493891675,0.9994927440192402,0.9900556464899217
2011-01-05,1.0,1.0,0.9908792045115519,0.9999320478711518,0.999538628944119,0.9907711581479818
2011-01-06,1.0,1.0,0.9916318337746605,0.9999444801963213,0.999574947559857,0.9915258228291851
2011-01-07,1.0,1.0,0.9919285442387428,0.9999509613555443,0.9995852346086087,0.9918132631303971
2011-01-10,1.0,1.0,0.9922553892979388,0.9999567515704141,0.9995799181842425,0.9922028402196938
2011-01-11,1.0,1.0,0.9923062831798897,0.9999604473596971,0.9995207882649639,0.9923809520134971
