exchange,binance_us,binance_us,binance_us,binance_us,coinbase,coinbase,coinbase,coinbase,kraken,kraken,kraken,kraken,okx,okx,okx,okx
field,bid,ask,mid,age_s,bid,ask,mid,age_s,bid,ask,mid,age_s,bid,ask,mid,age_s
2026-09-04 03:45:27+00:00,80873.35,80877.4,80875.375,2.926911354,80871.76,80871.77,80871.765,0.116590023,80866.3,80866.4,80866.35,0.061837673,80857.1699,80857.2698965,80857.21989825,0.028487682
2026-09-04 03:45:30+00:00,80873.35,80874.89,80874.12,0.048094988,80871.76,80871.77,80871.765,0.109342098,80866.3,80866.4,80866.35,0.057023525,80857.1699,80857.2698965,80857.21989825,0.03656292
2026-09-04 03:45:33+00:00,80873.35,80874.89,80874.12,3.048094988,80882.98,80882.99,80882.985,0.095118046,80866.3,80866.4,80866.35,0.041157484,80873.064948,80873.16494399999,80873.11494599999,0.026561499
2026-09-04 03:45:36+00:00,80874.17,80877.4,80875.785,2.909581661,80882.99,80883.0,80882.995,0.085563183,80866.3,80866.4,80866.35,0.035338402,80873.064948,80873.16494399999,80873.11494599999,0.014013529
2026-09-04 03:45:39+00:00,80874.17,80878.22,80876.195,2.897442341,80882.98,80882.99,80882.985,0.072371483,80866.3,80866.4,80866.35,0.02282691,80873.064948,80873.16494399999,80873.11494599999,0.008516312
2026-09-04 03:45:42+00:00,80882.18,80886.23,80884.20499999999,0.008258104,80891.48,80891.49,80891.485,0.065791607,80888.7,80888.8,80888.75,0.019412518,80873.064948,80873.16494399999,80873.11494599999,3.008516312
2026-09-04 03:45:45+00:00,80882.18,80886.23,80884.20499999999,0.001113176,80891.48,80891.49,80891.485,0.03712368,80888.7,80888.8,80888.75,0.011516094,80884.664484,80884.76448,80884.714482,2.997610092
2026-09-04 03:45:48+00:00,80882.18,80886.23,80884.20499999999,3.001113176,80891.48,80891.49,80891.485,0.053445101,80888.7,80888.8,80888.75,0.005648851,80884.664484,80884.76448,80884.714482,2.989308596
2026-09-04 03:45:51+00:00,80882.18,80886.23,80884.20499999999,2.996458292,80891.48,80891.49,80891.485,0.042417049,80888.7,80888.8,80888.75,3.005648851,80882.26458,80882.364576,80882.314578,2.980838299
2026-09-04 03:45:54+00:00,80882.18,80886.23,80884.20499999999,2.984643936,80891.48,80891.49,80891.485,0.033396959,80888.7,80888.8,80888.75,2.994764328,80882.26458,80882.364576,80882.314578,2.972831488
2026-09-04 03:45:57+00:00,80882.18,80886.23,80884.20499999999,2.844372988,80891.48,80891.49,80891.485,0.03192997,80888.7,80888.8,80888.75,2.987635612,80882.26458,80882.364576,80882.314578,2.963371992
2026-09-04 03:46:00+00:00,80882.18,80886.23,80884.20499999999,2.841749668,80891.48,80891.49,80891.485,0.025649071,80888.7,80888.8,80888.75,2.98032856,80882.26458,80882.364576,80882.314578,2.963160515
2026-09-04 03:46:03+00:00,80882.18,80886.23,80884.20499999999,2.961361408,80886.98,80886.99,80886.985,0.017369986,80886.2,80886.3,80886.25,2.972390175,80879.4602605,80879.560256,80879.51025825,2.949471712
2026-09-04 03:46:06+00:00,80882.18,80886.23,80884.20499999999,2.96056962,80887.81,80887.82,80887.815,0.011520863,80886.2,80886.3,80886.25,2.901635408,80879.4602605,80879.560256,80879.51025825,2.941986561
2026-09-04 03:46:09+00:00,80880.25,80884.3,80882.275,2.828689098,80887.81,80887.82,80887.815,3.011520863,80886.2,80886.3,80886.25,2.959597588,80868.36076,80868.4607555,80868.41075775,2.939539909
2026-09-04 03:46:12+00:00,80880.25,80884.3,80882.275,2.938154936,80875.0,80875.01,80875.005,2.996125698,80886.2,80886.3,80886.25,2.947931767,80867.960778,80868.0607735,80868.01077575,2.918480873
2026-09-04 03:46:15+00:00,80880.25,80884.29,80882.26999999999,2.932152987,80875.0,80875.01,80875.005,2.991269112,80886.2,80886.3,80886.25,2.93927002,80867.960778,80868.0607735,80868.01077575,2.901731014
2026-09-04 03:46:18+00:00,80880.25,80883.42,80881.83499999999,2.795988083,80878.74,80878.75,80878.745,2.980329514,80886.2,80886.3,80886.25,2.929397106,80868.36076,80868.4607555,80868.41075775,2.910764456
2026-09-04 03:46:21+00:00,80880.25,80883.62,80881.935,2.784692764,80878.74,80878.75,80878.745,2.975287914,80886.2,80886.3,80886.25,2.924000025,80868.76512,80868.865116,80868.815118,2.905241489
2026-09-04 03:46:24+00:00,80880.25,80883.62,80881.935,2.910533905,80878.74,80878.75,80878.745,2.971414089,80886.2,80886.3,80886.25,2.91638279,80868.36076,80868.4607555,80868.41075775,2.89926672
2026-09-04 03:46:27+00:00,80880.25,80884.29,80882.26999999999,2.775987625,80878.74,80878.75,80878.745,2.961005449,80886.2,80886.3,80886.25,2.909360409,80868.160769,80868.2607645,80868.21076675,2.891038179
2026-09-04 03:46:30+00:00,80880.25,80882.16,80881.205,2.894846916,80873.97,80873.98,80873.975,2.955806971,80879.9,80880.0,80879.95,2.905227661,80868.565128,80868.66512399999,80868.61512599999,2.880971432
2026-09-04 03:46:33+00:00,80858.25,80862.48,80860.36499999999,2.887875557,80871.06,80871.07,80871.065,2.942837,80871.4,80871.5,80871.45,2.894805908,80853.56142599999,80853.6614215,80853.61142375,2.871533394
2026-09-04 03:46:36+00:00,80856.21,80860.25,80858.23000000001,2.875266552,80851.38,80851.39,80851.38500000001,2.936073303,80864.0,80864.1,80864.05,2.8843503,80845.161804,80845.26179949999,80845.21180175,2.85943079
2026-09-04 03:46:39+00:00,80856.21,80857.57,80856.89000000001,2.729210377,80851.38,80851.39,80851.38500000001,2.924106598,80859.9,80860.0,80859.95,2.874457598,80845.161804,80845.26179949999,80845.21180175,2.849438906
2026-09-04 03:46:42+00:00,80866.41,80866.42,80866.41500000001,2.857845545,80851.44,80851.45,80851.445,2.917323589,80867.6,80867.7,80867.65,2.872116567,80845.161804,80845.26179949999,80845.21180175,2.851306915
2026-09-04 03:46:45+00:00,80878.19,80882.24,80880.215,2.721245289,80890.67,80890.68,80890.67499999999,2.90426898,80879.9,80880.0,80879.95,2.859200478,80874.760472,80874.8604675,80874.81046975,2.835606575
2026-09-04 03:46:48+00:00,80878.19,80882.24,80880.215,2.710051537,80890.67,80890.68,80890.67499999999,2.902258396,80879.9,80880.0,80879.95,2.817263126,80874.760472,80874.8604675,80874.81046975,2.817432404
2026-09-04 03:46:51+00:00,80887.57,80891.62,80889.595,2.824866295,80898.32,80900.56,80899.44,2.884677887,80887.7,80887.8,80887.75,2.834953308,80884.26004449998,80884.36004,80884.31004225,2.816411972
2026-09-04 03:46:54+00:00,80887.58,80891.63,80889.60500000001,2.697575092,80892.26,80892.27,80892.265,2.88301754,80887.7,80887.8,80887.75,2.761530399,80884.26004449998,80884.36004,80884.31004225,2.804433584
2026-09-04 03:46:57+00:00,80889.59,80893.01,80891.29999999999,2.683803558,80893.74,80893.75,80893.745,2.877902031,80887.7,80887.8,80887.75,2.826049805,80881.76015699998,80881.8601525,80881.81015474998,2.790511608
2026-09-04 03:47:00+00:00,80889.59,80893.64,80891.61499999999,2.807897568,80895.25,80896.29,80895.76999999999,2.870251657,80887.7,80887.8,80887.75,2.819171429,80881.76015699998,80881.8601525,80881.81015474998,2.800976515
2026-09-04 03:47:03+00:00,80889.59,80893.64,80891.61499999999,2.795994997,80895.94,80895.95,80895.945,2.865222454,80887.7,80887.8,80887.75,2.812019825,80881.76015699998,80881.8601525,80881.81015474998,2.795026779
2026-09-04 03:47:06+00:00,80889.59,80893.64,80891.61499999999,2.800734043,80895.94,80895.95,80895.945,2.860687256,80887.7,80887.8,80887.75,2.811789036,80882.569011,80882.6690075,80882.61900924999,2.772958517
2026-09-04 03:47:09+00:00,80889.59,80893.64,80891.61499999999,2.791113377,80895.94,80895.95,80895.945,2.854902029,80887.7,80887.8,80887.75,2.80048275,80882.569011,80882.6690075,80882.61900924999,2.780447006
2026-09-04 03:47:12+00:00,80889.59,80893.64,80891.61499999999,2.781411886,80892.4,80892.41,80892.405,2.844744921,80887.7,80887.8,80887.75,2.797113657,80882.569011,80882.6690075,80882.61900924999,2.772175074
2026-09-04 03:47:15+00:00,80889.59,80893.64,80891.61499999999,2.778658867,80892.4,80892.41,80892.405,2.840359688,80887.7,80887.8,80887.75,2.793497086,80882.569011,80882.6690075,80882.61900924999,2.76196003
2026-09-04 03:47:18+00:00,80905.6,80905.61,80905.60500000001,2.65149498,80911.48,80911.49,80911.485,2.830339909,80888.7,80888.8,80888.75,2.782783985,80901.8683355,80901.968332,80901.91833375,2.760592937
2026-09-04 03:47:21+00:00,80922.0,80925.09,80923.545,2.635326385,80924.99,80925.0,80924.995,2.824419022,80910.5,80910.6,80910.55,2.774873495,80913.06794349999,80913.16794,80913.11794175,2.753598928
2026-09-04 03:47:24+00:00,80922.03,80926.06,80924.045,2.638550997,80931.29,80931.3,80931.295,2.822260618,80917.6,80917.7,80917.65,2.773304462,80917.967772,80918.0677685,80918.01777025001,2.757013559
2026-09-04 03:47:27+00:00,80922.03,80926.05,80924.04000000001,2.587436914,80927.81,80927.82,80927.815,2.809564114,80917.6,80917.7,80917.65,2.764637709,80917.563168,80917.663164,80917.613166,2.744318485
2026-09-04 03:47:30+00:00,80922.03,80926.05,80924.04000000001,2.596686602,80922.77,80926.18,80924.475,2.797216415,80917.6,80917.7,80917.65,2.750191212,80917.967772,80918.0677685,80918.01777025001,2.719127417
2026-09-04 03:47:33+00:00,80922.03,80926.05,80924.04000000001,2.732038498,80922.27,80922.28,80922.275,2.790938377,80917.6,80917.7,80917.65,2.741579533,80911.2680065,80911.368003,80911.31800475,2.721457005
2026-09-04 03:47:36+00:00,80922.03,80926.05,80924.04000000001,2.718080997,80924.64,80924.65,80924.64499999999,2.781446934,80917.6,80917.7,80917.65,2.730232954,80916.56782099999,80916.6678175,80916.61781925,2.698096037
2026-09-04 03:47:39+00:00,80922.03,80926.06,80924.045,2.584088087,80924.64,80924.65,80924.64499999999,2.775311947,80917.6,80917.7,80917.65,2.723072052,80916.56782099999,80916.6678175,80916.61781925,2.701493979
2026-09-04 03:47:42+00:00,80922.03,80926.06,80924.045,2.708058119,80926.88,80926.89,80926.88500000001,2.758143425,80917.6,80917.7,80917.65,2.720580101,80916.56782099999,80916.6678175,80916.61781925,2.69977951
2026-09-04 03:47:45+00:00,80922.03,80926.08,80924.055,2.571851492,80924.5,80926.88,80925.69,2.757022858,80917.6,80917.7,80917.65,2.704480171,80916.56782099999,80916.6678175,80916.61781925,2.68590045
2026-09-04 03:47:48+00:00,80922.03,80926.08,80924.055,2.673964024,80924.31,80925.86,80925.08499999999,2.737402917,80917.6,80917.7,80917.65,2.682360649,80916.56782099999,80916.6678175,80916.61781925,2.661369085
2026-09-04 03:47:51+00:00,80922.03,80926.08,80924.055,2.685683012,80923.7,80923.71,80923.705,2.740617514,80917.6,80917.7,80917.65,2.689496994,80916.56782099999,80916.6678175,80916.61781925,2.668916702
2026-09-04 03:47:54+00:00,80922.03,80926.08,80924.055,2.553940296,80924.29,80925.62,80924.95499999999,2.743546009,80917.6,80917.7,80917.65,2.570289612,80916.56782099999,80916.6678175,80916.61781925,2.671088457
2026-09-04 03:47:57+00:00,80922.03,80926.08,80924.055,2.674767494,80925.27,80925.28,80925.275,2.732414484,80917.6,80917.7,80917.65,2.682863235,80916.56782099999,80916.6678175,80916.61781925,2.662576437
2026-09-04 03:48:00+00:00,80923.83,80930.68,80927.255,2.528537989,80928.28,80930.54,80929.41,2.722593307,80917.6,80917.7,80917.65,2.672561407,80918.0677685,80918.167765,80918.11776675,2.650940418
2026-09-04 03:48:03+00:00,80925.27,80929.32,80927.29500000001,2.538156033,80931.29,80931.3,80931.295,2.720563412,80917.6,80917.7,80917.65,2.671955109,80923.46757950001,80923.56757599999,80923.51757775,2.646210194
2026-09-04 03:48:06+00:00,80940.35,80940.36,80940.35500000001,2.653931141,80931.29,80931.3,80931.295,2.712581635,80936.0,80936.1,80936.05,2.658922911,80941.16696,80941.26695650001,80941.21695825,2.641920567
2026-09-04 03:48:09+00:00,80941.04,80944.4,80942.72,2.640608072,80951.48,80951.49,80951.485,2.701830387,80936.0,80936.1,80936.05,2.652192593,80941.16696,80941.26695650001,80941.21695825,2.630057096
2026-09-04 03:48:12+00:00,80941.04,80944.39,80942.715,2.504775524,80934.52,80936.71,80935.615,2.69697094,80936.0,80936.1,80936.05,2.642460108,80927.967422,80928.0674185,80928.01742024999,2.626658916
2026-09-04 03:48:15+00:00,80941.04,80942.5,80941.76999999999,2.625098944,80935.25,80936.71,80935.98000000001,2.686496019,80936.0,80936.1,80936.05,2.63508749,80927.967422,80928.0674185,80928.01742024999,2.612341404
2026-09-04 03:48:18+00:00,80941.18,80945.09,80943.135,2.491519928,80948.3,80948.31,80948.305,2.68056345,80936.0,80936.1,80936.05,2.625941753,80936.06713849999,80936.167135,80936.11713674999,2.60866189
2026-09-04 03:48:21+00:00,80943.07,80947.12,80945.095,2.608267307,80951.49,80951.5,80951.495,2.663952112,80936.0,80936.1,80936.05,2.615498066,80941.16696,80941.26695650001,80941.21695825,2.595828056
2026-09-04 03:48:24+00:00,80949.99,80950.0,80949.995,2.476006986,80955.0,80955.01,80955.005,2.660773516,80936.0,80936.1,80936.05,2.609906197,80950.36663799999,80950.4666345,80950.41663625,2.590265751
2026-09-04 03:48:27+00:00,80949.99,80950.0,80949.995,2.594907045,80965.09,80965.1,80965.095,2.655619383,80958.5,80958.6,80958.55,2.604945421,80966.36607799999,80966.4660745,80966.41607625,2.580504894
2026-09-04 03:48:30+00:00,80949.99,80950.0,80949.995,2.463439941,80966.98,80966.99,80966.985,2.652559757,80964.5,80964.6,80964.55,2.60036993,80966.36607799999,80966.4660745,80966.41607625,2.577183485
2026-09-04 03:48:33+00:00,80949.99,80950.0,80949.995,2.583038807,80969.98,80969.99,80969.985,2.644281387,80964.5,80964.6,80964.55,2.593456507,80966.36607799999,80966.4660745,80966.41607625,2.569840431
2026-09-04 03:48:36+00:00,80949.99,80950.0,80949.995,2.461247444,80957.98,80957.99,80957.985,2.643387556,80964.5,80964.6,80964.55,2.590090036,80949.966652,80950.0666485,80950.01665025,2.571022987
2026-09-04 03:48:39+00:00,80949.99,80950.0,80949.995,2.446471691,80955.01,80955.02,80955.015,2.633993149,80964.5,80964.6,80964.55,2.583028316,80949.966652,80950.0666485,80950.01665025,2.554265022
2026-09-04 03:48:42+00:00,80949.99,80950.0,80949.995,2.437467575,80955.01,80955.02,80955.015,2.622293949,80964.5,80964.6,80964.55,2.569545031,80944.56684099999,80944.6668375,80944.61683925,2.545217037
2026-09-04 03:48:45+00:00,80949.99,80950.0,80949.995,2.55801487,80945.16,80945.17,80945.16500000001,2.618352413,80955.5,80955.6,80955.55,2.565006971,80944.56684099999,80944.6668375,80944.61683925,2.541162491
2026-09-04 03:48:48+00:00,80949.99,80950.0,80949.995,2.54509306,80945.16,80945.17,80945.16500000001,2.605398893,80955.5,80955.6,80955.55,2.556873083,80944.56684099999,80944.6668375,80944.61683925,2.530423641
2026-09-04 03:48:51+00:00,80949.99,80950.0,80949.995,2.53712368,80945.16,80945.17,80945.16500000001,2.597575665,80955.5,80955.6,80955.55,2.545983076,80944.56684099999,80944.6668375,80944.61683925,2.526230097
2026-09-04 03:48:54+00:00,80949.99,80950.0,80949.995,2.526525497,80941.4,80941.41,80941.405,2.588840485,80949.4,80949.5,80949.45,2.531916618,80933.767219,80933.8672155,80933.81721725,2.518840313
2026-09-04 03:48:57+00:00,80949.99,80950.0,80949.995,2.38664484,80941.4,80941.41,80941.405,2.577374935,80949.4,80949.5,80949.45,2.525708199,80932.96724700001,80933.06724349999,80933.01724525,2.507771969
2026-09-04 03:49:00+00:00,80949.99,80950.0,80949.995,2.379549503,80941.4,80941.41,80941.405,2.567815781,80949.4,80949.5,80949.45,2.512657166,80932.96724700001,80933.06724349999,80933.01724525,2.493455887
2026-09-04 03:49:03+00:00,80949.99,80950.0,80949.995,2.507277012,80941.4,80941.41,80941.405,2.564448357,80949.4,80949.5,80949.45,2.51642108,80931.76728900001,80931.86728549999,80931.81728725,2.496082067
2026-09-04 03:49:06+00:00,80949.99,80950.0,80949.995,2.372576475,80941.4,80941.41,80941.405,2.556334496,80949.4,80949.5,80949.45,2.503984928,80931.76728900001,80931.86728549999,80931.81728725,2.484805584
2026-09-04 03:49:09+00:00,80949.99,80950.0,80949.995,2.356122494,80941.4,80941.41,80941.405,2.547862053,80943.4,80943.5,80943.45,2.493807317,80931.362616,80931.46261199999,80931.412614,2.479376079
2026-09-04 03:49:12+00:00,80949.99,80950.0,80949.995,2.477785587,80941.4,80941.41,80941.405,2.538832426,80941.2,80941.3,80941.25,2.48445034,80931.76728900001,80931.86728549999,80931.81728725,2.466903925
2026-09-04 03:49:15+00:00,80949.99,80950.0,80949.995,2.342762947,80941.4,80941.41,80941.405,2.530537605,80941.2,80941.3,80941.25,2.468235493,80931.76728900001,80931.86728549999,80931.81728725,2.460574627
2026-09-04 03:49:18+00:00,80949.99,80950.0,80949.995,2.462573051,80937.89,80937.9,80937.89499999999,2.526146412,80941.2,80941.3,80941.25,2.469022989,80931.76728900001,80931.86728549999,80931.81728725,2.450965405
2026-09-04 03:49:21+00:00,80949.99,80950.0,80949.995,2.325328112,80937.89,80937.9,80937.89499999999,2.520205021,80941.2,80941.3,80941.25,2.463481903,80931.76728900001,80931.86728549999,80931.81728725,2.445635557
2026-09-04 03:49:24+00:00,80949.99,80950.0,80949.995,2.445796967,80937.89,80937.9,80937.89499999999,2.515299082,80940.2,80940.3,80940.25,2.413519382,80931.76728900001,80931.86728549999,80931.81728725,2.436308861
2026-09-04 03:49:27+00:00,80949.99,80950.0,80949.995,2.319619894,80937.89,80937.9,80937.89499999999,2.504919529,80936.2,80936.3,80936.25,2.457504511,80931.36730299999,80931.4672995,80931.41730125,2.433422089
2026-09-04 03:49:30+00:00,80949.99,80950.0,80949.995,2.439523935,80937.89,80937.9,80937.89499999999,2.49906683,80936.2,80936.3,80936.25,2.443388462,80931.36730299999,80931.4672995,80931.41730125,2.431273699
2026-09-04 03:49:33+00:00,80947.9,80950.0,80948.95,2.439553022,80937.89,80937.9,80937.89499999999,2.491930008,80936.2,80936.3,80936.25,2.450032949,80931.36730299999,80931.4672995,80931.41730125,2.42719841
2026-09-04 03:49:36+00:00,80922.24,80926.29,80924.265,2.294125557,80916.01,80916.02,80916.015,2.482340337,80925.5,80925.6,80925.55,2.428885937,80909.0680835,80909.16808,80909.11808175,2.38385582
2026-09-04 03:49:39+00:00,80922.24,80926.29,80924.265,2.295406342,80916.01,80916.02,80916.015,2.4739604,80925.5,80925.6,80925.55,2.427526474,80909.0680835,80909.16808,80909.11808175,2.405838013
2026-09-04 03:49:42+00:00,80922.24,80926.29,80924.265,2.274873972,80916.01,80916.02,80916.015,2.446557999,80917.2,80917.3,80917.25,2.412923098,80909.0680835,80909.16808,80909.11808175,2.395908833
2026-09-04 03:49:45+00:00,80922.24,80926.29,80924.265,2.397977829,80918.26,80918.27,80918.265,2.45747447,80917.2,80917.3,80917.25,2.404494286,80916.767814,80916.8678105,80916.81781225,2.388035774
2026-09-04 03:49:48+00:00,80923.27,80926.29,80924.78,2.265765905,80920.0,80920.01,80920.005,2.444521427,80917.2,80917.3,80917.25,2.396297932,80919.8677055,80919.96770200001,80919.91770375,2.370109081
2026-09-04 03:49:51+00:00,80923.27,80926.29,80924.78,2.254631519,80929.18,80929.19,80929.185,2.438886642,80920.0,80920.1,80920.05,2.387603521,80926.767464,80926.8674605,80926.81746225001,2.363740921
2026-09-04 03:49:54+00:00,80923.27,80927.32,80925.29500000001,2.243438959,80929.18,80929.19,80929.185,2.431557417,80920.0,80920.1,80920.05,2.381106853,80926.767464,80926.8674605,80926.81746225001,2.360650063
2026-09-04 03:49:57+00:00,80923.27,80927.32,80925.29500000001,2.364439011,80929.18,80929.19,80929.185,2.422340393,80920.0,80920.1,80920.05,2.37325716,80926.767464,80926.8674605,80926.81746225001,2.336578369
2026-09-04 03:50:00+00:00,80923.27,80927.32,80925.29500000001,2.352976799,80929.18,80929.19,80929.185,2.412014484,80920.0,80920.1,80920.05,2.36296916,80926.767464,80926.8674605,80926.81746225001,2.34030056
2026-09-04 03:50:03+00:00,80927.58,80931.38,80929.48000000001,2.344851017,80929.18,80929.19,80929.185,2.405359507,80928.1,80928.2,80928.15,2.345639706,80927.0674535,80927.16745,80927.11745175,2.315635443
2026-09-04 03:50:06+00:00,80927.58,80931.63,80929.60500000001,2.214396477,80931.41,80931.42,80931.41500000001,2.400112152,80928.1,80928.2,80928.15,2.346752882,80927.0674535,80927.16745,80927.11745175,2.317461014
2026-09-04 03:50:09+00:00,80935.01,80939.06,80937.035,2.332897663,80931.41,80931.42,80931.41500000001,2.391180515,80928.1,80928.2,80928.15,2.334167719,80927.967422,80928.0674185,80928.01742024999,2.31805706
2026-09-04 03:50:12+00:00,80935.01,80939.06,80937.035,2.194216967,80933.19,80933.2,80933.195,2.380173683,80928.1,80928.2,80928.15,2.330195904,80927.967422,80928.0674185,80928.01742024999,2.305837631
2026-09-04 03:50:15+00:00,80935.01,80939.05,80937.03,2.314150095,80933.19,80933.2,80933.195,2.376545906,80928.1,80928.2,80928.15,2.321975708,80927.967422,80928.0674185,80928.01742024999,2.290094852
2026-09-04 03:50:18+00:00,80935.01,80939.05,80937.03,2.178781033,80933.19,80933.2,80933.195,2.364822388,80928.1,80928.2,80928.15,2.313893795,80927.967422,80928.0674185,80928.01742024999,2.292736053
2026-09-04 03:50:21+00:00,80935.01,80939.05,80937.03,2.294386864,80933.19,80933.2,80933.195,2.360098839,80928.1,80928.2,80928.15,2.307301521,80927.967422,80928.0674185,80928.01742024999,2.284648895
2026-09-04 03:50:24+00:00,80935.01,80939.05,80937.03,2.166750431,80933.19,80933.2,80933.195,2.358494997,80928.1,80928.2,80928.15,2.305222034,80927.967422,80928.0674185,80928.01742024999,2.271467686
2026-09-04 03:50:27+00:00,80935.01,80939.05,80937.03,2.154867411,80933.19,80933.2,80933.195,2.344107151,80928.1,80928.2,80928.15,2.298390388,80927.967422,80928.0674185,80928.01742024999,2.273876429
2026-09-04 03:50:30+00:00,80935.01,80939.06,80937.035,2.277670383,80940.99,80941.0,80940.995,2.338587999,80935.2,80935.3,80935.25,2.285561085,80934.2672015,80934.36719799999,80934.31719974999,2.261863708
2026-09-04 03:50:33+00:00,80935.01,80939.06,80937.035,2.267107487,80940.99,80941.0,80940.995,2.324928284,80935.2,80935.3,80935.25,2.283725262,80934.2672015,80934.36719799999,80934.31719974999,2.24384737
2026-09-04 03:50:36+00:00,80935.01,80939.06,80937.035,2.263786316,80940.99,80941.0,80940.995,2.326167107,80935.2,80935.3,80935.25,2.27461338,80934.2672015,80934.36719799999,80934.31719974999,2.256662369
2026-09-04 03:50:39+00:00,80935.01,80939.06,80937.035,2.132095575,80942.6,80942.61,80942.60500000001,2.316271782,80935.2,80935.3,80935.25,2.267974377,80934.2672015,80934.36719799999,80934.31719974999,2.247786045
2026-09-04 03:50:42+00:00,80935.01,80939.06,80937.035,2.114012957,80942.6,80942.61,80942.60500000001,2.308651447,80935.2,80935.3,80935.25,2.229421139,80934.2672015,80934.36719799999,80934.31719974999,2.239604473
2026-09-04 03:50:45+00:00,80935.01,80939.06,80937.035,2.245374441,80942.6,80942.61,80942.60500000001,2.303721905,80935.2,80935.3,80935.25,2.25772953,80934.2672015,80934.36719799999,80934.31719974999,2.232494116
2026-09-04 03:50:48+00:00,80935.01,80946.92,80940.965,2.234509945,80942.6,80942.61,80942.60500000001,2.293462992,80935.2,80935.3,80935.25,2.238347054,80934.2672015,80934.36719799999,80934.31719974999,2.217462301
2026-09-04 03:50:51+00:00,80936.9,80940.95,80938.92499999999,2.097977161,80944.94,80944.95,80944.945,2.28694582,80935.2,80935.3,80935.25,2.236768007,80934.2672015,80934.36719799999,80934.31719974999,2.212785959
2026-09-04 03:50:54+00:00,80936.9,80940.95,80938.92499999999,2.088972569,80944.94,80944.95,80944.945,2.275778055,80941.3,80941.4,80941.35,2.224791527,80934.2672015,80934.36719799999,80934.31719974999,2.207877636
2026-09-04 03:50:57+00:00,80936.9,80940.95,80938.92499999999,2.216921568,80944.94,80944.95,80944.945,2.275317669,80941.3,80941.4,80941.35,2.230506897,80934.2672015,80934.36719799999,80934.31719974999,2.198266029
2026-09-04 03:51:00+00:00,80936.9,80940.95,80938.92499999999,2.20449543,80942.0,80942.01,80942.005,2.269559383,80941.3,80941.4,80941.35,2.214318752,80933.86251600001,80933.962512,80933.912514,2.197313786
2026-09-04 03:51:03+00:00,80936.9,80940.95,80938.92499999999,2.196184158,80943.6,80943.61,80943.60500000001,2.258249998,80941.3,80941.4,80941.35,2.204427719,80933.86251600001,80933.962512,80933.912514,2.183532715
2026-09-04 03:51:06+00:00,80936.9,80940.95,80938.92499999999,2.197660923,80943.6,80943.61,80943.60500000001,2.259373188,80941.3,80941.4,80941.35,2.209316492,80933.86251600001,80933.962512,80933.912514,2.1811831
2026-09-04 03:51:09+00:00,80936.9,80940.95,80938.92499999999,2.064842463,80943.6,80943.61,80943.60500000001,2.245390892,80941.3,80941.4,80941.35,2.197726011,80933.86251600001,80933.962512,80933.912514,2.176843882
2026-09-04 03:51:12+00:00,80936.9,80940.95,80938.92499999999,2.059800625,80941.72,80941.73,80941.725,2.236118078,80941.3,80941.4,80941.35,2.189577579,80933.86251600001,80933.962512,80933.912514,2.165677071
2026-09-04 03:51:15+00:00,80936.9,80940.95,80938.92499999999,2.056910038,80940.99,80941.0,80940.995,2.239683628,80941.3,80941.4,80941.35,2.189568996,80933.86251600001,80933.962512,80933.912514,2.161483526
2026-09-04 03:51:18+00:00,80940.55,80944.46,80942.505,2.176260471,80948.98,80948.99,80948.985,2.234972,80941.3,80941.4,80941.35,2.185038567,80940.16226399998,80940.26226,80940.21226199999,2.158027887
2026-09-04 03:51:21+00:00,80941.54,80944.46,80943.0,2.172262907,80940.99,80941.0,80940.995,2.230041027,80941.3,80941.4,80941.35,2.176902056,80926.062828,80926.16282399998,80926.112826,2.15647459
2026-09-04 03:51:24+00:00,80941.54,80944.46,80943.0,2.031742096,80940.99,80941.0,80940.995,2.221487999,80941.3,80941.4,80941.35,2.167168617,80930.062668,80930.16266399999,80930.112666,2.149329662
2026-09-04 03:51:27+00:00,80941.54,80944.46,80943.0,2.14370513,80940.99,80941.0,80940.995,2.159742117,80941.3,80941.4,80941.35,2.155478001,80930.062668,80930.16266399999,80930.112666,2.127361536
2026-09-04 03:51:30+00:00,80941.54,80944.46,80943.0,2.135732889,80940.99,80941.0,80940.995,2.199646473,80941.3,80941.4,80941.35,2.142143965,80930.062668,80930.16266399999,80930.112666,2.124606609
2026-09-04 03:51:33+00:00,80941.54,80944.56,80943.04999999999,2.130319118,80940.99,80941.0,80940.995,2.193339825,80942.1,80942.2,80942.15,2.140386105,80930.062668,80930.16266399999,80930.112666,2.120759487
2026-09-04 03:51:36+00:00,80941.54,80945.59,80943.565,2.118948936,80940.99,80941.0,80940.995,2.181975603,80942.1,80942.2,80942.15,2.093822479,80930.062668,80930.16266399999,80930.112666,2.108734608
2026-09-04 03:51:39+00:00,80941.54,80945.55,80943.545,2.118458509,80940.99,80941.0,80940.995,2.180016994,80942.1,80942.2,80942.15,2.128002644,80930.062668,80930.16266399999,80930.112666,2.110683441
2026-09-04 03:51:42+00:00,80944.82,80945.6,80945.21,1.97601366,80940.99,80941.0,80940.995,2.143235683,80942.1,80942.2,80942.15,2.118679047,80930.062668,80930.16266399999,80930.112666,2.101436615
2026-09-04 03:51:45+00:00,80944.82,80946.15,80945.485,1.969464064,80940.99,80941.0,80940.995,2.161762714,80942.1,80942.2,80942.15,2.106467485,80930.062668,80930.16266399999,80930.112666,2.089798927
