exchange,binance_us,binance_us,binance_us,binance_us,coinbase,coinbase,coinbase,coinbase,kraken,kraken,kraken,kraken,okx,okx,okx,okx
field,bid,ask,mid,age_s,bid,ask,mid,age_s,bid,ask,mid,age_s,bid,ask,mid,age_s
2026-09-04 03:33:57+00:00,2505.73,2505.88,2505.8050000000003,0.936877489,2505.44,2505.5,2505.4700000000003,1.114094973,2505.78,2505.79,2505.785,1.056351185,2505.43725025,2505.4472497999996,2505.442250025,1.032590866
2026-09-04 03:34:00+00:00,2505.73,2505.88,2505.8050000000003,1.245074511,2505.45,2505.46,2505.455,1.312252998,2505.78,2505.79,2505.785,1.245254993,2505.43725025,2505.4472497999996,2505.442250025,1.232057571
2026-09-04 03:34:03+00:00,2505.73,2505.89,2505.81,1.123675823,2505.61,2505.97,2505.79,1.307145596,2505.78,2505.79,2505.785,1.256946564,2505.63724125,2505.6472408,2505.6422410249997,1.235824585
2026-09-04 03:34:06+00:00,2505.78,2505.89,2505.835,1.246397495,2505.59,2505.65,2505.62,1.305309057,2505.78,2505.79,2505.785,1.253195286,2505.8172331499995,2505.8272327,2505.8222329249998,1.22070837
2026-09-04 03:34:09+00:00,2505.78,2505.89,2505.835,1.210613012,2505.55,2505.56,2505.5550000000003,1.268774986,2505.78,2505.79,2505.785,1.219008923,2505.7272372,2505.7372367499997,2505.732236975,1.196559429
2026-09-04 03:34:12+00:00,2505.81,2505.89,2505.85,1.108100414,2505.55,2505.56,2505.5550000000003,1.291478872,2505.69,2505.7,2505.6949999999997,1.203943491,2505.7272372,2505.7372367499997,2505.732236975,1.203368425
2026-09-04 03:34:15+00:00,2505.81,2505.89,2505.85,1.231228113,2505.63,2505.64,2505.635,1.291676044,2505.79,2505.8,2505.795,1.243474483,2505.8772304499994,2505.88723,2505.8822302249996,1.220987082
2026-09-04 03:34:18+00:00,2505.82,2505.95,2505.885,1.230957031,2505.84,2505.85,2505.8450000000003,1.290675402,2505.79,2505.8,2505.795,1.239187956,2506.0472228,2506.05722235,2506.052222575,1.21767211
2026-09-04 03:34:21+00:00,2505.82,2505.95,2505.885,1.227760077,2505.84,2505.85,2505.8450000000003,1.242191792,2505.79,2505.8,2505.795,1.236944199,2506.0346919999997,2506.0446915,2506.03969175,1.214471817
2026-09-04 03:34:24+00:00,2506.06,2506.18,2506.12,1.097391605,2506.1,2506.11,2506.105,1.281013012,2506.16,2506.17,2506.165,1.231987715,2506.23721425,2506.2472138,2506.242214025,1.16743207
2026-09-04 03:34:27+00:00,2506.06,2506.19,2506.125,1.221092463,2505.81,2505.82,2505.815,1.276582718,2506.07,2506.08,2506.075,1.224365711,2506.1072200999997,2506.1172196499997,2506.112219875,1.198990345
2026-09-04 03:34:30+00:00,2506.06,2506.19,2506.125,1.078854084,2505.99,2506.0,2505.995,1.266778469,2506.07,2506.08,2506.075,1.217030287,2506.1072200999997,2506.1172196499997,2506.112219875,1.196562052
2026-09-04 03:34:33+00:00,2506.06,2506.19,2506.125,1.203824282,2505.93,2505.94,2505.935,1.266501427,2505.99,2506.0,2505.995,1.203531504,2506.1072200999997,2506.1172196499997,2506.112219875,1.193995953
2026-09-04 03:34:36+00:00,2506.06,2506.19,2506.125,1.203644514,2505.93,2505.94,2505.935,1.262782097,2506.11,2506.12,2506.115,1.21269083,2506.25721335,2506.2672129,2506.262213125,1.186839581
2026-09-04 03:34:39+00:00,2506.06,2506.19,2506.125,1.055860281,2505.93,2505.94,2505.935,1.260787964,2506.11,2506.12,2506.115,1.198175907,2506.25721335,2506.2672129,2506.262213125,1.192481995
2026-09-04 03:34:42+00:00,2506.06,2506.19,2506.125,1.174159527,2505.93,2505.94,2505.935,1.232537985,2506.11,2506.12,2506.115,1.175903559,2506.25721335,2506.2672129,2506.262213125,1.156990051
2026-09-04 03:34:45+00:00,2506.06,2506.19,2506.125,1.066366911,2505.88,2505.89,2505.885,1.257240772,2505.88,2505.89,2505.885,1.1670959,2505.97722595,2505.9872254999996,2505.982225725,1.16689229
2026-09-04 03:34:48+00:00,2506.06,2506.19,2506.125,1.072119951,2505.69,2505.7,2505.6949999999997,1.252766609,2505.77,2505.78,2505.775,1.204489231,2505.7272372,2505.7372367499997,2505.732236975,1.178433895
2026-09-04 03:34:51+00:00,2506.06,2506.18,2506.12,1.191122055,2505.62,2505.64,2505.63,1.248915195,2505.71,2505.84,2505.775,1.20092535,2505.7522956000003,2505.76229525,2505.757295425,1.181036949
2026-09-04 03:34:54+00:00,2506.06,2506.18,2506.12,1.059896946,2505.59,2505.6,2505.5950000000003,1.203470945,2505.71,2505.72,2505.715,1.191362381,2505.7522956000003,2505.76229525,2505.757295425,1.169851065
2026-09-04 03:34:57+00:00,2506.06,2506.19,2506.125,1.175709963,2505.49,2505.5,2505.495,1.238767624,2505.68,2505.7,2505.6899999999996,1.189141989,2505.8922907,2505.90229035,2505.8972905250002,1.127741098
2026-09-04 03:35:00+00:00,2506.06,2506.18,2506.12,1.050816298,2505.79,2505.8,2505.795,1.231694937,2505.64,2505.65,2505.645,1.183996439,2505.76229525,2505.7722949,2505.767295075,1.156720638
2026-09-04 03:35:03+00:00,2505.69,2505.93,2505.81,1.16920495,2505.42,2505.55,2505.485,1.226521015,2505.59,2505.61,2505.6000000000004,1.168623447,2505.6123005,2505.62230015,2505.6173003249996,1.153560877
2026-09-04 03:35:06+00:00,2505.5,2505.62,2505.56,1.164250851,2505.28,2505.29,2505.285,1.224308491,2505.43,2505.44,2505.435,1.165305614,2505.3623092499997,2505.3723089,2505.367309075,1.150221109
2026-09-04 03:35:09+00:00,2505.79,2505.83,2505.81,1.163157701,2505.19,2505.2,2505.1949999999997,1.219812155,2505.36,2505.37,2505.365,1.172220707,2505.3623092499997,2505.3723089,2505.367309075,1.149919033
2026-09-04 03:35:12+00:00,2505.79,2505.92,2505.855,1.157357216,2505.66,2505.68,2505.67,1.211281061,2505.81,2505.83,2505.8199999999997,1.167112589,2505.80229385,2505.8122935,2505.807293675,1.141277075
2026-09-04 03:35:15+00:00,2505.79,2505.91,2505.85,1.130841494,2505.35,2505.36,2505.355,1.192669392,2505.45,2505.66,2505.555,1.138910055,2505.5323033,2505.54230295,2505.537303125,1.108917713
2026-09-04 03:35:18+00:00,2505.48,2505.6,2505.54,1.127620459,2505.35,2505.36,2505.355,1.20766902,2505.38,2505.39,2505.385,1.127329111,2505.312311,2505.32231065,2505.3173108250003,1.127471924
2026-09-04 03:35:21+00:00,2505.56,2505.77,2505.665,1.024346352,2505.16,2505.18,2505.17,1.204556465,2505.31,2505.32,2505.315,1.152465582,2505.74229595,2505.7522956000003,2505.747295775,1.136976719
2026-09-04 03:35:24+00:00,2505.77,2505.88,2505.825,1.142549992,2505.51,2505.52,2505.5150000000003,1.199095488,2505.58,2505.69,2505.635,1.152320385,2506.0322858,2506.04228545,2506.0372856249996,1.130433559
2026-09-04 03:35:27+00:00,2505.78,2505.9,2505.84,0.97089839,2505.68,2505.72,2505.7,1.152341843,2505.84,2505.85,2505.8450000000003,1.103372574,2505.92228965,2505.9322893,2505.927289475,1.08349061
2026-09-04 03:35:30+00:00,2505.78,2505.9,2505.84,1.090946913,2505.71,2505.72,2505.715,1.192491531,2505.86,2505.99,2505.925,1.137900352,2505.92228965,2505.9322893,2505.927289475,1.09081769
2026-09-04 03:35:33+00:00,2505.78,2505.9,2505.84,1.004369974,2505.71,2505.72,2505.715,1.189282417,2505.89,2505.9,2505.895,1.141130447,2505.92228965,2505.9322893,2505.927289475,1.071461201
2026-09-04 03:35:36+00:00,2506.52,2506.53,2506.525,1.125520706,2506.54,2506.56,2506.55,1.187516451,2506.51,2506.52,2506.5150000000003,1.133703232,2506.712262,2506.72226165,2506.7172618249997,1.103715897
2026-09-04 03:35:39+00:00,2506.67,2506.8,2506.735,1.120743752,2506.55,2506.56,2506.5550000000003,1.181298018,2506.81,2506.82,2506.815,1.129935503,2506.76226025,2506.7722599000003,2506.767260075,1.108428478
2026-09-04 03:35:42+00:00,2507.05,2507.25,2507.15,1.116166115,2506.96,2506.97,2506.965,1.16217494,2506.83,2506.84,2506.835,1.12739563,2507.2122445,2507.22224415,2507.217244325,1.103730917
2026-09-04 03:35:45+00:00,2507.43,2507.46,2507.4449999999997,1.118131399,2507.51,2507.52,2507.5150000000003,1.171754837,2507.28,2507.29,2507.285,1.122954845,2507.62223015,2507.6322298,2507.627229975,1.096024513
2026-09-04 03:35:48+00:00,2507.43,2507.46,2507.4449999999997,1.100214481,2507.22,2507.35,2507.285,1.159192085,2507.25,2507.26,2507.255,1.106051445,2507.4522361,2507.46223575,2507.457235925,1.083597898
2026-09-04 03:35:51+00:00,2507.43,2507.46,2507.4449999999997,0.974799156,2507.14,2507.31,2507.225,1.167005539,2507.17,2507.18,2507.175,1.091402054,2507.38223855,2507.3922382,2507.387238375,1.088137627
2026-09-04 03:35:54+00:00,2507.43,2507.46,2507.4449999999997,1.106094837,2507.18,2507.19,2507.185,1.164344072,2507.22,2507.23,2507.225,1.115245104,2507.3722389,2507.38223855,2507.377238725,1.087783813
2026-09-04 03:35:57+00:00,2507.43,2507.46,2507.4449999999997,1.099846601,2507.18,2507.39,2507.285,1.15998745,2507.22,2507.23,2507.225,1.107769966,2507.3722389,2507.38223855,2507.377238725,1.079255104
2026-09-04 03:36:00+00:00,2507.43,2507.56,2507.495,1.057935953,2507.18,2507.24,2507.21,1.118814468,2507.22,2507.23,2507.225,1.072125912,2507.3722389,2507.38223855,2507.377238725,1.048052073
2026-09-04 03:36:03+00:00,2507.43,2507.56,2507.495,1.053893566,2507.18,2507.19,2507.185,1.151011705,2507.22,2507.23,2507.225,1.053450108,2507.3722389,2507.38223855,2507.377238725,1.053166628
2026-09-04 03:36:06+00:00,2507.43,2507.56,2507.495,0.937917709,2507.43,2507.44,2507.435,1.144972801,2507.41,2507.42,2507.415,1.095498085,2507.66222875,2507.6722284,2507.667228575,1.074944019
2026-09-04 03:36:09+00:00,2507.43,2507.56,2507.495,0.961071014,2507.43,2507.44,2507.435,1.140511513,2507.41,2507.42,2507.415,1.092187881,2507.66222875,2507.6722284,2507.667228575,1.074585915
2026-09-04 03:36:12+00:00,2507.43,2507.56,2507.495,0.95163703,2507.43,2507.44,2507.435,1.139801979,2507.35,2507.4,2507.375,1.084546089,2507.4722354,2507.4822350500003,2507.477235225,1.067938566
2026-09-04 03:36:15+00:00,2507.07,2507.17,2507.12,1.0777843,2506.62,2506.75,2506.685,1.136850595,2506.67,2506.89,2506.7799999999997,1.087821007,2506.7722599000003,2506.7822595499997,2506.777259725,1.019340992
2026-09-04 03:36:18+00:00,2506.92,2507.02,2506.9700000000003,0.940268517,2506.25,2506.39,2506.3199999999997,1.133030891,2506.33,2506.34,2506.335,1.082562447,2506.6722634,2506.68226305,2506.677263225,1.050811052
2026-09-04 03:36:21+00:00,2506.92,2506.97,2506.9449999999997,1.05606389,2506.32,2506.36,2506.34,1.11729908,2506.33,2506.34,2506.335,0.982306004,2506.6722634,2506.68226305,2506.677263225,1.045959949
2026-09-04 03:36:24+00:00,2506.92,2506.97,2506.9449999999997,1.056016922,2506.46,2506.47,2506.465,1.12390399,2506.33,2506.34,2506.335,1.055533409,2506.6722634,2506.68226305,2506.677263225,1.042159557
2026-09-04 03:36:27+00:00,2506.92,2506.97,2506.9449999999997,1.055297375,2506.46,2506.47,2506.465,1.115973711,2506.33,2506.34,2506.335,1.066137075,2506.6722634,2506.68226305,2506.677263225,1.043618441
2026-09-04 03:36:30+00:00,2506.51,2506.64,2506.575,1.060748577,2506.24,2506.25,2506.245,1.118153095,2506.21,2506.22,2506.215,1.068352461,2506.24227845,2506.2522781,2506.247278275,1.049998999
2026-09-04 03:36:33+00:00,2506.51,2506.61,2506.5600000000004,1.023252964,2506.24,2506.25,2506.245,1.084363937,2506.16,2506.17,2506.165,1.034893036,2506.24227845,2506.2522781,2506.247278275,1.006742477
2026-09-04 03:36:36+00:00,2506.51,2506.61,2506.5600000000004,1.019441605,2506.24,2506.25,2506.245,1.108994961,2506.16,2506.17,2506.165,1.019106388,2506.24227845,2506.2522781,2506.247278275,1.019235611
2026-09-04 03:36:39+00:00,2506.51,2506.61,2506.5600000000004,1.049362183,2506.16,2506.33,2506.245,1.107372999,2506.16,2506.17,2506.165,1.055853367,2506.24227845,2506.2522781,2506.247278275,1.032226086
2026-09-04 03:36:42+00:00,2506.45,2506.58,2506.515,0.87161231,2506.16,2506.17,2506.165,1.102203846,2506.16,2506.17,2506.165,1.04952693,2506.1522815999997,2506.16228125,2506.157281425,1.018316746
2026-09-04 03:36:45+00:00,2506.41,2506.56,2506.4849999999997,0.909584045,2505.96,2506.16,2506.06,1.057837963,2506.16,2506.17,2506.165,1.046250105,2506.112283,2506.12228265,2506.117282825,1.027489185
2026-09-04 03:36:48+00:00,2506.41,2506.56,2506.4849999999997,0.908163071,2506.03,2506.04,2506.035,1.095349312,2506.16,2506.17,2506.165,1.039312363,2506.112283,2506.12228265,2506.117282825,0.983635426
2026-09-04 03:36:51+00:00,2506.14,2506.15,2506.145,0.898302078,2505.9,2505.91,2505.9049999999997,1.089570045,2505.97,2505.98,2505.975,1.037091017,2505.88229105,2505.90229035,2505.8922906999996,1.016156912
2026-09-04 03:36:54+00:00,2505.48,2505.61,2505.545,0.899659634,2505.3,2505.32,2505.3100000000004,1.087065935,2505.65,2505.66,2505.6549999999997,1.035857201,2505.4323068,2505.44230645,2505.437306625,1.013498306
2026-09-04 03:36:57+00:00,2505.49,2505.61,2505.55,1.022885084,2505.34,2505.46,2505.4,1.085700989,2505.53,2505.54,2505.535,1.02186203,2505.4323068,2505.44230645,2505.437306625,1.017620087
2026-09-04 03:37:00+00:00,2505.49,2505.61,2505.55,1.02421689,2505.36,2505.41,2505.385,1.086639881,2505.53,2505.54,2505.535,1.035844326,2505.4323068,2505.44230645,2505.437306625,1.015195847
2026-09-04 03:37:03+00:00,2505.75,2505.88,2505.815,0.873838425,2505.86,2505.87,2505.865,1.081187248,2505.83,2505.84,2505.835,1.025435448,2505.8421711,2505.85217055,2505.847170825,1.003167152
2026-09-04 03:37:06+00:00,2505.95,2505.96,2505.955,0.98801446,2506.22,2506.23,2506.225,1.050597906,2505.84,2505.85,2505.8450000000003,1.000948429,2506.1821524,2506.1921518500003,2506.1871521250005,0.976430893
2026-09-04 03:37:09+00:00,2505.95,2505.96,2505.955,0.984823942,2505.88,2505.89,2505.885,1.071426868,2505.84,2505.85,2505.8450000000003,0.983184099,2506.0021623,2506.0121617500004,2506.007162025,0.983473302
2026-09-04 03:37:12+00:00,2505.95,2505.96,2505.955,0.884586096,2505.9,2506.05,2505.9750000000004,1.067232609,2506.45,2506.46,2506.455,1.018709898,2505.9621645,2505.9721639500003,2505.9671642250005,0.999149799
2026-09-04 03:37:15+00:00,2506.48,2506.61,2506.545,0.884305954,2506.55,2506.56,2506.5550000000003,1.066862583,2506.45,2506.46,2506.455,1.020486116,2506.55213205,2506.5621315,2506.557131775,0.988769054
2026-09-04 03:37:18+00:00,2506.6,2506.73,2506.665,0.880200386,2506.55,2506.56,2506.5550000000003,1.025464058,2506.45,2506.46,2506.455,1.00505805,2506.69212435,2506.7021238,2506.697124075,0.990612507
2026-09-04 03:37:21+00:00,2506.6,2506.73,2506.665,1.001461029,2506.54,2506.55,2506.545,1.059659481,2506.44,2506.45,2506.4449999999997,1.010066509,2506.55213205,2506.5621315,2506.557131775,0.950414419
2026-09-04 03:37:24+00:00,2506.6,2506.73,2506.665,1.001027584,2506.54,2506.56,2506.55,1.059305906,2506.44,2506.45,2506.4449999999997,1.010887623,2506.55213205,2506.5621315,2506.557131775,0.993211508
2026-09-04 03:37:27+00:00,2506.7,2506.83,2506.765,0.867667198,2506.55,2506.56,2506.5550000000003,1.055250645,2506.64,2506.65,2506.645,1.001765251,2506.99210785,2507.0021073000003,2506.997107575,0.982762337
2026-09-04 03:37:30+00:00,2506.78,2506.92,2506.8500000000004,0.871663094,2506.55,2506.56,2506.5550000000003,1.052562714,2506.81,2506.82,2506.815,0.991289139,2506.8721144500005,2506.8821139,2506.8771141750003,0.981188297
2026-09-04 03:37:33+00:00,2506.87,2507.0,2506.935,0.866274119,2506.87,2506.88,2506.875,1.053514004,2506.84,2506.85,2506.8450000000003,1.003160954,2507.1420996000006,2507.1520990500003,2507.1470993250005,0.983149529
2026-09-04 03:37:36+00:00,2506.97,2507.1,2507.035,0.84295845,2506.96,2507.14,2507.05,1.043052435,2506.9,2506.91,2506.9049999999997,0.997032642,2507.1420996000006,2507.1520990500003,2507.1470993250005,0.975922585
2026-09-04 03:37:39+00:00,2506.98,2507.1,2507.04,0.95818758,2506.79,2506.88,2506.835,1.019685984,2506.7,2506.71,2506.705,0.965591908,2506.8421161,2506.85211555,2506.847115825,0.941105366
2026-09-04 03:37:42+00:00,2506.98,2507.1,2507.04,0.957074881,2506.92,2506.93,2506.925,1.045918465,2506.85,2506.86,2506.855,0.956909895,2507.0521045500004,2507.062104,2507.0571042750003,0.95719099
2026-09-04 03:37:45+00:00,2506.98,2507.1,2507.04,0.978870869,2506.92,2506.93,2506.925,1.040987015,2506.75,2506.76,2506.755,0.987679005,2506.9121122500005,2506.9221117,2506.9171119750004,0.970116615
2026-09-04 03:37:48+00:00,2506.98,2507.1,2507.04,0.800851107,2506.92,2506.93,2506.925,1.016438484,2506.78,2506.79,2506.785,0.963730097,2506.8621150000004,2506.8721144500005,2506.8671147250006,0.942600012
2026-09-04 03:37:51+00:00,2506.98,2507.1,2507.04,0.970100403,2506.92,2506.93,2506.925,0.992099524,2506.77,2506.78,2506.775,0.89262104,2506.8621150000004,2506.8721144500005,2506.8671147250006,0.95799017
2026-09-04 03:37:54+00:00,2506.98,2507.1,2507.04,0.843463898,2506.92,2506.93,2506.925,1.027911186,2506.76,2506.77,2506.7650000000003,0.97775507,2506.8621150000004,2506.8721144500005,2506.8671147250006,0.918638468
2026-09-04 03:37:57+00:00,2506.85,2506.97,2506.91,0.840730429,2506.36,2506.69,2506.525,1.022586584,2506.6,2506.61,2506.605,0.973237514,2506.462137,2506.472136450001,2506.4671367250003,0.948977709
2026-09-04 03:38:00+00:00,2506.85,2506.98,2506.915,0.952919006,2506.88,2506.95,2506.915,1.012248039,2506.92,2507.04,2506.98,0.965991974,2506.99210785,2507.0021073000003,2506.997107575,0.944517612
2026-09-04 03:38:03+00:00,2506.85,2506.98,2506.915,0.948578358,2506.94,2506.95,2506.9449999999997,1.010113239,2506.85,2506.89,2506.87,0.956008911,2506.9321111500003,2506.9421106,2506.937110875,0.936871529
2026-09-04 03:38:06+00:00,2506.85,2506.98,2506.915,0.95164752,2506.56,2506.77,2506.665,1.00682354,2506.6,2506.61,2506.605,0.951841354,2506.9321111500003,2506.9421106,2506.937110875,0.939523697
2026-09-04 03:38:09+00:00,2506.85,2506.98,2506.915,0.948996305,2506.84,2506.97,2506.9049999999997,1.010044575,2506.89,2507.02,2506.955,0.956516027,2506.8821139,2506.8921133500003,2506.887113625,0.939427376
2026-09-04 03:38:12+00:00,2506.85,2506.98,2506.915,0.792760849,2506.96,2506.97,2506.965,0.986948013,2506.64,2506.79,2506.715,0.93365407,2506.9721089500003,2506.9821084,2506.977108675,0.911210299
2026-09-04 03:38:15+00:00,2506.67,2506.75,2506.71,0.818918467,2506.26,2506.43,2506.3450000000003,1.00254035,2506.39,2506.4,2506.395,0.920814991,2506.5821304,2506.59212985,2506.587130125,0.904560089
2026-09-04 03:38:18+00:00,2506.68,2506.75,2506.715,0.938440561,2506.26,2506.41,2506.335,0.996909618,2506.39,2506.4,2506.395,0.941486597,2506.4521375500003,2506.462137,2506.457137275,0.921720982
2026-09-04 03:38:21+00:00,2506.68,2506.75,2506.715,0.931997299,2506.24,2506.42,2506.33,0.991483212,2506.25,2506.26,2506.255,0.937837362,2506.37214195,2506.3821414000004,2506.377141675,0.917066097
2026-09-04 03:38:24+00:00,2506.68,2506.8,2506.74,0.887929916,2506.33,2506.34,2506.335,0.944680691,2506.58,2506.59,2506.585,0.897988081,2506.5821304,2506.59212985,2506.587130125,0.877327919
2026-09-04 03:38:27+00:00,2506.68,2506.8,2506.74,0.793162107,2506.49,2506.7,2506.595,0.978533506,2506.58,2506.59,2506.585,0.931205511,2506.61212875,2506.6221282000006,2506.6171284750003,0.880339622
2026-09-04 03:38:30+00:00,2506.68,2506.8,2506.74,0.795932293,2506.71,2506.72,2506.715,0.982910395,2506.75,2506.76,2506.755,0.935536385,2506.83211665,2506.8421161,2506.837116375,0.894491196
2026-09-04 03:38:33+00:00,2506.68,2506.8,2506.74,0.790146828,2506.71,2506.72,2506.715,0.976199627,2506.88,2506.89,2506.885,0.923032284,2506.83211665,2506.8421161,2506.837116375,0.902380466
2026-09-04 03:38:36+00:00,2506.74,2507.14,2506.9399999999996,0.914791107,2506.73,2506.8,2506.7650000000003,0.971405506,2506.82,2506.83,2506.825,0.916198492,2506.83211665,2506.8421161,2506.837116375,0.895432472
2026-09-04 03:38:39+00:00,2506.82,2506.96,2506.8900000000003,0.91071105,2506.75,2506.94,2506.8450000000003,0.971697569,2506.92,2506.93,2506.925,0.916683435,2507.0221062,2507.03210565,2507.027105925,0.89731741
2026-09-04 03:38:42+00:00,2506.84,2506.96,2506.9,0.902784109,2506.84,2506.94,2506.8900000000003,0.960390568,2506.96,2507.03,2506.995,0.910052299,2507.07210345,2507.0821029,2507.077103175,0.890851498
2026-09-04 03:38:45+00:00,2506.84,2506.96,2506.9,0.887607098,2506.79,2506.85,2506.8199999999997,0.947404385,2506.87,2506.88,2506.875,0.896910191,2506.8021183,2506.81211775,2506.807118025,0.87555337
2026-09-04 03:38:48+00:00,2506.84,2506.96,2506.9,0.87570858,2506.73,2506.85,2506.79,0.93975234,2506.62,2506.77,2506.6949999999997,0.884325981,2506.8021183,2506.81211775,2506.807118025,0.867544174
2026-09-04 03:38:51+00:00,2506.84,2506.96,2506.9,0.764096022,2506.55,2506.66,2506.605,0.952957392,2506.66,2506.67,2506.665,0.905921698,2506.8021183,2506.81211775,2506.807118025,0.879970074
2026-09-04 03:38:54+00:00,2506.84,2506.9,2506.87,0.890149117,2506.36,2506.51,2506.4350000000004,0.948269606,2506.53,2506.54,2506.535,0.905246019,2506.55213205,2506.5621315,2506.557131775,0.868306398
2026-09-04 03:38:57+00:00,2506.84,2506.9,2506.87,0.847859383,2506.37,2506.53,2506.45,0.905559063,2506.39,2506.49,2506.4399999999996,0.846688509,2506.55213205,2506.5621315,2506.557131775,0.835812092
2026-09-04 03:39:00+00:00,2506.27,2506.4,2506.335,0.845763683,2505.92,2506.06,2505.99,0.941779613,2505.89,2506.01,2505.95,0.891625881,2506.062159,2506.07215845,2506.067158725,0.845353603
2026-09-04 03:39:03+00:00,2506.27,2506.4,2506.335,0.74584341,2505.96,2505.97,2505.965,0.935245514,2505.89,2505.9,2505.895,0.879657984,2506.062159,2506.07215845,2506.067158725,0.853778839
2026-09-04 03:39:06+00:00,2506.27,2506.38,2506.325,0.829633951,2505.81,2505.99,2505.8999999999996,0.897267818,2505.9,2505.91,2505.9049999999997,0.830243587,2506.062159,2506.07215845,2506.067158725,0.817365885
2026-09-04 03:39:09+00:00,2506.27,2506.38,2506.325,0.870319367,2505.84,2506.06,2505.95,0.882853985,2505.92,2505.93,2505.925,0.879724979,2506.062159,2506.07215845,2506.067158725,0.804527998
2026-09-04 03:39:12+00:00,2506.27,2506.38,2506.325,0.739497185,2505.95,2505.97,2505.96,0.92622757,2505.92,2506.05,2505.985,0.875096321,2506.062159,2506.07215845,2506.067158725,0.807843924
2026-09-04 03:39:15+00:00,2506.27,2506.38,2506.325,0.737069131,2505.77,2505.98,2505.875,0.923760891,2505.92,2506.05,2505.985,0.873215438,2506.062159,2506.07215845,2506.067158725,0.854198933
2026-09-04 03:39:18+00:00,2506.27,2506.4,2506.335,0.852508068,2505.87,2505.98,2505.925,0.9096663,2505.99,2506.09,2506.04,0.858256102,2506.062159,2506.07215845,2506.067158725,0.831648111
2026-09-04 03:39:21+00:00,2506.1,2506.22,2506.16,0.848332882,2505.84,2505.85,2505.8450000000003,0.918389559,2505.85,2505.86,2505.855,0.844871998,2505.8421711,2505.85217055,2505.847170825,0.845633507
2026-09-04 03:39:24+00:00,2506.1,2506.22,2506.16,0.850382805,2505.85,2506.01,2505.9300000000003,0.911538363,2505.89,2505.93,2505.91,0.859610558,2505.9121672500005,2505.9221667,2505.9171669750003,0.830909014
2026-09-04 03:39:27+00:00,2506.1,2506.22,2506.16,0.699315548,2505.85,2506.0,2505.925,0.908774376,2505.95,2505.96,2505.955,0.862425566,2505.9721639500003,2505.9821634,2505.977163675,0.836907387
2026-09-04 03:39:30+00:00,2506.1,2506.2,2506.1499999999996,0.680669069,2505.84,2505.85,2505.8450000000003,0.873579026,2505.72,2505.73,2505.725,0.827244282,2505.9622882500003,2505.9722879,2505.9672880750004,0.803160906
2026-09-04 03:39:33+00:00,2506.1,2506.2,2506.1499999999996,0.808536053,2505.85,2505.98,2505.915,0.902737141,2505.87,2505.88,2505.875,0.808458805,2505.9722879,2505.9822875500004,2505.977287725,0.807425976
2026-09-04 03:39:36+00:00,2506.1,2506.2,2506.1499999999996,0.713467598,2505.85,2505.93,2505.89,0.899180412,2505.81,2505.82,2505.815,0.819461107,2505.9722879,2505.9822875500004,2505.977287725,0.819674015
2026-09-04 03:39:39+00:00,2506.1,2506.22,2506.16,0.838275433,2505.85,2505.94,2505.895,0.896526575,2505.81,2505.82,2505.815,0.846540928,2505.9722879,2505.9822875500004,2505.977287725,0.817066908
2026-09-04 03:39:42+00:00,2506.1,2506.22,2506.16,0.826393604,2505.85,2505.96,2505.9049999999997,0.849526882,2505.9,2505.91,2505.9049999999997,0.836898088,2505.9722879,2505.9822875500004,2505.977287725,0.817787647
2026-09-04 03:39:45+00:00,2506.1,2506.23,2506.165,0.830779076,2505.87,2505.96,2505.915,0.887690306,2505.93,2505.94,2505.935,0.837188959,2505.9722879,2505.9822875500004,2505.977287725,0.773793697
2026-09-04 03:39:48+00:00,2506.1,2506.23,2506.165,0.824134588,2505.86,2505.94,2505.9,0.888390064,2505.93,2505.94,2505.935,0.835107088,2505.9722879,2505.9822875500004,2505.977287725,0.819740057
2026-09-04 03:39:51+00:00,2506.1,2506.23,2506.165,0.685524464,2505.9,2506.05,2505.9750000000004,0.87555337,2506.06,2506.07,2506.065,0.819139004,2506.2322788,2506.24227845,2506.237278625,0.801202297
2026-09-04 03:39:54+00:00,2505.41,2505.54,2505.475,0.693993568,2505.29,2505.3,2505.295,0.876888037,2505.19,2505.2,2505.1949999999997,0.806246042,2505.4323068,2505.44230645,2505.437306625,0.804050922
2026-09-04 03:39:57+00:00,2505.41,2505.54,2505.475,0.687606335,2505.06,2505.07,2505.065,0.874471426,2505.19,2505.2,2505.1949999999997,0.817592621,2505.4323068,2505.44230645,2505.437306625,0.803848982
2026-09-04 03:40:00+00:00,2505.41,2505.54,2505.475,0.799608231,2505.07,2505.08,2505.075,0.858562469,2505.19,2505.2,2505.1949999999997,0.7997756,2505.4323068,2505.44230645,2505.437306625,0.784487486
2026-09-04 03:40:03+00:00,2505.95,2505.97,2505.96,0.773621082,2505.97,2505.98,2505.975,0.819316387,2505.97,2505.98,2505.975,0.782598972,2506.1797488,2506.1897483999996,2506.1847485999997,0.754262924
2026-09-04 03:40:06+00:00,2505.58,2505.84,2505.71,0.797605038,2505.22,2505.37,2505.295,0.862870693,2505.71,2505.72,2505.715,0.79820919,2505.4197792,2505.4297788,2505.424779,0.741280556
2026-09-04 03:40:09+00:00,2505.31,2505.44,2505.375,0.800289631,2504.96,2504.98,2504.9700000000003,0.857442856,2505.41,2505.42,2505.415,0.803044081,2505.199788,2505.2097876,2505.2047878,0.785883427
