,XLK,XLF,XLE,XLV,XLI,XLP,XLU,XLY,XLB,TLT,IEF,GLD,EFA,EEM
2014-11-30,0.13975824344811916,0.06569952469435614,0.06597523649151577,-0.015978396978648356,-0.07827253875406957,0.06802107031941666,0.030843383616710806,-0.053109459628264535,-0.0014498567516108753,-0.4222323509826836,1.2955956941346376,-0.022869170315393053,-0.022738326540957,-0.04924305275312912
2014-12-31,0.1377089255142168,0.07103280461721492,0.06803917214068154,-0.018826639198578302,-0.07825696524106202,0.06362874028076043,0.03772144866084808,-0.05012206032374019,0.0020950103156956554,-0.41493213074547586,1.286063223473786,-0.020708591682992796,-0.031932616906870916,-0.051510320904483466
2015-01-31,0.14274554877758555,0.07006300061757534,0.06600906340253004,-0.01652343906440591,-0.07684630136634735,0.05858359398459597,0.037532039215507,-0.04929890198232519,0.0005933187143270008,-0.4183361028575458,1.2879287097060053,-0.01863836721465735,-0.030374739935760637,-0.05343742199708399
2015-02-28,0.15186691512596492,0.06953897424209118,0.05692413872491523,-0.02569605506847021,-0.0718882577973225,0.06129698636527181,0.039700129863099475,-0.046239461321140866,-0.010304067164325319,-0.42777286287168287,1.295548457147041,-0.014722569895266754,-0.021553681778784896,-0.05669864557139014
2015-03-31,0.1515024718376654,0.07108645348204969,0.05721867598280398,-0.02515800541754383,-0.07554337182339443,0.06435411535928907,0.0374579199279408,-0.04642624897151947,-0.010227109608984845,-0.42644657079803067,1.294945741646184,-0.015507837843662478,-0.025640294027486167,-0.05161593974531123
2015-04-30,0.15198902064610684,0.07436125855609484,0.054560466371864236,-0.018239938355387987,-0.0691448926807103,0.060259428147248155,0.04015734067651057,-0.05320923843807003,-0.016744872089459514,-0.42691035632556146,1.2947904286813168,-0.01423568709539008,-0.029054843759141902,-0.04857811433542011
2015-05-31,0.1592676308025771,0.07571103393885183,0.05952048737572951,-0.021264396988667566,-0.06725591467531399,0.06310450926545083,0.036039919986243785,-0.046796393369645556,-0.029964383967803602,-0.4214945447930469,1.291091646481406,-0.016040330794405547,-0.04273217236442843,-0.03918709089694737
2015-06-30,0.15446804862615998,0.07450667646189431,0.058956803687094,-0.01764149266328534,-0.06763443470692698,0.06679090352507422,0.030355112815439123,-0.04168775488007312,-0.03274178644288179,-0.42866102609393275,1.3006684092222949,-0.016637332817024012,-0.04384255160912472,-0.03689957512470769
2015-07-31,0.15310219474678372,0.07730107297984408,0.05868783869442606,-0.01443059374352373,-0.06179301962897906,0.057531242895789855,0.0277720568639434,-0.05151847369282678,-0.027935492560718082,-0.42988192877014686,1.3091736639374139,-0.015626582461348137,-0.04296913780939481,-0.03941284145126355
2015-08-31,0.1558602378669072,0.07893508436894457,0.061997334098342814,-0.01713193672383852,-0.06113301303077145,0.04899547506975348,0.027889242638463752,-0.05314682094515653,-0.034592588008374926,-0.43152987105461044,1.3156991417851365,-0.015225119257699114,-0.03371543166804115,-0.04290173513905628
2015-09-30,0.1536053103273662,0.07658607552559324,0.06661427234839312,-0.0030224146965458507,-0.07269678492262316,0.04265604239305172,0.017021545954534797,-0.04965031723593613,-0.013804935309574703,-0.4169596150270557,1.3051416938013558,-0.020024512558703914,-0.03072148767545906,-0.054744872924396136
2015-10-31,0.15008083412397036,0.0698512881398423,0.07110408813418272,0.0019181317539256853,-0.06743231639428106,0.03261118424786777,0.02270760845125963,-0.038943857943283526,-0.029043650716373492,-0.41633429838142044,1.3027489420118856,-0.0210951376900447,-0.031213132939168244,-0.04695968279836259
2015-11-30,0.15072307341497154,0.07029634354104614,0.07102937805508097,0.001847491270393425,-0.06724607048384178,0.03209370782681249,0.02241556191802153,-0.03994473738768287,-0.02812820377468009,-0.4161553491722046,1.3031850953243003,-0.0213087118749514,-0.031504122679195605,-0.047303455978070084
2015-12-31,0.15942212717765017,0.07244348205305177,0.06550097190028122,-0.0031419602100816696,-0.06607058771059501,0.044582989346488175,0.025977887404312186,-0.04403127711292779,-0.03161745824983588,-0.42326007818299244,1.304174984264805,-0.018765263765314438,-0.03876874684733753,-0.046447070067503635
2016-01-31,0.15514287261249074,0.07135966297332548,0.06189492582105492,0.012129924354276905,-0.06636453027250426,0.03890975018948816,0.018389939613546756,-0.050345816579581086,-0.010753248034044063,-0.4193765790876848,1.3046522496969861,-0.02408896630350609,-0.03658951532147344,-0.05496066966237521
2016-02-29,0.14983965955813097,0.07093726005753305,0.0675228600510715,0.011835249611042693,-0.07769889723809792,0.04330851686984785,0.016173119560505798,-0.046255224298955344,0.0013189994149812073,-0.41489223170692796,1.3016953374183489,-0.025618920633019376,-0.04458961117369825,-0.053576117490763187
2016-03-31,0.14695493953061525,0.07187831031471618,0.06754810414675609,0.01649656554203461,-0.0820661349113715,0.04069905643964246,0.017513792447084134,-0.042374882296414215,0.0028678753431665045,-0.41271164983357345,1.3003420289447507,-0.02604376611754219,-0.04729400392729687,-0.05381023562256772
2016-04-30,0.1456934249911628,0.07049756102796101,0.07137452293952773,0.02828166688573417,-0.08447301199302149,0.03650251309177568,0.013334257636942667,-0.043090113937936186,0.008951905484490874,-0.4052033347284806,1.2969292243936996,-0.03134375063604627,-0.05239040942906462,-0.055064455726745364
2016-05-31,0.14993128587548313,0.07056388098153885,0.07073428979918665,0.03221107278872467,-0.08398821355592481,0.0356406226561296,0.008983391072057062,-0.045174352894684196,0.00502944745052623,-0.4022591561571995,1.2947382502940223,-0.03132711685401747,-0.0611208720284269,-0.04396252942741553
2016-06-30,0.15376644047192187,0.07026401734511413,0.06910152515283342,0.03289225371725554,-0.08318161635423776,0.02858085547964743,0.007921131644396867,-0.04492213075565359,0.004148252156734411,-0.4056890037697668,1.2998260874646939,-0.03002678328233801,-0.05456238573642928,-0.04811864353417203
2016-07-31,0.1538706038233199,0.07710348017616821,0.07243298484836784,0.04443824260381373,-0.09684547563171192,0.02326823890020946,0.009637040789963703,-0.04620030090500467,0.000943481833387465,-0.4037525582889491,1.2971769339017074,-0.030648733413817308,-0.05890103933655759,-0.042522899300897116
2016-08-31,0.16489253808354484,0.08048019435743442,0.06915127737823211,0.03906495617570972,-0.09844585957606278,0.029949749198811854,0.004663300829958948,-0.05776689139421558,0.004786014970175049,-0.40192166457802875,1.2973826682363478,-0.031370037446640985,-0.05637818976751533,-0.04448805646775129
2016-09-30,0.16400000975051693,0.0813347010213659,0.06842223111495198,0.03922206310294157,-0.0995558703577401,0.032249932099521046,0.003992493124323322,-0.05693145024208159,0.0077637750359629155,-0.3990697040903216,1.2939079145873864,-0.03166117034532823,-0.05851354930396553,-0.045161375497533254
2016-10-31,0.16603588577311204,0.08377918153007666,0.06763340530013477,0.037007446438249506,-0.09835268943477202,0.0340649957152095,0.004012085166626017,-0.06139064801936829,0.006975367466978271,-0.40241347613390593,1.2982021865843352,-0.03122305108802862,-0.05871715511274615,-0.0456135341859009
2016-11-30,0.1640353558627996,0.0917711291255098,0.07426550226863274,0.041957802480262416,-0.09060970878445014,0.020259011872146723,0.003703906072596423,-0.06504926649321843,0.009728053307918599,-0.4027089241266717,1.3041379245879197,-0.03291107001246339,-0.06769102840879608,-0.05088868775218613
2016-12-31,0.17314453672861982,0.08943992641961478,0.07886525571754789,0.04479598485879655,-0.08254580680483849,0.011109759543627489,0.00020933929873699736,-0.06820382041066564,0.010811151583996991,-0.3927890371085798,1.2954256028716782,-0.03083984566111176,-0.07148097735726927,-0.05794206968015348
2017-01-31,0.1731526409955225,0.08808345359846674,0.07596574687418998,0.04394893584169301,-0.08271069809867046,0.008602866081009734,0.001949612412224661,-0.0650247073199821,0.009089613480599718,-0.39299132247672197,1.2952605148808325,-0.030171288058039154,-0.07186686141730791,-0.05328850679381704
2017-02-28,0.17045246534253639,0.08662566778072905,0.07744331556154502,0.04168973741571074,-0.08561913351640747,0.00765219012355439,0.0012214634638831356,-0.06117714925862456,0.011327206684045637,-0.393246203388355,1.2984556162273664,-0.031569402838050334,-0.06908249936807655,-0.05417327422985667
2017-03-31,0.17064014081707332,0.08486271238302565,0.07621800930879802,0.04083326446390619,-0.08627619065882994,0.005620598076143855,0.001520229546110234,-0.0587187129629846,0.010790210567522673,-0.3947018887568892,1.3006417466114617,-0.031629829730146164,-0.0653986633098333,-0.054401626355358376
2017-04-30,0.1719713276049063,0.08465506850506456,0.07659039486071428,0.044062857294269925,-0.083340136475814,0.0031143689206119753,0.001878116446481163,-0.06019042540771725,0.007183699336413321,-0.3942436860707462,1.2986448529251464,-0.0310407663078898,-0.065484062108046,-0.05380160952339477
2017-05-31,0.1712843248189687,0.08454186993942325,0.07365701104778336,0.042476828195209156,-0.08387284574600289,0.0026771935116376177,0.0038436695980253646,-0.05892743007885292,0.005941353255840267,-0.3962957635873478,1.3001726049411113,-0.029653049393933147,-0.06067417836086501,-0.05517158814099734
2017-06-30,0.16709432473272656,0.09205741605986253,0.073681931461188,0.05303856044599838,-0.09089753526846277,-0.0033677712459594914,0.008071068990569965,-0.06188098305984908,0.012729788137298541,-0.3910097160318946,1.2922573422615438,-0.02939188705903924,-0.06360971044958781,-0.058772828974394765
2017-07-31,0.1649114330085768,0.09086410341151714,0.07353032916428631,0.05341629085583288,-0.0881706055736268,-0.0014594908803239588,0.006872655514807765,-0.06260499592386605,0.014793538740905415,-0.38918373567233017,1.2904005669092622,-0.029712886320988372,-0.06293413002321331,-0.060723073210839716
2017-08-31,0.16865998438780566,0.09752057106774727,0.07617364866753629,0.056714966063324865,-0.09433700736077275,0.0028868137623912285,0.005206594005668919,-0.06609978795255785,0.009694926631273486,-0.3924426622160992,1.29511787962747,-0.030609671622853846,-0.07453186088339028,-0.053954394177543864
2017-09-30,0.16791894716000275,0.09756085805681507,0.07877014653170603,0.05700761341324347,-0.09666402937122978,-0.003312747039660301,0.005475928914627922,-0.05936027490554484,0.008009573753910357,-0.39272766616999377,1.2988528670117296,-0.03234367407406361,-0.07104243775865819,-0.058145105522884634
2017-10-31,0.16699351512770544,0.09719191876579428,0.07905851846592021,0.05754235931214625,-0.09620448816557092,-0.0021052930647926576,0.004808094789023219,-0.05932146502127554,0.007434929325987642,-0.3926347583482697,1.298469040109294,-0.032362409339018995,-0.07125277602079164,-0.05761718593615161
2017-11-30,0.15128459289304355,0.09054907940926635,0.07844648193725642,0.060123310554002475,-0.08897550898974166,0.015851822277668723,0.0014488432301404553,-0.06293127838645401,0.01196817752202465,-0.393211683385983,1.2995031793044982,-0.03683771201686405,-0.06830525366123386,-0.0589140506876241
2017-12-31,0.15435378972001704,0.09040460761777791,0.08256361749380682,0.058132461466931455,-0.08621936309993314,0.023854759992582186,-0.007145195257965212,-0.06741258769346048,0.01042232507942984,-0.3870181615238746,1.2931455992687497,-0.035974405017248336,-0.0719018326027764,-0.05720561544403676
2018-01-31,0.14384198990832434,0.09424298470685545,0.08050862415733959,0.06288996890346832,-0.09400567756337475,0.012476368081043885,-0.008715890901577211,-0.04214705391633253,0.0019423854612926226,-0.3942585095920005,1.3004035828404872,-0.029206048475640036,-0.07461685570157826,-0.053355867908308256
2018-02-28,0.1460972721591201,0.09334046906230811,0.07849145312213009,0.06123370571548761,-0.09008929318468614,0.005457201342195936,-0.008453703970901416,-0.04375010402684859,0.0011614080436794525,-0.4001036608044474,1.311126582950841,-0.02850761827110784,-0.07176289030760681,-0.05424082183016409
2018-03-31,0.14205320117510306,0.09331105026411625,0.07991240388030157,0.060381393527334445,-0.09153564905684285,0.003149813135240669,-0.005610650096207618,-0.040250256333710946,-0.001142008643861334,-0.40062892743321715,1.312620807106026,-0.029013570788342446,-0.0711368607918999,-0.05211074594403949
2018-04-30,0.13454038268564356,0.08813335332145669,0.07628267566184589,0.060371968889969575,-0.08773197776834071,0.007356879052979996,-0.009447072384007283,-0.032962602606177734,0.000787705729624903,-0.40488903874406007,1.317566355571639,-0.02647663482653588,-0.06502081083026674,-0.05851118375377129
2018-05-31,0.11574667628244321,0.098679461493119,0.07274246113647806,0.060591895701970815,-0.09224806705360754,0.0042504524459312095,-0.006319014488534879,-0.026288675992574378,-0.004480784166160745,-0.412743916342687,1.3308346322474798,-0.025389107132618778,-0.06137943538567525,-0.053996578745563566
2018-06-30,0.11842159422617582,0.09998677871987828,0.06968787376649388,0.058869389192362384,-0.08562844526672819,0.0038317496202452,-0.006892543468310176,-0.02641417108893063,-0.010392925625921024,-0.4137415880843587,1.3301093262641723,-0.0242270311974428,-0.06078063993143851,-0.052829367126197825
2018-07-31,0.11642336653389113,0.10332858055840574,0.06274707206308901,0.06359608642355175,-0.07899937151568551,0.010192391552524034,-0.011797890523504079,-0.03280743488001078,-0.011730171778482908,-0.4196737048284192,1.3367794637741288,-0.023307399542223585,-0.06332731825090401,-0.05142366958636033
2018-08-31,0.10323029557368235,0.09578633035437539,0.06634745090469325,0.05950039819883246,-0.0708671955734241,0.01940082222348962,-0.016475678149206485,-0.028040293004222637,-0.009771185094502,-0.41805410174533997,1.340408150949119,-0.02882570106302927,-0.06261914767499191,-0.05002014589947576
2018-09-30,0.11110414034227135,0.07524645038688722,0.07269172372496506,0.07073143925834961,-0.05162791674476905,-0.012633486477416883,-0.001186624008342229,-0.03377007621324802,-0.006305541167403302,-0.4105666395410118,1.3313060490640998,-0.04055846454844336,-0.057636424842583,-0.046794629233355395
2018-10-31,0.11432474734960871,0.08367959897754522,0.07007370791835625,0.06226775582409183,-0.06152310530586217,-0.0021698505855725298,0.008187505624388962,-0.03206723361904636,-0.003252281536328625,-0.3985606867660286,1.2913263803148627,-0.028828934053522107,-0.05677942290059255,-0.046678181241900825
2018-11-30,0.11401220254860792,0.06583901619120333,0.07730236470319314,0.042816214535137995,-0.037015735465746324,0.0048041577057323205,0.005206752115059429,-0.048574307518534705,-0.005180750004796371,-0.3827366757325175,1.281073213782562,-0.022575757619457442,-0.03167853766089444,-0.06329215757954944
