,XLK,XLF,XLE,XLV,XLI,XLP,XLU,XLY,XLB,TLT,IEF,GLD,EFA,EEM
2014-11-30,0.12982843288721563,0.029760014220471073,0.08993813056356442,0.05772711926013681,-0.028276302561792126,0.13181687359950733,0.01896037063380133,-0.013057240568658743,0.020298111337301805,-0.02546891405498059,0.6692878882329265,0.04443698139320293,-0.04037051199315923,-0.08488095294953701
2014-12-31,0.12894667852337655,0.03047490336566674,0.08961713359694735,0.0576988323380309,-0.0287211957300791,0.13119904313263728,0.02015907567689806,-0.012040762047858632,0.02043877571944957,-0.02495767105602085,0.6687686063467554,0.044251318003027576,-0.04111406127221583,-0.08472067659661495
2015-01-31,0.13478833906993956,0.03349094076149648,0.09134892657997715,0.057176394999148894,-0.028262491386398844,0.13351008363918754,0.01899083835487286,-0.011781174677510336,0.017389664992679993,-0.03191737127176035,0.6729642950865095,0.04420101243095646,-0.04633016024356083,-0.08556929833553792
2015-02-28,0.13885778505040192,0.03278605868383934,0.08854110953847902,0.05577141782981179,-0.029063106552531675,0.13656562359848928,0.015827096941642978,-0.009903156666995427,0.015668997910518727,-0.0352044551196693,0.6760226787912987,0.044297556824679,-0.042299431006735826,-0.08786817582322846
2015-03-31,0.13715435833705616,0.034269591803936135,0.08937330665929394,0.0573987501399954,-0.032186479453381,0.13651543892473245,0.013893832247389808,-0.00831450064361273,0.013255291800248798,-0.03425380716215846,0.6768316035703805,0.04325346172682454,-0.04424013301376888,-0.08295071493693687
2015-04-30,0.13791996756475575,0.035015754110535716,0.08980197900258308,0.057841653387844826,-0.03357847994701803,0.13530170863280275,0.01404795588835218,-0.010244526115049966,0.012489091174990941,-0.03457956639497976,0.6779454347533764,0.04264356184946635,-0.04324867499990548,-0.08135585890775462
2015-05-31,0.1449358260640943,0.036065342704693915,0.09230588929189965,0.056570270858608336,-0.033515201802914556,0.13539435862489954,0.011322441599614047,-0.005686405259118501,0.004112063237454201,-0.03267343470845274,0.6779210439686834,0.04093038977018495,-0.050718277839017833,-0.07696430651062883
2015-06-30,0.13967276988435984,0.03657926448900488,0.09280204443513394,0.0611650044485941,-0.03562933986058683,0.13811768491663884,0.0047336964100272326,0.0013907292229416166,-0.0004969477369286345,-0.040021983420904114,0.6878416339053727,0.04094012444349213,-0.0522306709244988,-0.07486401021264695
2015-07-31,0.13683347618891217,0.03765723495427944,0.09475875715749929,0.06480772634665731,-0.03124399785441657,0.1322114453158719,0.0005095796008371423,-0.005449749105442644,0.005377969510207621,-0.03771771652877255,0.6898195804285215,0.0424507885754243,-0.05598973977022863,-0.07402535481935026
2015-08-31,0.14071414053566855,0.041493851252055965,0.09681766788812332,0.056647484169490475,-0.029924075754931338,0.12461752085022712,0.0022353124260112316,-0.008664453411193242,0.0027942751418653716,-0.04448504666047749,0.7046863779068924,0.04475275840378636,-0.052944643094313286,-0.0787411696532053
2015-09-30,0.1416403109741463,0.04035010265416141,0.09682088553069529,0.058091697823937354,-0.03464170471646721,0.12162184052918285,-0.001503494168890042,-0.0024356339614943576,0.009240842284805243,-0.04241230294246026,0.709217380782787,0.04098180918683549,-0.05333813361790122,-0.08363360035933791
2015-10-31,0.13524520790507508,0.035949655605259104,0.09898417147371857,0.05721736109698918,-0.0291577872376389,0.1113906858399546,0.010689570599253165,0.006675747544765825,-0.01443157018381273,-0.04978721003072199,0.7197177113426407,0.039478494520339094,-0.05209042966906452,-0.06988160880675745
2015-11-30,0.1373490282001365,0.03757375159170363,0.09897087167732758,0.0568920858937587,-0.028421339555776318,0.10955147234878171,0.00933230896074561,0.003574612801460501,-0.01104676019447923,-0.04844093009831113,0.7205959841445659,0.038421670967703124,-0.05308055676516279,-0.07127219997245372
2015-12-31,0.14091722830062567,0.03819055425468882,0.0936328435988045,0.05574118468444481,-0.027955160200505945,0.11687536802035589,0.012266251668697646,0.0007287078975715299,-0.012570822545511808,-0.05433183897579302,0.722901479428521,0.039781351790979226,-0.055509472721205794,-0.07066767520167243
2016-01-31,0.13899971569031425,0.03818145800159033,0.09236776296038375,0.06431975513845314,-0.029095457073800225,0.1132476483045389,0.007211733159323514,-0.0020146914045192916,-0.002992051887286242,-0.05587361583402536,0.7282226310451406,0.036273322804424114,-0.05509009012669808,-0.07375812077783944
2016-02-29,0.13762609339196488,0.03848746855706376,0.10004990843704475,0.06516553568406493,-0.039428951554476385,0.11511602025115923,0.004079878627022283,0.0022368287081923873,-0.0044842490329389485,-0.054357855489419786,0.7286766442647411,0.033500996242265955,-0.05509545765190003,-0.07157286043478421
2016-03-31,0.13470266642504033,0.04028963798804869,0.09931657521454705,0.07052573214185576,-0.044677397767856765,0.11180041866282726,0.005874936167812147,0.005777395349241682,-0.0032400335305540428,-0.05502496312481999,0.7328458001267234,0.0324507318335275,-0.05866511345858555,-0.07197638602780747
2016-04-30,0.13619020963661996,0.038023986216806714,0.10121427999718252,0.07946882348857434,-0.04553032091290649,0.10913127744233032,0.0027904266409275943,0.005048543747672553,0.00029051448215040203,-0.05032308066439019,0.7321260480850177,0.027189170431000095,-0.06281058784759468,-0.07280929074339085
2016-05-31,0.14037640617638647,0.03765689682975615,0.10028553986671557,0.08225931949095606,-0.04597089261041739,0.10790976760925469,-0.0007714830071597419,0.003533674781550793,-0.002192295851945016,-0.045947723116833795,0.7272445876326493,0.027545604818555433,-0.06749115838635353,-0.06443824423311512
2016-06-30,0.14734350928516268,0.03775965899865921,0.09879682945794165,0.08445526966920915,-0.048571133760298604,0.09607900092895463,-0.0055606755958812985,0.0049144599346518944,0.0003663467465965653,-0.04944292138000728,0.7351715981188163,0.0271136556900598,-0.05362957546520356,-0.07479602262866124
2016-07-31,0.14460730274337416,0.04219275128003906,0.10174073785908855,0.08895483987147002,-0.05644590894929859,0.09663178954983527,-0.003657736550834139,0.0036065030616360687,-0.002244311247969786,-0.05105662565293104,0.7365528697848075,0.026450831123984036,-0.05537292742029175,-0.07196011545290958
2016-08-31,0.1534075630130298,0.04563988492051936,0.09973746794557073,0.08416867202660902,-0.05745387873903663,0.10115941812150701,-0.008823273606715972,-0.005240496355743536,-0.0004577309767259426,-0.0493775496741096,0.7380296929471344,0.02527013621219274,-0.05332424311024898,-0.0727356627239824
2016-09-30,0.15403438114963525,0.04538994120267889,0.09982525635193647,0.08411037950362545,-0.05698751470097029,0.1000388339643853,-0.008884762454512257,-0.004864039647410984,-0.0014942595054649164,-0.04999072599794094,0.7391811287198737,0.025182246501975362,-0.0529795320658488,-0.07256133302196248
2016-10-31,0.15766297178118896,0.053758172578335095,0.09724617434989624,0.07102111582178093,-0.06001341287333912,0.10444964015577336,-0.002605935084702141,-0.009941677039988257,-0.0016966253523020385,-0.05870812426357262,0.7490300421650332,0.02619546615536923,-0.054261038771402544,-0.07213676962207016
2016-11-30,0.1540792990372822,0.06451275407121088,0.10768825809410983,0.07556204048027011,-0.05084631969566211,0.08893432699769512,-0.0038303199238700282,-0.01273542549185555,0.002569567321493304,-0.055184407533641795,0.7497421129372157,0.024815370017401372,-0.06437125594973986,-0.08093600036190918
2016-12-31,0.161927953027438,0.06257372349222683,0.11267112533578884,0.07679923091680199,-0.04546343274119696,0.08140073233959676,-0.006530794652817405,-0.015109387148237542,0.00467457534679645,-0.04872650464858848,0.7457173833607973,0.026262300722475297,-0.06762338000825341,-0.08857352534282784
2017-01-31,0.16208659925271682,0.061979624363936,0.11117513698372902,0.07617588363086077,-0.04562084952059357,0.08032989566677655,-0.005734360514469416,-0.013862839705200594,0.003833010079623777,-0.04856445762863978,0.7454102480750457,0.026588827807627707,-0.0677369357191633,-0.0860597827722496
2017-02-28,0.15933581385100218,0.059729330143926083,0.114494708276122,0.07388356968049203,-0.04840590304299741,0.08005346581652115,-0.008785586586509861,-0.008543239871655318,0.0047474615979252646,-0.04700830368071413,0.7472786710921512,0.02480340416254738,-0.06559031408628017,-0.08599307735253021
2017-03-31,0.16108597405653383,0.0573158117654712,0.11198836705494777,0.07326621798632793,-0.04883598970886964,0.07715359076817835,-0.009518037429094902,-0.0048185656299714625,0.0039661539184301,-0.047538160560306894,0.7484536564619139,0.025398932621590972,-0.0614026343880284,-0.0865153169171227
2017-04-30,0.16256052116760686,0.05739560841827913,0.11288740271873637,0.07807725934175722,-0.0460717293775927,0.0744291197623009,-0.008670640433163733,-0.006911567651210607,-0.0005781321127057278,-0.04716075368281692,0.7454494432379656,0.026008923516351187,-0.06162858558864098,-0.08578686931686673
2017-05-31,0.16203499049055037,0.05751271398112903,0.1110808835585223,0.07754493252796868,-0.0464931940627433,0.07458412509441822,-0.007574322175319758,-0.006087976567018404,-0.00139048372474188,-0.04726863196501304,0.7447223118658747,0.027068240087323184,-0.05937926881624979,-0.08635432029470015
2017-06-30,0.15818956748008578,0.06443204141356704,0.11011619343455348,0.08574533345525547,-0.051999707547777975,0.07046974294679419,-0.002265532313156363,-0.0075510997329964425,0.0035433816216896897,-0.04479593119125824,0.7380506180048969,0.028445177270359584,-0.060892827957540585,-0.0914869568844727
2017-07-31,0.1556280035456964,0.0658271840114695,0.11018647986786347,0.08705084219571987,-0.0563924092108935,0.07200591265334987,-0.00040415189877174556,-0.00413091176654437,0.0053758581442992425,-0.044062801036365375,0.7344482377865515,0.028616610966433757,-0.06109196137713507,-0.09305689388167376
2017-08-31,0.15743373971472446,0.06929052643860477,0.11168272998727434,0.08858722210963163,-0.05948163277679801,0.07400026485676811,-0.0011282829412672037,-0.005856289362026655,0.002512501554375126,-0.04530005028046954,0.7362602933860237,0.02827460577393404,-0.06598076299733659,-0.09029486546343835
2017-09-30,0.15721668602627986,0.06964816718113868,0.11327679178425887,0.08871853293234395,-0.0587237302585336,0.07376279595164639,-0.002048593577600831,-0.0069845228927651,0.0025749180250920697,-0.043996288721314336,0.7350926511174715,0.028012327007711425,-0.0654508401989037,-0.09109889437682511
2017-10-31,0.15877619264583845,0.07018930925397678,0.11268922433884511,0.08801813114650714,-0.05987349909671755,0.07219874252169418,-0.000907722673416725,-0.007486911023341296,0.0033793322624642345,-0.04453127531422603,0.736098258568779,0.027943801329754388,-0.06561628341019739,-0.09087730054996025
2017-11-30,0.15227999512687132,0.06672097073383823,0.11233546853450911,0.09047044116418562,-0.056602476778628445,0.07695153852162102,-0.0018790247665310602,-0.010592846272893993,0.006280618414863417,-0.04199058595458189,0.73465361540049,0.02580370803493641,-0.0627153201287369,-0.0917161020299429
2017-12-31,0.15424277344053425,0.06657281114268597,0.11374868571825672,0.08953397239473601,-0.05527080348822185,0.07769481433308434,-0.003114654244400581,-0.013002620556891028,0.006230463654951877,-0.04142120821281778,0.7340661329497677,0.026535115156094646,-0.06365655665314372,-0.09215892563463651
2018-01-31,0.162402077043265,0.06302050260736518,0.11643300369177587,0.09442124474214944,-0.05303709389949006,0.07874530782329053,-0.006012389923657554,-0.015184245396113108,-0.0005032035162375984,-0.03847944158472353,0.7265065446628192,0.025007823894296156,-0.06448887494117324,-0.08883125520356636
2018-02-28,0.17640100289350322,0.0693296390160817,0.10717537557010008,0.09111083327927126,-0.04917025738059316,0.05817478354017462,-0.001313223237756751,-0.017082483191708422,-0.004953682651876584,-0.04955343552923276,0.7454662815224165,0.02908782084390227,-0.061895646336955254,-0.09277700833732667
2018-03-31,0.17333773455726675,0.07003913883572328,0.10880130590467682,0.0915022623080363,-0.05190256256721597,0.055737885183608546,0.000999489935611223,-0.01433696900209116,-0.00694135732908023,-0.050041603712786535,0.7466742671201753,0.028952532307743778,-0.06240005656830449,-0.09042206697336345
2018-04-30,0.16968276534765692,0.0674102863236604,0.107326296381034,0.09258136754108047,-0.05044311457428553,0.05752906754446829,-0.0011368077695174462,-0.009388605901263121,-0.006162155803249873,-0.05035227300147396,0.746215143547493,0.03112861329560155,-0.059694029416063034,-0.09469655351514138
2018-05-31,0.15639287885169728,0.07338057236355618,0.10444495755492893,0.0933441188879408,-0.054902346207081655,0.059972631281734884,0.0011619885341534457,-0.006171220081721525,-0.008416523414306907,-0.05452611643538331,0.7508444738502561,0.032033119664862574,-0.05663589340524724,-0.09092264144538958
