,XLK,XLF,XLE,XLV,XLI,XLP,XLU,XLY,XLB,TLT,IEF,GLD,EFA,EEM
2014-11-30,0.0644550361103525,0.045487348663832756,0.048142798723400895,0.08284636310430396,0.05783839809135157,0.09986841189362,0.08069997985540286,0.05968138057526869,0.052306442256497325,0.07988101338145354,0.16862848740802078,0.05746146095150159,0.058107799248702206,0.044595079736291295
2014-12-31,0.06434993551829805,0.04550106309374966,0.0481733406643464,0.08316506360032222,0.05781343050619559,0.09999897852836498,0.08051654994961656,0.05976538042184621,0.05226103439843146,0.07974832909576089,0.16858037075165055,0.057541161719444706,0.058053151884466914,0.04453220986750578
2015-01-31,0.06492418881511593,0.045532205814273335,0.04827920462175487,0.08395081796346619,0.05803840917180006,0.10032810593848995,0.08085749682110593,0.06015588965223575,0.05255341756098364,0.07849501555661015,0.16629604321267866,0.057487469891903425,0.058367142485959166,0.04473459249362303
2015-02-28,0.06458581020362393,0.04558636583695072,0.049627016014189174,0.08408207058228807,0.05809102498687639,0.10029106974237209,0.08011616121983649,0.05986783380015066,0.05273546362860344,0.0779927107293645,0.1661071815247076,0.05737800503041728,0.0583882408134958,0.045151045887124014
2015-03-31,0.0644734988202972,0.04564541112175575,0.049641853555583454,0.08413109216793647,0.0580017619184259,0.10010876723329981,0.08004705551118631,0.05988590586268704,0.05261312842150606,0.07800621185002161,0.16622509821560502,0.05735430048422416,0.05843806229872991,0.04542785253874125
2015-04-30,0.06455307965459321,0.045569666676763994,0.04959808177878848,0.08404602731682946,0.058070298860597995,0.10001833896373377,0.07999647946219021,0.06028058421320224,0.05288179810337601,0.07774611498669305,0.16645816098718716,0.05725091744763649,0.058300345294084455,0.04523010625432367
2015-05-31,0.06490262059793628,0.04555747257973042,0.04940410465617889,0.08366634560706093,0.058076366073448876,0.10003494790732492,0.07996905444873613,0.060483584092878746,0.052867864678805186,0.07764969626445845,0.1665545292659517,0.0574166119299393,0.05828762140541642,0.04512918049213382
2015-06-30,0.06479499332223636,0.04563161325562583,0.04957737510841429,0.08382591830260197,0.05818140358859102,0.10027193047610673,0.0797512872361708,0.06060087300740134,0.05287057533063045,0.0774116811746358,0.1660754808734453,0.05754484585988804,0.05827844712285859,0.04518357534139349
2015-07-31,0.0650330850056565,0.0456218766541441,0.049452390048276076,0.0837985750805721,0.05828090065447581,0.09952666896784206,0.07919285943858473,0.0606794091559099,0.052825485645572365,0.07746444259323781,0.16739892249163008,0.05719075009382481,0.058335451765333925,0.045199182404939926
2015-08-31,0.0649685004131749,0.045668262029807165,0.04975210970541997,0.08243725464209262,0.05836633683311415,0.09851759573801726,0.07927009175837353,0.06066740899651958,0.05301513081164341,0.07798042436564186,0.1686247719103014,0.05742140953089764,0.05821531077221837,0.04509539249277814
2015-09-30,0.06491034544606919,0.04562375815912353,0.04960417101821243,0.0815213863353045,0.05828876712535304,0.0984928583269467,0.07937484832153584,0.06077850180277237,0.052607548644153415,0.0783018508075331,0.16943786271174582,0.05769087461697779,0.0580953869346452,0.045271839749627375
2015-10-31,0.06416711345425208,0.04563979725670556,0.0496548316886981,0.08108352863400356,0.05797960968792723,0.09793748726860464,0.08070705493487065,0.060446600829953144,0.05181074441318592,0.07870519971292983,0.1704659417941281,0.05786735673318673,0.05806712577814436,0.04546760781340995
2015-11-30,0.06445371484931281,0.045689527360117436,0.04964451060774626,0.0810362430030375,0.058151798695530346,0.09780203239607353,0.08055607214929,0.060489985013049856,0.0520544479477019,0.07864810053083802,0.1702948008378239,0.05759493213553856,0.05806592100769525,0.04551791346624458
2015-12-31,0.06459158498493177,0.0456930167807605,0.04908149817894416,0.08118450033484961,0.05810242814177785,0.09773104155080349,0.08055225540317032,0.060436806629091754,0.05196337154081063,0.07877171348904889,0.170345628926397,0.05775072804505573,0.058209556684355464,0.045585869310002754
2016-01-31,0.06465210275665605,0.04554021860811248,0.05014655168257733,0.07991020292970787,0.05798075924982562,0.09809833535010296,0.08047395541003063,0.06031484393602742,0.05151127313679659,0.07863792028849506,0.1696016996416695,0.05841453597482808,0.05835761458420571,0.046359986450964834
