,XLK,XLF,XLE,XLV,XLI,XLP,XLU,XLY,XLB,TLT,IEF,GLD,EFA,EEM
2009-11-30,0.0,0.0,0.0021081763099441565,0.0,0.0,0.01678818360394204,3.974672942159682e-16,0.0,0.0,0.0,0.5438714606392325,0.3335986969642372,0.0,0.1036334824826437
2009-12-31,0.0,1.9109728381815584e-16,0.013885923939876834,6.03017163390704e-17,2.7362646979285212e-17,0.0,0.0,4.069173746313847e-17,0.0,1.2779013379983263e-15,0.38513948401134446,0.46136838784796086,0.0,0.13960620420081624
2010-01-31,3.66367608825805e-17,0.0,5.029285118399516e-17,4.786170780669771e-17,7.064736479108784e-18,0.0,5.4648241659217564e-17,4.002967059947003e-17,5.23261008343199e-17,4.1986613744437334e-16,0.41371645920100897,0.4737647939921585,0.0,0.11251874680683166
2010-02-28,0.01930684982047571,6.886511627055359e-17,0.0,0.0,2.8874626187869124e-17,0.07170695257523751,3.1618312438194583e-17,1.0135129875531226e-16,6.676392596404459e-17,1.1232096467462416e-16,0.41419125123405215,0.44559299563392735,8.006001389533215e-17,0.04920195073630684
2010-03-31,1.0656285015556733e-16,0.0,1.1014684854287683e-16,1.3049248108390121e-17,0.0,0.07750703933471798,1.434145074917029e-17,1.172798258979182e-17,3.0743763632866687e-18,0.0,0.4159828160017704,0.3973417824511431,2.0752377488957542e-17,0.10916836221236827
2010-04-30,0.09702083846458553,3.815071356090527e-17,0.0,0.0,7.693889331452144e-17,0.05297612571910126,0.0,0.0,0.0,0.0,0.35727558574290874,0.445648479832292,3.5722905375837635e-17,0.04707897024111231
2010-05-31,0.013604257548124415,0.0,0.0,0.0,1.2363323825096481e-17,0.019047207851269447,0.0,0.0,0.0,0.0,0.35695226696984045,0.5395812808738603,0.0,0.07081498675690545
2010-06-30,0.0,3.862445092362567e-17,3.871370702044259e-17,0.0,2.409689281936239e-17,0.027741770757491558,0.0,0.0,3.7208635352290105e-17,7.175868575431938e-17,0.43249307104317963,0.47294368522524416,1.659525835855652e-18,0.06682147297408444
2010-07-31,2.711481089407139e-16,3.0908731043370365e-16,1.550674970654765e-17,0.0,1.7211677843982604e-16,0.034202709833280345,8.630166183460162e-17,0.0,0.0,0.0,0.5408365208564904,0.3476963252026331,6.042215400630548e-17,0.07726444410759516
2010-08-31,5.213341938574221e-16,6.633137341768345e-16,1.771168343759099e-16,2.700064907783159e-16,2.6101294771912203e-16,0.0749173392776384,0.0,1.3076712663955167e-16,0.0,9.647793413581092e-16,0.5147113265667392,0.3580936380234679,2.2025913405532761e-16,0.0522776961321512
2010-09-30,0.07105395058790638,0.0,1.2230729148184297e-16,0.0,7.893412238473929e-17,0.07762087054160548,6.000428597236539e-17,2.298243461157046e-17,1.0936580339025198e-16,2.750808644383001e-16,0.5316030959125049,0.3133871624044274,0.0,0.006334920553555197
2010-10-31,0.10240917607209014,2.9799900718468223e-16,7.792608320262218e-17,1.5880481241296222e-16,1.6629771880393297e-16,0.04914718763162102,0.0,5.903248391852298e-17,7.203888705664037e-17,2.105858113624063e-15,0.5528041906948926,0.288149270857199,4.728048411052079e-17,0.007490174744194141
2010-11-30,0.07014425158490968,1.5688461480687764e-16,3.6075554705442905e-17,1.92941689023305e-16,0.0,0.08013928570345817,0.0,3.487849611313805e-16,2.3545723437427e-17,7.482241762597754e-16,0.5319634744797611,0.3080145608157614,1.621011561052438e-16,0.00973842741610803
2010-12-31,0.07844370180247173,1.498502417657923e-16,3.0113058067541185e-17,1.617089619204808e-16,8.815703987633559e-17,0.1474057890118943,0.0,2.2697843010338765e-16,3.4748060645892403e-17,5.734927774851813e-17,0.4298162771408034,0.3443342320448297,0.0,7.307224581346035e-17
2011-01-31,0.11499195648769261,0.0,4.843506302727222e-16,0.0,0.0,0.09189301524595099,8.348937989675432e-17,0.0,2.3517157182996043e-16,0.0,0.5219131626369581,0.2712018656293971,0.0,3.760754641107657e-16
2011-02-28,0.07471957948452555,3.400545158175327e-17,0.06549813992506091,2.0919289820402653e-16,5.7801726176129084e-18,0.07115075384470615,0.0,6.482566377373721e-17,0.0,2.420442384348329e-16,0.5341157790888984,0.2545157476568082,1.346006736668437e-16,4.9026108063629675e-17
2011-03-31,0.03888174528277792,0.0,0.0711993902607427,0.0,0.0,0.11079277444167714,3.6390528470761434e-17,0.0,0.0,0.0,0.5524298008813764,0.2266962891334258,0.0,0.0
2011-04-30,0.049108307643258894,5.347119531851792e-16,0.05523589822949764,0.0,4.6212741906595225e-17,0.1250368944680044,0.0,1.2873150120436186e-16,0.0,6.777551953771453e-16,0.5767281656727861,0.1938907339864511,3.571534118435455e-16,0.0
