,etf,etf,etf,etf,sp100,sp100,sp100,sp100,sp500,sp500,sp500,sp500
,sample,lw,pca,ff,sample,lw,pca,ff,sample,lw,pca,ff
2015-12-31,2.0478609079348318,1.5369823097377031,1.5038231720788424,1.0602947408312915,4.6451166145132525,3.9435950860053106,3.0987771632534753,2.9504751958654687,15.911313199912009,9.100575076017655,5.333854101377373,4.196821846579976
2016-01-29,2.05481490515557,1.530791865958081,1.489050779940693,1.0422033058751823,4.672161876479456,4.030755542256357,3.3294858054802123,3.10285812743704,15.28799221183976,9.199185840472223,5.3143926012639415,4.2744396764208386
2016-02-29,2.067600587066986,1.5489202752286952,1.5002077602617587,1.0525110822796613,4.384415374437093,3.784565120024823,3.1661986455414333,3.02745969333262,14.482583981405574,8.79806546085695,5.19033512389924,4.173165858407927
2016-03-31,2.06606258458972,1.580785951489365,1.2372276941170588,1.039114359548801,4.198635541298861,3.663227241961254,3.113972810350703,3.0597443086393823,14.81365336616693,8.882536525803433,5.188833639203115,4.127624414821515
2016-04-29,2.0770118426404283,1.6014037765039608,1.5647294584305615,1.0281682927272813,4.908281800780521,3.8453688312058896,3.2695482859259277,3.11004315916966,15.14535847478929,9.005737893235334,5.308932835774883,4.220655884043684
2016-05-31,2.137044565445439,1.61986889555933,1.2244328320239146,1.0296015833998469,4.899588744047739,3.8402159011593313,3.285290554386733,3.1217770690849105,15.267641681389739,8.942669765971242,5.338680842469706,4.316434558776399
2016-06-30,2.14068700236403,1.5810007825805397,1.2015266208317223,1.0280320580186098,4.887039647826683,3.8468646356756966,3.260139283801739,3.0811359889715444,15.556840712694575,8.89344946266461,5.418379822765117,4.330094816062794
2016-07-29,2.117319008954556,1.595622581066658,1.2063551467767601,1.0268490962864534,4.848609553441101,3.882491359381147,3.248050619767131,3.0572628710951792,14.711869349711007,8.706641063342051,5.405960687252521,4.322570244227242
2016-08-31,2.100578662617475,1.5985237853179548,1.201864833602981,1.0288933387794637,4.619288271190206,3.758722476102142,3.2213462873893475,3.0065715472722285,14.631640726012108,8.765890226462982,5.371172645519245,4.296427942446698
2016-09-30,2.1346044683456924,1.6456212125204237,1.5194129766511262,1.0292859015861184,4.612777203881856,3.8506863534415716,3.3012655967018176,3.072655473115716,16.16418730607005,9.185595682050254,5.5113115221074205,4.41423412806848
2016-10-31,2.1016490691037677,1.648658754761801,1.516611226828196,1.0320437551151014,4.578129146362911,3.790462487984294,3.279966152161481,3.098917177330162,16.17870328095787,8.935324622423568,5.538030452380122,4.459108572983724
2016-11-30,2.0898283879034505,1.670407075713043,1.513140975523221,1.069549880251154,4.475534335101249,3.684002026637607,3.3180484970272275,3.0165046905279542,15.944754595204323,9.013736399238406,5.419237181132132,4.465421561091137
2016-12-30,2.09024313778643,1.6912696004492893,1.55767262434725,1.0683158208714643,4.370093871879879,3.578313108433145,3.099048793477546,2.8667834540765087,15.96981153298756,8.943916553217186,5.35846529106604,4.398456367921035
2017-01-31,2.1030427592491945,1.7296048815864455,1.6352072146359662,1.0854092645075193,4.340314372402739,3.583645936137608,3.136777466039829,2.9309768091689232,16.317343837745867,8.737596302507143,5.275832788715226,4.331215532784936
2017-02-28,2.0924376085341287,1.7067632968044617,1.62687860037531,1.100217591633432,4.272095219562744,3.5195424875233448,3.1278855034693716,2.923772350076635,15.353027787479913,8.622661011243565,5.266140085022069,4.266130011912541
2017-03-31,2.1043443087017946,1.666401835670712,1.5423650131427102,1.1080492182932828,4.140816323293138,3.4131462546708833,3.047149557911289,2.8710892766050393,16.21713499235549,8.396346464271373,5.201837590838199,4.203616886102513
2017-04-28,2.1452867969453018,1.6811364104493334,1.560230665472944,1.1042751772591417,3.990678798514495,3.352542205553393,3.123979523603911,2.866517913385975,16.46939579655162,8.28668780369831,5.177531466201712,4.1685139773939355
2017-05-31,2.124002124985973,1.6505839414037766,1.2996499732600866,1.0985162471630843,4.006391430940505,3.4319716214607974,3.0334444365932827,2.85949574817452,14.427200722982626,7.969126342174049,5.151492417088716,4.12495560893003
2017-06-30,2.1502583043163535,1.6516451082522656,1.5500530892701903,1.1196063937847889,3.7817667816561054,3.241046297545439,2.8558628709362854,2.8286892024046986,16.65516014243111,7.898206154985486,5.067126706616383,4.032093402028573
2017-07-31,2.185911531595285,1.6616102087177183,1.552012135421798,1.152106726228334,4.066640012410744,3.4060951003112647,3.0176119496138787,2.831962709684249,17.875501814605038,8.146717346776816,5.036524542318461,4.020426172844026
2017-08-31,2.2170509033808523,1.692804854788361,1.5317769801195316,1.1892453635325815,3.6097863337487723,3.0905381494140056,2.851071154699672,2.6002272128817663,15.390743698748425,7.4230373864038315,4.693340012390085,3.655166427248786
2017-09-29,2.238717512857865,1.6958953420516196,1.5620478238037578,1.2014176608932723,3.510821035923013,2.9946880202421853,2.66330468888525,2.5279808675390876,14.477821484626343,6.904935332600489,4.465115867092461,3.4531421895872265
2017-10-31,2.2590959332971954,1.7081742076315096,1.5696010644792389,1.1968284085254894,3.6072736114388,2.8627983603107747,2.683405431800285,2.4749882048187835,14.998822105393234,6.598523382208143,4.471632494262097,3.4471869232245536
2017-11-30,2.253053795864421,1.685523542407174,1.5535259133224124,1.1919399186780244,3.6603721295289326,3.0199242196495555,2.6917749162985927,2.4954957344846527,16.826995405036985,6.647185997293308,4.465530313669177,3.392527297312432
2017-12-29,2.2336526003671633,1.6925069077701957,1.5268367221948707,1.2289255918439355,3.7271103381810016,2.7970239070202605,2.530017955506023,2.3193034241564336,15.15770554041292,6.219910663166475,4.159909625168504,3.208166537333172
2018-01-31,2.222915698521656,1.671496315433018,1.515109843481333,1.2645553688321172,3.3176488328945313,2.4262567411237868,2.525354079410774,2.2300257532401275,13.566136649882251,5.746785760532708,3.992260319273944,3.0229152234970424
2018-02-28,2.2173484677284985,1.679932241900527,1.5433805173689166,1.2405327466333498,3.8967315680373247,2.974380169178672,2.730361105416242,2.5056742757541697,17.191204598520187,6.66577068471025,4.599734616154519,3.357323955766505
2018-03-29,2.189912838910904,1.653830992778186,1.5146669153089862,1.2501480108442629,3.833734014384037,3.0892216637771868,2.845838222103423,2.576096942697315,16.174575632682053,6.8036861528986705,4.885100568034287,3.370745640429106
2018-04-30,2.218455787247524,1.6821863500434922,1.5032926555861665,1.2971056391469504,3.809208154234971,3.130450175360871,2.9860025216140498,2.689726688576204,15.86688873496334,7.03538516815361,4.897756586233483,3.2612486146926774
2018-05-31,2.2342450463022403,1.6780176107657174,1.5107001646648823,1.311826179443449,3.871297091314167,3.193057446895091,3.0301213605819206,2.7058246304549862,15.155200417266554,6.919995881652039,4.899935842895066,3.221754828981416
2018-06-29,2.226083078669733,1.8027180278481933,1.5277702981950234,1.3008647053741682,3.519241433378273,2.9569098675586347,2.997029490720087,2.6596679666397436,14.187548259960192,6.854228207337634,4.764362610312659,3.1669247224816193
2018-07-31,2.2574153046424597,1.8082964855869643,1.5468234985752882,1.3003947367719813,3.27969291405653,2.7990067578816467,2.887399050558728,2.591440804383581,17.20922659384479,6.786744455812688,4.710149804336554,3.049639885900718
2018-08-31,2.2444353193690603,1.7791045845928888,1.529597928066218,1.280411726876367,3.674535482506731,2.9456076118758165,2.8683432900281347,2.627523784053894,15.353415126821943,6.742400869005521,4.664411886867848,3.064576686108281
2018-09-28,2.2246645569634866,1.7542832650290088,1.5135115235156127,1.2478949911905306,3.5476968219612894,2.817227088656677,2.729044677799155,2.526568525979524,16.464413452944893,6.566288078211194,4.464623561707649,2.9033183868043073
2018-10-31,2.216274468065769,1.7509707822521046,1.5116169965253738,1.2417250963882116,3.5306765476732935,2.9145646443964535,2.9396326095140712,2.545807032407024,16.136736598282727,6.895886225696438,4.599797573122229,2.866153006376034
2018-11-30,2.2177493390108562,1.7785283092228226,1.508131053099724,1.2082594946395329,3.5938939436898076,3.0555765151984993,3.039586209217319,2.594041794140926,17.604239752236264,6.992126790668076,4.5108112036874894,2.831641076137987
2018-12-31,2.170887182987318,1.7411904847788935,1.488007201223304,1.1765467734710633,3.775551459514275,3.263379867652992,3.2435860166688757,2.686278796669695,18.27776598321185,7.426332067208539,4.827242016001171,3.0865968026496593
2019-01-31,2.1252844169601364,1.7316300393228856,1.4611510856523096,1.1668363907154304,3.9666293318774586,3.392907621908034,3.214196111918902,2.735692998918048,20.533289784566357,7.711224722132227,4.926746272070156,3.053810929599467
2019-02-28,2.106967595785385,1.731374807221919,1.4632276817958603,1.1626184116147347,3.6669418809125975,3.236234744303902,3.012960191650637,2.5787364177472094,18.13249780193332,7.397171441197507,4.84900337524375,3.0176087310055584
2019-03-29,2.0797164957038023,1.7056326561732895,1.4393315997007843,1.1615674341537656,3.8207630149272997,3.3011027198515914,3.023215925086892,2.568384516709065,19.55938314748773,7.503011141210361,4.839568406235911,3.010374909128977
2019-04-30,2.057936431740332,1.6878311661526308,1.4286210605552478,1.1584341493194332,3.6279250497359175,3.1046711768935045,2.950796162475312,2.5467055620973267,21.14826103009488,7.465008578416414,4.847828983775824,2.9842784134090223
2019-05-31,2.039535231628292,1.6933717862840947,1.4382902056423437,1.1589053345494584,3.7429610500815467,3.2224528895265303,2.9475412729905455,2.5695736757065375,20.40522361365254,7.635337704918753,4.8277733928389654,3.0222620026627647
2019-06-28,2.031070044866862,1.70968624944675,1.4308068995474112,1.1368996437642687,3.5443585077925146,3.085062894329436,2.923331661142717,2.5369875371912034,20.61095597131186,7.957335790996719,4.863820607875368,3.071367673682343
2019-07-31,2.0340177472547163,1.712520167601933,1.4285707828005814,1.124391793734528,3.654606991656763,3.0153286180716075,2.8964740157382693,2.479560171357107,20.15699700836825,8.22921282776822,4.866839148331122,3.06195717744043
2019-08-30,2.0077188121164546,1.6983209067797538,1.447263580420205,1.1503529874480534,3.849533645323126,3.1402584956931237,2.8793710735314693,2.5134910320316357,23.08691991332665,8.995700312592295,4.944694784948379,3.22233536284969
2019-09-30,1.9936324869458248,1.6436927724648724,1.4375554321093371,1.1420940063579814,3.648225128965956,3.047117027333452,2.8701553580472567,2.486115288846585,21.345579714849066,9.131164612410133,4.949259694039039,3.2092934805045292
2019-10-31,1.99624317266658,1.6393533847316928,1.440168177296697,1.1377355992232603,3.990585532892167,3.32899835447571,2.885862902451429,2.5607656674771704,22.64941706591601,9.301383609077522,4.9756906114712045,3.269087202742543
2019-11-29,2.0062056326113353,1.6460302772682123,1.4565060449802585,1.1280330146323985,3.951006213948517,3.323179799474813,2.885431805359573,2.5962843301467307,25.323187566020714,9.276691087932184,5.00509275487772,3.3331607823459803
2019-12-31,2.0486086294115284,1.6633973455935511,1.4628308814335695,1.1288922208393186,3.8747596092879997,3.3626534959423466,2.904964689088515,2.613293953082023,25.23328933078374,9.1665660878758,4.9613948801268855,3.3502465304681763
2020-01-31,2.0405332113027193,1.6570135081301987,1.4634067995907016,1.1393166375209787,3.9738373308827226,3.49597054253451,2.8813484251343233,2.6399131883623865,23.229205081614953,9.054933737924447,4.962114387222373,3.3418025949591543
2020-02-28,2.0417694124799146,1.580764292239091,1.3736234077132432,1.1725097991885223,3.9440811752641025,3.4366957722443274,2.8097376389288153,2.5969319952004346,22.008312107773293,9.379391031754388,4.91463085382482,3.3551896256613123
2020-03-31,1.9864490153672256,1.2174035465757347,1.368610518952177,1.0412350187001203,6.605064811150761,4.479829869795016,4.397272543539777,3.8668390843012035,27.188163512119687,6.727772521547573,5.139544068403925,4.3249270045454775
2020-04-30,1.918060378195399,1.1983969495352185,1.3849620742671696,1.0169263904219972,6.417964690942371,4.42518586669597,4.390059443996349,3.892397711112978,24.334281806736893,7.200678571497732,5.04506243047008,4.327485259478568
2020-05-29,1.8885722142144417,1.2133423454389802,1.371094586668806,1.0000000000000004,6.452324732245832,4.274692194342411,4.170110497744327,3.6995808593898163,22.391321270222562,7.409521730941562,5.081189681921585,4.360059382790773
2020-06-30,1.858581807713423,1.2179375937397423,1.3477378909165878,1.0066292217925867,6.259321701964202,4.226463243948257,4.127831674254808,3.700292056098524,23.77353864696261,7.600448120997013,5.110062971662491,4.379562442960497
2020-07-31,1.823421025292757,1.2027013459548352,1.3274920652294826,1.007370479601298,6.1136070154982605,4.198500319591614,4.163618570889174,3.660595676830808,26.244979837767424,7.667008805317858,5.06275721736454,4.304193051277405
2020-08-31,1.8132949789416883,1.1849782282263719,1.314378744096894,1.031231440013474,5.970007555845398,4.076961007329342,4.1124607890665485,3.6023537956352643,26.802620356010696,7.679063546147024,5.021923504392662,4.284034640525649
2020-09-30,1.797977900133582,1.174689713544697,1.3120306354941695,1.02975690817842,5.489552005069083,4.128574768816185,4.1007252959573535,3.56990838678817,28.310463871837023,7.856517366610596,5.033464243858017,4.306246489385708
2020-10-30,1.7867334476461936,1.1680958891978277,1.3104763421319747,1.0326693845825776,6.002380523036993,4.1973322312979375,4.133670207855347,3.5499187470007123,27.328456486851895,7.93811520949772,4.9886743456141955,4.286207489295638
2020-11-30,1.7940613018987055,1.1751284908190516,1.3095372677106556,1.0499664011965468,5.821920092965805,4.126665869365456,4.04304871428415,3.4634217960027587,25.374371743643632,8.005811163306687,4.942066303449476,4.235887558061515
2020-12-31,1.816105171504268,1.1657683846238334,1.30484935045465,1.050600790102269,5.825351912715855,4.07876259802048,3.944949421061111,3.401299080311333,23.70069077595234,7.697529968147585,4.735872864286646,4.113188668069087
2021-01-29,1.8189559208893116,1.1703598436651752,1.2975752741364825,1.0699229095959049,5.580352772295559,4.128854233851953,3.9013120311925493,3.38777712040321,25.768810659917552,7.843340502042966,4.672544240449704,4.079140758465191
2021-02-26,1.7839604750901796,1.1529933091120605,1.298338835998324,1.0711152355675557,5.632893104067827,4.091737002693327,3.9370747090383356,3.345922304883329,25.52949196828688,8.006968106052947,4.730002837193619,4.014016158367681
2021-03-31,1.759621932256169,1.1567769807819563,1.3045657020756938,1.1115270843242804,5.401900645689537,4.072763173140777,3.9397314960103227,3.324510927109587,23.67740015797309,8.015967312582323,4.870727867733608,3.9620164943778886
2021-04-30,1.767861967514194,1.1647143737480021,1.3101096720592207,1.1219741375519734,5.411582867283168,4.065588705769527,3.971504604947236,3.3365160027282585,27.527776586897815,7.861409135593288,4.6599205264367445,3.920379869187443
2021-05-28,1.7853925520295852,1.1767026411570907,1.3187838598575328,1.1289227719568535,5.7009354524333515,4.154990451063091,3.990555377393847,3.338277642695755,30.645638991905127,7.958791744277859,4.671134584289096,3.9313330824532353
2021-06-30,1.7748878608381042,1.1654710003800917,1.320252404217232,1.1365253178827186,5.620638931153902,4.26639174956809,4.072454682840721,3.4159359678240193,29.860629814732103,7.949814639425151,4.648289967271891,3.920407178050823
2021-07-30,1.7567161935380278,1.1684842467719265,1.3160444990714693,1.131097866512142,5.637072615674549,4.247651562294843,4.085079372631509,3.396819453083599,26.340470359316804,7.928059118614358,4.648884028296892,3.9031060583465704
2021-08-31,1.7624107740360495,1.1758165203086945,1.325006203972513,1.1338805260128013,5.773754783250725,4.1876578499727986,4.046269290399305,3.3747026381728533,23.47764701231162,7.66479719162203,4.822107696723443,3.9148698884067636
2021-09-30,1.772751875895609,1.1724278615057915,1.3228891341019045,1.1362269725016874,5.740672045169215,4.228787677566074,4.0521625118634566,3.3656803682367284,29.94542590906035,7.583373988456756,4.668659473406975,3.9604351291733706
2021-10-29,1.7656967813687736,1.1745245745122435,1.32028658233041,1.1313541569569343,5.771438099239271,4.210678292161024,4.024698474476723,3.3550932910460727,28.819810407017947,7.6185056505147015,4.632099128184594,3.9420973942940223
2021-11-30,1.802034459183496,1.1827134326972317,1.3201328155428753,1.136143625024597,5.786261692502732,4.219018466510592,3.9736303976645457,3.3335214988446986,31.9184997599385,7.8104752303320675,5.021204647088662,3.9232936844169055
2021-12-31,1.7827363141503572,1.1817521718157715,1.3163703932215243,1.1218900241087613,5.810858808489352,4.214142715197508,3.9418694516493327,3.3103196152689742,32.122024080092174,8.024934646638588,5.068862515103594,3.94378970359887
2022-01-31,1.7504895777305496,1.1891490808640839,1.324011509848266,1.1239041380921821,5.794000427536568,4.2034675533372505,3.9167396463477915,3.2757017278592078,31.366897179676904,8.165041657089935,5.043474866115272,3.9719936826132143
2022-02-28,1.7572303669413962,1.1804161368163202,1.3443285456483904,1.1175371718086837,5.639279057569429,4.088127882176586,3.813025600668872,3.252964006109025,29.547321050886,8.173036179813643,5.106362502524639,3.970957182139581
2022-03-31,1.7121821134200803,1.2372664836021021,1.4190702001427202,1.1545521412192525,4.074972615580504,3.384535720535937,3.0833601178627212,2.4347152492357447,26.116183986441378,8.734269749819921,5.039810521389197,3.36063527811917
2022-04-29,1.7877934263761472,1.4287646183511482,1.4750927304576773,1.1833732519452194,3.462187200564296,2.961878299622008,2.9154855983131758,2.3191927321510897,28.477775145320177,8.851482540893949,5.024070301079405,3.164900386212886
2022-05-31,1.8133411188508615,1.4590965855096065,1.5046868562322466,1.2077620745547026,3.54061544857821,3.0212344931382566,2.943499588053939,2.318209887140061,27.930668063018143,8.988772132397344,4.965849703509469,3.1782030137457156
2022-06-30,1.8946812122802952,1.5211246408576617,1.5572640691632793,1.2081699021662247,3.7965729014895144,3.1885811578903867,2.8577667720868565,2.293526224815286,25.32667433662645,9.12624960880392,5.244360563396832,3.189777972001276
2022-07-29,1.9429578995161831,1.57321999528272,1.5675270397901524,1.2041167615145536,3.9115114365258985,3.2524620185145947,2.8983901633125946,2.2995567268222463,30.488531195799602,9.158561564303346,5.304616540031088,3.284063665458715
2022-08-31,2.0327842199879442,1.7036455575505793,1.5947247107510447,1.1731317693317649,4.226140847406491,3.5191180789101586,3.0127105749487235,2.3811231091265253,28.74982628644868,9.598620024729662,5.319683072944674,3.3925293370049756
2022-09-30,2.1459462246471293,1.8201021119628749,1.6763222510707836,1.1693201319461146,4.2519335463774945,3.457023919036216,3.0154197681405828,2.3852427182696263,30.911270271433196,9.651761834675774,5.463598578333239,3.5065233713101227
2022-10-31,2.1700270954984373,1.8481276949676653,1.7232517310100381,1.1638432899169022,4.147883819177544,3.402243344708618,3.022929483736943,2.437699055315372,36.89611310555619,9.68836868549017,5.562185071938524,3.636434649897249
2022-11-30,2.3166774334441413,1.953322341988523,1.8374810777938164,1.1847546069177057,4.077778479166576,3.47462064551717,3.042922420925126,2.448600493311705,33.01739703208996,10.774392781903725,5.530513906447606,3.628047873346147
2022-12-30,2.3551984175596283,2.003873085183672,1.8115706520175823,1.1951112217521085,4.224629423906258,3.589237253150735,3.0929772654351644,2.4686152637339336,31.166063011624825,10.89530972180763,5.584345059628999,3.6755397837950303
2023-01-31,2.4193706002861344,2.0499110314069715,1.834401238021801,1.195831954865906,4.160187294539828,3.5945694393767607,3.012262692323035,2.4352977996606433,33.53734670057759,10.924114215473324,5.548392196885715,3.7097566132276443
2023-02-28,2.448878439237094,2.117875776792336,1.8628552915455525,1.2041698167847847,4.208928666967539,3.617766247789437,3.0461679589923123,2.431780752276702,31.853365967169086,10.987173314096221,5.593634905991153,3.7263741292840784
2023-03-31,2.4478205083348508,2.097327951443394,1.822042890186716,1.1914313640020013,4.32272230960727,3.716363538013959,3.1040382354669416,2.4199317084826184,37.04395545651525,11.564345032165015,5.662633040088836,3.663488546595725
2023-04-28,2.465346619907062,2.1123912816019015,1.811896379559638,1.196779097224459,4.428200018170226,3.804004657662878,3.126055394364221,2.411755457218696,31.82676139907945,11.558229299492728,5.611661614696278,3.6579515646210936
2023-05-31,2.448351260726649,2.1078089105452236,1.8101484022734025,1.1764861536934517,4.592396668465075,3.9242969664773177,3.098858539234747,2.3707164567643684,32.064766931485444,11.504306584999563,5.66002499452866,3.632948201401317
2023-06-30,2.52446071427335,2.158418002432839,1.818774753346259,1.1964066316781554,4.267392060275096,3.7863848712654526,3.0257646716877535,2.3644014253170345,32.630508249209484,11.306877647565042,5.555489576115097,3.63916264239885
2023-07-31,2.5306113468094042,2.1626264898589955,1.8235537519826066,1.1819831355020716,4.4690581652438475,3.738545406776505,3.0348649595517183,2.3318134520848663,37.57507110109266,10.81348128872864,5.590234153558157,3.6841021561209217
2023-08-31,2.527913851962922,2.166550033021425,1.8313207399044182,1.1766266101137834,4.347170201058369,3.711435695322323,3.02366907432716,2.330941356918033,43.987857605398865,11.128411635586268,5.576896445557006,3.6697375398513574
2023-09-29,2.573777187110532,2.1786719810799866,1.8384338976187165,1.175865468484634,4.170243506565748,3.591799736048147,2.9725041798442726,2.2989319735240885,37.507412929679376,11.066965898852851,5.56736714327932,3.706320532582793
2023-10-31,2.6141330966687444,2.1973052751611117,1.8457535815985517,1.1763083532540695,4.608003661915604,3.6408893592233826,2.9449500629629135,2.2927387978601397,31.736368220311338,11.30599646362828,5.593826625217467,3.720232144018085
2023-11-30,2.60433538743197,2.227276662717334,1.8729336751750845,1.1877454296663772,4.746253763461243,3.7664300642373387,2.9676095122559873,2.3237656868140046,33.50434295956175,11.347589605531983,5.584358255552769,3.757682816998097
2023-12-29,2.657210301484095,2.2580377147642112,1.8874505736301344,1.1870084033133466,4.868230260097943,3.881763492846539,2.933570540053235,2.307866404441853,34.911458815144,10.882438540809602,5.519601203781988,3.7582679279982543
2024-01-31,2.6858350095450576,2.2790877121861506,1.8837863657357388,1.1983773053434326,4.852752464079746,3.8181481387786054,2.895214425923961,2.282114882023464,36.82814857173891,10.566818775943453,5.568913454699308,3.802454733737852
2024-02-29,2.7220972065796927,2.3032273334776843,1.9019510710960081,1.2035646950296934,5.006375944079982,3.6837190474586814,2.9138167236977446,2.2408175254018,31.459054087497577,10.247101374097207,5.516041739725732,3.77803369304986
2024-03-28,2.7544802549887706,2.390956378038419,1.962259727707461,1.2450704866791211,4.563596010383951,3.450029773034756,2.8977319894000315,2.267466573422043,36.96801344198518,10.132535246324187,5.509533893510811,3.7559542247650213
2024-04-30,2.753801559090351,2.384248274470475,1.9505936691157189,1.2498544674026235,4.592804990859517,3.463420217666995,2.82023149652158,2.292446459421659,34.21257554814423,10.225298445916938,5.4962722884860655,3.738352390614049
2024-05-31,2.856645426377898,2.4618931812904887,1.9988718673283914,1.282708552307082,4.141662178228579,3.1974066153809977,2.7498523566382818,2.275165867314881,32.52746138287922,10.008706912098443,5.184296594036461,3.717534913918477
2024-06-28,2.8191100280361736,2.4290780158853544,2.0059545520979274,1.285817283053771,3.476488539423041,3.0075115205136376,2.7147281566043193,2.1659584811872077,35.96925570825018,9.846909954239583,5.142876787626825,3.6556933482645477
2024-07-31,2.8125871225930372,2.435142700555646,2.0325710458525568,1.2775962896865416,3.400191664265402,2.859366489824233,2.7093667044160696,2.069116496710968,36.111400376658096,9.506464425692236,5.071172924016187,3.1228885257635817
2024-08-30,2.7951914699809652,2.4276534310878,2.0287333967832235,1.2315917629502078,3.2417473130365426,2.806056196690253,2.6415091533545225,2.0434946585148106,39.10429715586456,9.163831258582999,5.0807654126728075,2.9025141603067643
2024-09-30,2.7542789126949097,2.387552373187578,1.9837610760060336,1.2006886786768272,3.201353618574306,2.5370783592100175,2.5477372658181694,1.9988134954530927,29.529091824178806,8.785743858152895,4.846941897334201,2.685204833017074
2024-10-31,2.770456649161165,2.3599500266578244,1.9731839252555905,1.220545291773057,3.0234910459251094,2.2465637352660552,2.419204669032216,1.865880046587894,27.037592471454445,7.7704365181062744,4.511245882856496,2.410779061476508
2024-11-29,2.5698934817980215,2.2680062062315094,1.9366935377179189,1.1978187336343216,2.990267500921153,2.0937402653250556,2.1779356948792916,1.8334864289016026,33.06901985660886,7.624541004575982,4.442607500817404,2.370798290871708
2024-12-31,2.547380657429879,2.2313049037757082,1.9333774781629387,1.1492498359620817,3.048959992291868,2.0725545977960733,2.17221921086617,1.7946966399161384,30.168871375260405,7.3435302602096115,4.362550764578614,2.346853402382678
2025-01-31,2.5713920254869245,2.2483380411639144,1.9234972011482403,1.1314232521510335,2.83005589253799,2.093405925736859,2.268920535351246,1.7416849221729986,26.635091884213267,7.253120654676368,4.210749118119374,2.2133027582846836
2025-02-28,2.5489097749402125,2.233186201339901,1.9051185670549595,1.1359060049997312,2.7977086637926094,2.104692096563597,2.1992948936575747,1.7541400462879413,33.19132596419631,7.03402796903349,4.195667933598994,2.2101554535677153
2025-03-31,2.5284552498053934,2.2293307388795687,1.921426272434469,1.1363233589443633,2.966466226289426,2.181473917066741,2.2260609534915843,1.7219302322498455,26.251399259605524,6.832416808372134,4.1200487186522565,2.191398657439578
2025-04-30,2.5362475189468743,1.9705856005056148,1.9436532971705707,1.0689824550554565,3.1755804891230226,2.539207723402176,2.693004579440962,1.9348093313683086,32.30395339296089,6.460378431603482,4.4894402813777345,2.3015496540852856
2025-05-30,2.6228576739509513,1.9850209867736635,1.928122698526613,1.0492670834336544,3.0872984395454863,2.529314400799794,2.731938520725952,1.931429619403098,31.674856878927045,6.652482253392595,4.546882112852898,2.258726002405094
2025-06-30,2.6357522198011742,1.9642220106605854,1.9026432781309592,1.0505570615940967,3.3087648651594463,2.4900727278947166,2.6523334899199202,1.9176448698218636,31.150359106144517,6.607578692704009,4.491129330046878,2.2376498833571437
2025-07-31,2.6354457968705787,1.9439851080103439,1.8874130368974973,1.0205985557387693,3.1691563822856543,2.467101130957246,2.606868250393619,1.9431200815812795,32.549955904351876,6.628931037322028,4.493421878197319,2.2422484599247827
2025-08-29,2.6358673799063266,1.9210091137837686,1.863992634880289,1.0169734108112758,3.2479774097967122,2.4861187921622094,2.6071420259784794,1.9229940720881147,30.99441759139374,6.707410932538097,4.477018684563826,2.2248045775015037
2025-09-30,2.6426037410302383,1.9230242722370154,1.8674070158376794,1.0289360723552454,3.0988088260154263,2.4478487237211497,2.604555848437449,1.8960648691253268,29.053476587784033,6.5982928740046844,4.505358587381817,2.1978668442641323
2025-10-31,2.6555816362196363,1.9090868552530242,1.8174620176344465,1.032185380109422,3.0239209436585193,2.41412886803936,2.580254961267826,1.854503667316954,25.691040102180533,6.371800134310554,4.419849639733937,2.1745385116569356
2025-11-28,2.6241269013235686,1.877103750602904,1.7769295888231693,1.0380830385926993,3.0289249986165427,2.4182146615008526,2.58719066202401,1.8646106328392429,31.649584514610797,6.419873480087722,4.427497994100252,2.1458009996972027
2025-12-31,2.5848344503706486,1.8425035682744815,1.7383457292043065,1.0695461731874747,3.115475448325604,2.4077053995188415,2.5686419409884587,1.878606087617391,33.42400179984067,6.278128012937422,4.424928573784407,2.1482279550827617
2026-01-30,2.55252968617233,1.4630058560471801,1.6904396592707818,1.088738456351418,2.84433257993418,2.2571725935006293,2.5065947917795257,1.8516028673519958,34.77279666696347,6.207910147450271,4.4094834994312695,2.137720827779518
2026-02-27,2.5294100839218445,1.5067381330927694,1.6517309922851204,1.1120605030911384,2.6899727274434526,2.218076267214958,2.3799532177041716,1.753728172547635,30.28937456950794,6.014911383108924,4.375212990714369,2.0537373778052377
2026-03-31,2.5105887980727717,1.5064959540224412,1.5965224040056456,1.1516168435444958,3.0698701412999974,2.2251597456913124,2.4698957900057534,1.737367186035346,30.7801012775821,6.30759251559003,4.4205687452954825,2.038078861963359
2026-04-30,2.4897308478148537,1.4876047501343486,1.5529524264224013,1.1767896166992313,2.9901350454938544,2.1829738854293015,2.412044220060597,1.716326600995935,31.06535585623302,6.259004802883577,4.3649687057647855,1.9998359595644544
2026-05-29,2.430077291465661,1.4705052505799188,1.5225447187782468,1.1747087342838392,2.9038381718384585,2.219142909323207,2.3910679075102594,1.702120566486475,26.931564969159922,6.247231970400476,4.321874977140354,1.9891475816716127
2026-06-30,2.392762871681596,1.4733516976842902,1.4971238905745758,1.168276731811778,2.9766620959365104,2.306295233659576,2.3558762000277658,1.7318928650621277,31.63049218143264,6.221532948564404,4.37015084530605,1.9725400022757296
2026-07-31,2.3268075091205733,1.4483006984811153,1.4603767221939943,1.1814936315536138,3.1128315188231093,2.294398200184828,2.397445685083711,1.7953087286623828,30.929842765905978,6.2700405804488,4.406906999288182,2.078544088564497
