date,return,parametric,historical,fhs
2011-05-23,-0.013607183478596768,0.022517660410513687,0.024866820937352062,0.026182343439754677
2011-05-24,0.005781341410345386,0.02255661209872684,0.024866820937352062,0.027497464795531522
2011-05-25,0.007786649602055466,0.02253409365101891,0.024866820937352062,0.026802380487225594
2011-05-26,0.004527051080882888,0.022539216572029463,0.024866820937352062,0.02641533144615566
2011-05-27,0.006782883097759904,0.02253106157969658,0.024866820937352062,0.025665924732611377
2011-05-31,0.008115328807927554,0.022482639644924036,0.024866820937352062,0.02521501761495619
2011-06-01,-0.017223051259164464,0.022360187327703243,0.024866820937352062,0.02500142735383649
2011-06-02,0.006292482992004313,0.022431527781675453,0.024866820937352062,0.02770135876545523
2011-06-03,-0.00014471362182757758,0.02228449161666122,0.02439709966625482,0.028087879952370734
2011-06-06,-0.009260719005310154,0.022240353044164756,0.02439709966625482,0.027136995454139355
2011-06-07,0.005206828960652072,0.022238215930872492,0.02439709966625482,0.0273360049433501
2011-06-08,-0.002936174454686642,0.022239657667696165,0.02439709966625482,0.026652218370807362
2011-06-09,0.005259106072062467,0.022214103722381213,0.02439709966625482,0.02592494716176996
2011-06-10,-0.016393587333316244,0.022218287814496078,0.02439709966625482,0.025338602903094018
2011-06-13,0.0004052552867979333,0.022267205505850676,0.02439709966625482,0.027868379248797287
2011-06-14,0.009780458736903683,0.02224100650677593,0.02439709966625482,0.026923080048676776
2011-06-15,-0.02133463847077828,0.022111832823024872,0.024394384691917768,0.02696928190002044
2011-06-16,-0.002780050161340809,0.022223873823920836,0.024394384691917768,0.03114946129302264
2011-06-17,0.0032546072865520287,0.022224714962874318,0.024394384691917768,0.030143958731587577
2011-06-20,0.0012769131684918953,0.02222594840446437,0.024394384691917768,0.02914251896725535
2011-06-21,0.011617062089069489,0.022222427347150034,0.024394384691917768,0.028130395521144304
2011-06-22,-0.007119597058023833,0.022103872932959776,0.024367969738182817,0.02846220065225447
2011-06-23,-0.00824203024155248,0.02209940259759925,0.024367969738182817,0.028137762024446004
2011-06-24,-0.009242090203448025,0.022117455685144873,0.024367969738182817,0.028039651511246474
2011-06-27,0.0046175306115014084,0.02211458543833864,0.024367969738182817,0.02815111982253065
2011-06-28,0.011950870811946512,0.022117652187264553,0.024367969738182817,0.02736081653334815
2011-06-29,0.011037502067192263,0.022144528794424072,0.024367969738182817,0.0278491989554379
2011-06-30,0.0019245697806858507,0.02214341747099937,0.024367969738182817,0.028077056992068184
2011-07-01,0.006338232765754705,0.02213576040190578,0.024367969738182817,0.027136851316206367
2011-07-05,0.0035055224285336878,0.022030165272751808,0.024367969738182817,0.026530711677610584
2011-07-06,-0.002979253708700367,0.022009172907407778,0.024367969738182817,0.025775876601076456
2011-07-07,0.008864957496037293,0.021919269877974993,0.024367969738182817,0.0251202838964472
2011-07-08,-0.005222655051612518,0.021926684782737026,0.024367969738182817,0.025149102143647694
2011-07-11,-0.0171646424319685,0.021908686332917402,0.024367969738182817,0.024782434718416832
2011-07-12,-6.614527918345661e-05,0.0219667691431766,0.024367969738182817,0.027587540734338934
2011-07-13,0.013294237305396804,0.021929010472768275,0.024367969738182817,0.02668441722444146
2011-07-14,-0.004290209706750526,0.021967647125184613,0.024367969738182817,0.02757159308311899
2011-07-15,0.004444379276957039,0.02182504864935003,0.024367969738182817,0.026925116465097255
2011-07-18,-0.005293335555942103,0.021827947779293307,0.024367969738182817,0.026216384073677844
2011-07-19,0.0067207008739648974,0.021831805708150437,0.024367969738182817,0.025781854761292564
2011-07-20,0.0051987193762944,0.021788708846787384,0.024367969738182817,0.025404419925533807
2011-07-21,0.008935321441448131,0.021787233178815014,0.024367969738182817,0.02486602479183983
2011-07-22,0.002807063784397601,0.0218044486815735,0.024367969738182817,0.024930886063855417
2011-07-25,-0.0022268734408360338,0.021746667391701918,0.024367969738182817,0.024231638745328264
2011-07-26,0.005227669891383206,0.02174744460239415,0.024367969738182817,0.023615879889131164
2011-07-27,-0.01372397762034468,0.021747703779973142,0.024367969738182817,0.023203976445922637
2011-07-28,-0.002628021649066134,0.021787594926012045,0.024367969738182817,0.02505618934025075
2011-07-29,-0.002470665026949946,0.021747325912943295,0.024367969738182817,0.02441788116416756
2011-08-01,-0.00603720395245838,0.021696411498417133,0.024367969738182817,0.023808016164487654
2011-08-02,-0.011209634435865845,0.021673543954718804,0.024367969738182817,0.02366702666452966
2011-08-03,0.0028163576697972283,0.021576669644646457,0.024367969738182817,0.024761100046345956
2011-08-04,-0.04053965017588351,0.02157900896788754,0.024367969738182817,0.024066890315401678
2011-08-05,0.008088549838364264,0.021994727084451323,0.025192957055346115,0.03924959311729726
2011-08-08,-0.03948636886687277,0.021981628087786757,0.025192957055346115,0.038160130098154166
2011-08-09,0.02387921412107555,0.022367051572132635,0.026298976981618337,0.04787070822762051
2011-08-10,-0.023610195028981134,0.02249791909258041,0.026298976981618337,0.049254853618871504
2011-08-11,0.029981849812873787,0.022620966628028857,0.026298976981618337,0.05077688708424167
2011-08-12,0.0027063603092617678,0.022808185154738512,0.026298976981618337,0.053627357809367206
2011-08-15,0.016659335372411682,0.022796952425289122,0.026298976981618337,0.05144360237702547
2011-08-16,-0.0036722592248046677,0.022812816060382733,0.026298976981618337,0.050836251018006824
2011-08-17,0.003149107616353037,0.022687265803905676,0.026298976981618337,0.04887336836175792
2011-08-18,-0.02707314860121808,0.022643055449525714,0.026298976981618337,0.0469295852841513
2011-08-19,-0.001849991658451196,0.022817441788869346,0.026820225688361413,0.049794580912547876
2011-08-22,0.004438142898252152,0.022817150600012957,0.026820225688361413,0.047807053572617365
2011-08-23,0.016487141187395825,0.022784275070202295,0.026820225688361413,0.045966528006117356
2011-08-24,-0.003186348181321315,0.022844462167866002,0.026820225688361413,0.04575624905282849
2011-08-25,-0.008831265334923644,0.022848021147157335,0.026820225688361413,0.04402195487274736
2011-08-26,0.012687736255449273,0.022865101212565093,0.026820225688361413,0.042893068638179044
2011-08-29,0.013945205176417619,0.022898983129953112,0.026820225688361413,0.042214713634435415
2011-08-30,0.0002728591866421535,0.022941633588278172,0.026820225688361413,0.041808883450821635
2011-08-31,0.003919193380968142,0.022927720746176408,0.026820225688361413,0.04016859451796883
2011-09-01,-0.009070838441728301,0.02287331974226848,0.026820225688361413,0.03942048613249965
2011-09-02,-0.01050813170845044,0.022891846655322155,0.026820225688361413,0.038632326369235505
2011-09-06,-0.015296454999691452,0.022913222238492806,0.026820225688361413,0.03816093159911177
2011-09-07,0.015295603797587844,0.02296290240490575,0.026820225688361413,0.03883702207981041
2011-09-08,-0.008306739219472106,0.022974290154717365,0.026820225688361413,0.039096698810630943
2011-09-09,-0.019930032506167407,0.022987615639916945,0.026820225688361413,0.03821036010720977
2011-09-12,-0.0005293062376866318,0.023063702466055006,0.026820225688361413,0.04027937268709774
2011-09-13,0.00471550177389573,0.023060388954633828,0.026820225688361413,0.03864592701730565
2011-09-14,0.0031435733322673696,0.023065258332509882,0.026820225688361413,0.037231469661743136
2011-09-15,0.008164077729394073,0.023050259397903877,0.026820225688361413,0.03580602581834167
2011-09-16,-0.0007740432850799784,0.02303479868976785,0.026820225688361413,0.0349313935841773
2011-09-19,-0.015351262687413582,0.023026633764008,0.026820225688361413,0.03359746548569379
2011-09-20,0.00023968951127261232,0.02307610959964235,0.026820225688361413,0.034816425964725235
2011-09-21,-0.022308600881300465,0.02306282105684446,0.026820225688361413,0.033470310051240515
2011-09-22,-0.03354061861813597,0.023148113914748907,0.026820225688361413,0.03717115301842288
2011-09-23,-0.0009165495211709168,0.023385832606190954,0.02706601351106688,0.04515094408016029
2011-09-26,0.01135098281413013,0.02334270752050074,0.02706601351106688,0.04326690696715534
2011-09-27,0.016197568807657534,0.023365085828825103,0.02706601351106688,0.042350537074943656
2011-09-28,-0.018857523087738685,0.023407881936578744,0.02706601351106688,0.04248836578674208
2011-09-29,0.01024042959162515,0.02349205948292508,0.02706601351106688,0.04367739292435886
2011-09-30,-0.02653728536408353,0.02349905459688301,0.02706601351106688,0.04255922677971194
2011-10-03,-0.01675846616877287,0.02359558094535134,0.02706601351106688,0.0460278066192184
2011-10-04,0.008949446027635605,0.023652804749046647,0.02706601351106688,0.04623672797394935
2011-10-05,0.013866508658613417,0.023630610638133757,0.02706601351106688,0.044843327731316295
2011-10-06,0.01754250276901263,0.02364533235947673,0.02706601351106688,0.044305083192656164
2011-10-07,-0.004066922206604664,0.023714037407612038,0.02706601351106688,0.044607394031771656
2011-10-10,0.02711874799619713,0.02369416309868533,0.02706601351106688,0.04294814804352102
2011-10-11,0.0013534943862139957,0.023855413791327877,0.02706601351106688,0.04632728264711847
2011-10-12,0.009771426142013824,0.02383620682041175,0.02706601351106688,0.04443135116699274
2011-10-13,-0.0007043151553314484,0.023853649950230253,0.02706601351106688,0.04325375351848697
2011-10-14,0.014235282300006816,0.023818945582382605,0.02706601351106688,0.04151734902438155
2011-10-17,-0.015413157391742746,0.023848213434860027,0.02706601351106688,0.04132071847532685
2011-10-18,0.008949728351482,0.023896342538424917,0.02706601351106688,0.041649704465991304
2011-10-19,-0.011553724221261006,0.02389435579344756,0.02706601351106688,0.04053905221307873
2011-10-20,-3.2132014324957924e-05,0.0239188689663599,0.02706601351106688,0.04009810785688976
2011-10-21,0.015077384088383824,0.023905697672503064,0.02706601351106688,0.038511521796463874
2011-10-24,0.013587953426532948,0.023951615411841667,0.02706601351106688,0.03877069501083024
2011-10-25,-0.007185009699337614,0.0239671643378907,0.02706601351106688,0.03867039032111231
2011-10-26,0.003975541674611776,0.023953389629106547,0.02706601351106688,0.037658146588755506
2011-10-27,0.03281232508528062,0.023943908524440914,0.02706601351106688,0.03629709869016849
2011-10-28,-0.0026573091983306137,0.024111065453453047,0.02706601351106688,0.043335168213184685
2011-10-31,-0.026163377238114266,0.02399506088539975,0.02706601351106688,0.04166045491487533
2011-11-01,-0.020161200974262113,0.024031098508558012,0.02706601351106688,0.045514473672615935
2011-11-02,0.009495652860125037,0.024107799844436503,0.02706601351106688,0.04667591841344437
2011-11-03,0.015371840389576197,0.024119038559472616,0.02706601351106688,0.04539805001216055
2011-11-04,-0.004914957799652659,0.024157953131285038,0.02706601351106688,0.045153069275034236
2011-11-07,0.006932738542877122,0.02415627844632641,0.02706601351106688,0.043618603093479376
2011-11-08,0.007897181457422648,0.024163440572025432,0.02706601351106688,0.04223686756567271
2011-11-09,-0.030867073133829047,0.02411048269013974,0.02706601351106688,0.04102858121005852
2011-11-10,0.004817578927647016,0.024322929466392005,0.02840335522632913,0.04654552197475326
2011-11-11,0.016194972287350545,0.024326436447075887,0.02840335522632913,0.04485562168772656
2011-11-14,-0.012351553889988796,0.024356051315758766,0.02840335522632913,0.044825479178095116
2011-11-15,0.002144416470879861,0.024379128060227864,0.02840335522632913,0.044270350866224197
2011-11-16,-0.011410615107250666,0.024322572850711845,0.02840335522632913,0.04258115091972724
2011-11-17,-0.015153085188958179,0.024352978215650568,0.02840335522632913,0.04201990111532661
2011-11-18,0.0008907752734104438,0.024405628397819134,0.02840335522632913,0.04226080499535396
2011-11-21,-0.014943242085059653,0.024379604583916237,0.02840335522632913,0.040649281941949535
2011-11-22,0.0006108075469264302,0.02442518814302533,0.02840335522632913,0.04096470372890419
2011-11-23,-0.018668550236496963,0.024402114676608855,0.02840335522632913,0.03941391101029327
2011-11-25,-0.005302021270884935,0.024475589834385133,0.02840335522632913,0.040830592082869516
2011-11-28,0.021028832764440498,0.02444843340913461,0.02840335522632913,0.039556328480443124
2011-11-29,0.004965814168912283,0.024473246489552198,0.02840335522632913,0.04131070714449207
2011-11-30,0.02671909249241594,0.024475661385984077,0.02840335522632913,0.03989176402707788
2011-12-01,-0.0015093735800112728,0.02458234183374495,0.02840335522632913,0.04352311470699876
2011-12-02,-0.002899132503054592,0.024582357207105505,0.02840335522632913,0.04192001272281508
2011-12-05,0.0035247230686902666,0.024581078833449597,0.02840335522632913,0.040448171198335665
2011-12-06,0.00015345372690441677,0.024569786703031414,0.02840335522632913,0.03902563915334579
2011-12-07,0.0008260957065296453,0.024565468078587196,0.02840335522632913,0.03760122879315471
2011-12-08,-0.01786377893091294,0.024533524465620113,0.02840335522632913,0.03624311014772163
2011-12-09,0.01142965715090894,0.02460471643911227,0.02840335522632913,0.03775165872017367
2011-12-12,-0.016869395739917185,0.024630920357040297,0.02840335522632913,0.037355503399597034
2011-12-13,-0.008368889144951782,0.02469427422996375,0.02840335522632913,0.03845713623840274
2011-12-14,-0.017152961045448483,0.024700649791769218,0.02840335522632913,0.03769641273294268
2011-12-15,0.001367104804153643,0.02475879346997814,0.02840335522632913,0.03883869279764353
2011-12-16,0.002388828228069787,0.02474718122418769,0.02840335522632913,0.03742746437450258
2011-12-19,-0.007185543197765975,0.02467248879253908,0.02840335522632913,0.036105559101438096
2011-12-20,0.02503935524804175,0.02468258864840947,0.02840335522632913,0.035328786386498716
2011-12-21,0.000991304672519181,0.024815166283808497,0.02840335522632913,0.03902509694242115
2011-12-22,0.0039559222032999304,0.024814645364168452,0.02840335522632913,0.03760124835011227
2011-12-23,0.003480736983366447,0.02480666694437932,0.02840335522632913,0.03633965424010166
2011-12-27,0.0013997109565848226,0.02480350799511265,0.02840335522632913,0.035115016080538144
2011-12-28,-0.016900629452470492,0.02479700009572373,0.02840335522632913,0.033880767840707475
2011-12-29,0.005835396264982749,0.024856047734792153,0.02840335522632913,0.03538711005976545
2011-12-30,0.0012019659466857083,0.02486295101660944,0.02840335522632913,0.03438034921641351
2012-01-03,0.021733208471982627,0.02486269365229345,0.02840335522632913,0.03311236565623869
2012-01-04,-0.00117551312145847,0.02491145286491831,0.02840335522632913,0.035913995770087456
2012-01-05,-0.007816777655817845,0.02491186076530929,0.02840335522632913,0.03466616256173245
2012-01-06,-0.005862440991127404,0.02492065250216768,0.02840335522632913,0.034069333634112374
2012-01-09,0.0041216639794680494,0.024923240817773293,0.02840335522632913,0.03325410077012958
2012-01-10,0.009633575819655349,0.024919489238227916,0.02840335522632913,0.03222703327119063
2012-01-11,-0.004259062659283926,0.024937124093350947,0.02840335522632913,0.03191227207871698
2012-01-12,-3.677613973937944e-05,0.024914347400762992,0.02840335522632913,0.03105430333291741
2012-01-13,-0.007197160665843675,0.02490132795613328,0.02840335522632913,0.030019869359382355
2012-01-17,0.006566081250302936,0.024912172083453435,0.02840335522632913,0.029642148636492515
2012-01-18,0.01077903299621414,0.02489380438647,0.02840335522632913,0.029049121768335517
2012-01-19,0.007214700055093365,0.024899512639882406,0.02840335522632913,0.029200703198923345
2012-01-20,0.002831427579588597,0.024845629103286263,0.02840335522632913,0.028720935402220094
2012-01-23,0.005056343989835308,0.02481170388410797,0.02840335522632913,0.02785621704276125
2012-01-24,-0.0005098015762360056,0.02478039376924746,0.02840335522632913,0.02720359802860634
2012-01-25,0.009453778184947581,0.024774425421002496,0.02840335522632913,0.02637339553508235
2012-01-26,-0.0017316177728030333,0.024781127585143576,0.02840335522632913,0.026482534078079937
2012-01-27,0.0030711250243743186,0.024779513176795696,0.02840335522632913,0.025737442093836268
2012-01-30,-0.008091004563999157,0.024768893472166705,0.02840335522632913,0.0250477177189723
2012-01-31,0.0010396913537173984,0.02475080646534614,0.02840335522632913,0.025215716300526273
2012-02-01,0.008523473877322718,0.024715692389830884,0.02840335522632913,0.02448076193031631
2012-02-02,0.0012473327309650338,0.02470905478279749,0.02840335522632913,0.024330171227215668
2012-02-03,0.008403112913053373,0.024700157080910293,0.02840335522632913,0.023605007472284733
2012-02-06,-0.001920490596260727,0.024538204845782043,0.02706601351106688,0.02374919858944564
2012-02-07,0.006275404214153065,0.02453012440966627,0.02706601351106688,0.02314278581972933
2012-02-08,0.0003504797339752613,0.024531176633458454,0.02706601351106688,0.0229334568694759
2012-02-09,0.0013024786168254721,0.024474211149876485,0.02706601351106688,0.022286472711765804
2012-02-10,-0.011505854213536015,0.02447256378374643,0.02706601351106688,0.021684198624064472
2012-02-13,0.0068861234814350265,0.024480834922925205,0.02706601351106688,0.02324178118803828
2012-02-14,-0.004414321410888934,0.02448368714172059,0.02706601351106688,0.023125917406986697
2012-02-15,-0.00022459899911807918,0.02441123795583744,0.02706601351106688,0.022826282147145122
2012-02-16,0.009020585750753875,0.024407971662179707,0.02706601351106688,0.022195076869799397
2012-02-17,0.0014725690119007733,0.02442070465826918,0.02706601351106688,0.02261504059368063
2012-02-21,0.005751885295928268,0.024418417201739165,0.02706601351106688,0.021996574690144172
2012-02-22,-0.0020949143451049336,0.0244240893508685,0.02706601351106688,0.02179572032008925
2012-02-23,0.00529685344011345,0.024382218184231794,0.02706601351106688,0.021328272700358156
2012-02-24,0.005606419446314263,0.02438165551971818,0.02706601351106688,0.02111253826598897
2012-02-27,-0.004519637807123725,0.024378131939401266,0.02706601351106688,0.020959310419215667
2012-02-28,0.007256866088810711,0.024376635184736917,0.02706601351106688,0.02084384596944182
2012-02-29,-0.008333217082360395,0.02438451795529133,0.02706601351106688,0.021007065160878812
2012-03-01,0.009089467403026727,0.024400383459529426,0.02706601351106688,0.021698411473823294
2012-03-02,-0.00829034993521113,0.024406339666959365,0.02706601351106688,0.02218713498829421
2012-03-05,-0.003811632344774347,0.024418097078238277,0.02706601351106688,0.022651873047082705
2012-03-06,-0.01866133364979996,0.024391843608447025,0.02706601351106688,0.02228779851964223
2012-03-07,0.0054905975169530635,0.024469695336583157,0.02706601351106688,0.026774531769182576
2012-03-08,0.011443754890129113,0.0244731212154447,0.02706601351106688,0.026169696245969633
2012-03-09,-0.0023363080641154417,0.024499574137868893,0.02706601351106688,0.02679194868568483
2012-03-12,-0.002240352265637029,0.024500150402324918,0.02706601351106688,0.025998173888208975
2012-03-13,0.008904073575925027,0.024500712769463116,0.02706601351106688,0.025246023110743275
2012-03-14,-0.004082066173986771,0.024506957687160113,0.02706601351106688,0.025343029367587144
2012-03-15,0.005301395887969891,0.024487252436984148,0.02706601351106688,0.02482034807670584
2012-03-16,0.004984042624406262,0.024488554770075967,0.02706601351106688,0.02432720052475103
2012-03-19,0.004526277500497328,0.02449153442141177,0.02706601351106688,0.023829187115241977
2012-03-20,-0.007513648108261269,0.024465937260437835,0.02706601351106688,0.02331250327614205
2012-03-21,-0.001997696941717963,0.024478275448720922,0.02706601351106688,0.023568944341453502
2012-03-22,-0.006289561164758539,0.024478898786733025,0.02706601351106688,0.022951924281757158
2012-03-23,0.005339630791160647,0.024458111128360223,0.02706601351106688,0.022978215157732854
2012-03-26,0.010754923570235365,0.024461373406067705,0.02706601351106688,0.022624036481086324
2012-03-27,-0.003991517042921798,0.02447975452956674,0.02706601351106688,0.023465199476869297
2012-03-28,-0.007196768199765917,0.02445620341277116,0.02706601351106688,0.02306512420792038
2012-03-29,-0.004981648693435852,0.024468303854538118,0.02706601351106688,0.02327377614554663
2012-03-30,0.007285918833987113,0.02447418739893669,0.02706601351106688,0.0230350489050686
2012-04-02,0.007872098856516177,0.024455415692498234,0.02706601351106688,0.022998926934432444
2012-04-03,-0.007193091650189023,0.02446096190415659,0.02706601351106688,0.022673173431421886
2012-04-04,-0.013934507114240364,0.02447557981246876,0.02706601351106688,0.022845960463470597
2012-04-05,-0.00041007888876365634,0.024515136006000953,0.02706601351106688,0.024818520626750072
2012-04-09,-0.004743083536476941,0.024515445262867478,0.02706601351106688,0.024107956248158976
2012-04-10,-0.011407917375399137,0.024510772521428293,0.02706601351106688,0.023772655524715726
2012-04-11,0.007006872982619056,0.024540186216520658,0.02706601351106688,0.02484089728919744
2012-04-12,0.012546262147364456,0.024550296623097233,0.02706601351106688,0.024598276371391035
2012-04-13,-0.014582002069967081,0.024560271548737415,0.02706601351106688,0.025542303123204713
2012-04-16,-0.0004413916113767953,0.024608390583041016,0.02706601351106688,0.027333834512047676
2012-04-17,0.008506065043202502,0.02455145273736345,0.02706601351106688,0.02649479668917462
2012-04-18,-0.003869126685856245,0.024564174698738,0.02706601351106688,0.026373041266595152
2012-04-19,-0.0018319107878340536,0.024563915639385703,0.02706601351106688,0.025795929610095015
2012-04-20,0.004197600048520921,0.02456473245835896,0.02706601351106688,0.02509141047108924
2012-04-23,-0.008424299674653442,0.02456758356053171,0.02706601351106688,0.02450472292340984
2012-04-24,0.0027347931467973288,0.02457993197920287,0.02706601351106688,0.02476725647824824
2012-04-25,0.007819083387735824,0.024580943432970456,0.02706601351106688,0.02410009427990162
2012-04-26,0.0032612886857761453,0.024489509385028804,0.02706601351106688,0.024042746603831797
2012-04-27,0.0032856757881606063,0.02449034711504124,0.02706601351106688,0.023445795656475452
2012-04-30,-0.0017255413851490601,0.02446365387594653,0.02706601351106688,0.02288420501573989
2012-05-01,0.002917146436670904,0.024458927870231646,0.02706601351106688,0.02233425562228567
2012-05-02,-0.006588829057251662,0.024458193790669824,0.02706601351106688,0.021812765109735975
2012-05-03,-0.006317986582075785,0.024334146053128013,0.02706601351106688,0.020504253632534795
2012-05-04,-0.012203692224934778,0.024308252035462156,0.02706601351106688,0.020561797154411345
2012-05-07,0.0011477736726113114,0.02418773975902908,0.02706601351106688,0.021976181954263426
2012-05-08,-0.007799458274804029,0.024183094252713633,0.02706601351106688,0.02137068871136836
